,Question,Answer
0,请介绍公司研发团队及优势？,"公司拥有浙江省有机胺工程技术研究中心、浙江省博士后科研工作站，并建有聚碳酸酯工程材料技术研发中心、C4下游及新材料工程中心，同中科院、浙江大学、浙江工业大学、华东理工大学等科研院所均建立良好的战略合作关系。公司以上述创新平台为依托，通过自主创新与外部引智相结合，持续开展产学研活动2017年，全年新获得涉及化工的授权专利11个，其中发明专利5个。公司、子公司浙铁大风及浙铁江宁均为国家高新技术企业。
基建工程业务持续提升科技水平和创新能力，2017年荣获国家级质量奖3项，部级优秀QC成果奖11项，省级优秀QC成果奖11项，省部级工法22项；获专利授权33项，获立省交通运输厅科技计划7项；2017年度参与修订国家标准、主编行业标准与地方标准5项，荣获科学技术奖5项,被中国公路建设行业协会授予“科技创新领军企业”荣誉称号，5名员工获评“科技创新先进个人”。"
1,公司产品国内市场占有率多少？,"公司不同产品市场占有率各不相同，并受各产品市场开工率及公司产量影响而波动，近两年公司各产品市场占有率基本保持稳定。详情可查阅公司2017年年度报告第三节 公司业务概要“一、报告期内公司从事的主要业务”部分。
"
2,公司今年是否有新的收购计划？,公司将根据企业发展的需要和发展战略规划，适时开展对外并购工作。
3,公司接下来是多元化经营还是？,"2018年，公司坚持走化工+基建工程双主业经营模式。
"
4,对于交工集团成为贵公司的全资子公司，对公司都有哪些下面影响？潜在的战略意义又是什么？,"经中国证监会批准，公司于2017年11月完成交工集团100%股权的过户手续，浙江交工成为公司全资子公司，公司实现双主业运营，主营业务为化工+基建工程。根据有关会计准则，公司对浙江交工集团2017年全年财务情况进行并表处理。公司市值从年初的50亿发展到年末的200亿。
"
5,目前公司的现金流情况如何？,"公司现金流正常，满足公司业务发展需求，详见公司年报第十一节财务报告。
"
6,2017年归属于母公司所有者的净利润为11.07亿元，较上年同期增136%，公司如何看待这一数据？,"2017年公司双主业均实现较高利润增长。一方面化工行业回暖，产品价格有所回升，原材料与产品价格剪刀差加大，成本压缩，产品毛利率有所上升；另一方面基建行业整体向好，报告期内新承接业务继续保持快速增长，加大核心装备投入，促进科技化及职能化水平提升，整体施工能力提高。
"
7,最近PPP政策开始调整，这对公司未来业务的发展会有哪些影响？公司将如何应对？,"最近PPP政策开始调整，这对公司未来业务的发展会有哪些影响？公司将如何应对？
近期，有关PPP规范运营的一系列的举措，强化了国有金融企业对PPP项目的投融资行为的责任审核，本质上都属于对项目规范操作的正常要求。对于基建施工行业而言，有利于建立规范化的竞争秩序;对于规范运作且具有资金实力的基建工程施工企业而言，规范化的竞争秩序意味着更为广阔发展空间，也带来新的发展机遇。
"
8,公司如何看待2018年化工行业在国内的走势？,化工行业是周期性行业，其发展走势受多种因素的影响，公司各化工产品的具体分行业发展情况公司已在2017年年度报告中进行了具体的分析，具体详见公司2017年年度报告第三节 公司业务概要“一、报告期内公司从事的主要业务”部分。谢谢。
9,公司2017年的营收和净利润同比实现大幅增加，请问主要受益于哪些因素？,"2017年，化工主业整体行情良好，产品价格上涨，销售稳定，主业盈利能力明显提高；基建工程主业新中标项目数量和总金额都实现大幅增长，新开工项目增加带动了基建工程主业效益的提升。
"
