,Question,Answer
0,请问公司高管对目前年薪是否满意？请问公司高管的收入确定的依据是什么？公司员工的晋升渠道怎么样？,投资者您好，公司高管的收入由董事会下设的薪酬与考核委员会根据高级管理人员的工作能力、履职情况、责任目标完成情况等审核拟定，决策程序符合《公司法》、《公司章程》和《董事会薪酬委员会工作细则》的相关规定。公司根据内部相关制度考核晋升。
1,2017年公司出现较大亏损，公司从中可吸取什么教训？,您好，公司将采取措施降本增效，提高质量，加大技改，提高劳动生产率，增加企业利润。
2,公司今年在海外市场有哪些拓展业务？进展情况如何？,您好，公司目前正在积极扩展海外业务。
3,球墨铸铁球成本极具市场竞争优势，但公司盈利不足有何改善措施？,投资者您好，公司积极采取降本增效，提高质量，加大技改，提高劳动生产率等措施来增加企业利润，改善公司盈利不足的情况。
4,公司对外延扩张的计划？公司外延考虑独立研发还是购买团队？,您好，请关注公司后续的公告，谢谢！
5,公司收购的雄伟精工经营业绩情况如何？预计今年营收是多少？,您好，公司已经终止了收购事项，详情见相关公告。
6,公司获得过哪些重要的奖励和技术专利吗？近期公司有什么技术突破，将给公司带来什么影响？,投资者您好，公司参与研发的《节材耐磨损钢铁材料制造技术研发与工业应用》获得2015年度国家科学技术进步二等奖。此外，2017年完成了公司“高新技术企业”的认定申报工作，现已取得证书。其他请参考相同问题的回复。
7,请问公司产品是先收钱后发货或是先发货后收钱呢,您好，上述情况皆有。
8,对于原材料的波动，公司的应对措施是什么，,您好，公司一般依据原材料波动情况，采取灵活机动的定价措施，对年度框架协议均约定了价格变动条款。
9,预计第二季度公司经营业绩情况如何？,您好，请关注后续公告的2018年一季度报告。
10,贵公司熟于制造业，公司有无加大机械人的投入，以减少费用支出的措施？,您好，请持续关注公司的相关公告，谢谢。
11,请问公司的主要合作客户分布在哪些行业？能否举例几家合作商？,您好，公司目前主要客户分布在水泥、矿山行业，大的主要有西南水泥、华新水泥、海南矿业等。
12,目前公司面临的问题有哪些？公司应采取哪些措施改进？,投资者您好，目前公司面临的主要问题有降本增效，公司应采取提高质量，加大技改，提高劳动生产率，增加企业利润。
13,请问公司有多少员工？,您好，公司员工人数详情请参见已经公告的2017年年报，谢谢！
14,您好，之前的非公开发行股份并购雄伟精工终止后，还考虑以其他方式购买它吗？或者购买其他产业？还有之前首次公开募集资金剩余不在投入项目后如何使用？之前拟和长江国弘投资共同投资成立产业并购基金，这进行情况，或是放弃了？,投资者您好，公司终止收购无锡雄伟精工科技有限公司100%股权事宜及成立产业并购基金事宜详见公司于2018年4月4日在指定信息披露媒体公告的《第四届董事会第八次会议决议公告》（公告编号：2018015）和《关于终止收购无锡雄伟精工科技有限公司100%股权事宜的公告》（公告编号：2018021）。
15,2017年，公司主营产品对公司的收入与利润分别有什么影响？,您好，公司目前主营业务收入、利润情况详情请参见公司公告的2017年年报。
16,目前公司有哪些研发投入产品和项目？进展情况如何？,投资者您好，2017年，公司开发并试验了新型高韧性含碳化物等温淬火球墨铸铁铸球。通过强化球化剂孕育，并不断改进热处理试验方法，使得铸球表面硬度达到HRC56以上，冲击能量值超过现有高铬球的一倍以上，经矿山试用，效果明显，可代替高铬球用于较大规格球磨机和半自磨机，降低产品破碎风险，通过二次加工硬化，提高耐磨性能。该球墨铸铁球成本极具市场竞争优势，对提高凤形牌产品在矿山市场的竞争力具有十分重要的意义。同时公司开发的双液热复合辊齿使工艺出品率及正品率较之前提高了一大步。
17,今年公司新增客户有哪些？占比是多少？,2018年公司目前新增有海南矿业等三十多家客户，占比预计15%。
18,目前公司原材料价格趋势如何？对公司业绩有何影响？,投资者您好，目前公司原材料价格波动幅度不大，暂时对公司业绩没有较大的影响。
19,公司如何建立自己推广销售网络？每年公司的公关和广告费用大概是多少？,投资者您好，公司具有完善的销售网络，营销系统分为销售部和国际市场部，分别从事国内和国外市场的开发与维护、销售与售后服务、市场信息收集反馈等工作。公司的公关和广告费用暂时不便透露。
20,目前公司有哪些并购项目？进展情况如何？,公司目前暂无并购项目，谢谢。
21,目前公司在手订单量是多少？,投资者您好，请关注即将公告的公司2018年第一季度报告。
22,请问贵公司目前的订单结构是怎样的？近几年有什么变化？为什么？,投资者您好，公司目前的订单结构仍以高铬球段为主，没有大的变化。因为市场需求没有发生变化。
23,请问公司向官员行贿对公司会有什么影响？,投资者您好，公司从未在上述事件中谋取任何不正当利益，没有影响。感谢您的关注。
24,预计今年公司耐磨球段产销量是多少？,您好，公司预计今年产量5万5千吨，销量预计6万吨，谢谢！
25,请问公司分红预案什么时候公布？公司是否考虑高转送来增加流动性？,投资者您好，公司分红预案已在公司2017年度报告中披露，敬请关注公司年报。
26,公司的产品制造成本有地域差异吗？台湾公司的制造成本与大陆公司的制造成本相比是高还是低？,公司尚未发现台湾省有相同或类似的产品生产厂家，无从相比。
27,对贵公司最近股市表现有什么看法,二级市场股价受多方面因素影响，就公司而言，诚信经营、提振公司业绩是公司当前的主要工作。
28,请问公司产品有出口吗？都出口到哪些国家地区？中美贸易战对公司有什么影响？,投资者您好，公司产品出口到澳大利亚、巴西、南非、津巴布韦、波兰等海外市场。因此中美贸易战对公司无影响。
