,Question,Answer
0,贵公司是否有独角兽方面的股权投资？谢谢！,您好，目前公司未与相关“独角兽”企业存在股权投资层面的合作。谢谢！
1,贵公司的区域链经济有没有跟智能识别合二为一，贵公司是2018年的发展方向，营业主导分别是什么，请准确回答,您好，公司正在预研的区块链技术未来将应用到诸如人才服务和大学生信用等体系上。2018年，公司将通过一卡通产品内涵拓展（多产品延伸）及应用迭代升级（从一卡通升级为一码通）的方式在校园管理信息化即智慧校园领域保持快速增长，与此同时，公司将战略性地继续向智慧教育领域（智能教学软硬件信息化产品+职业教育服务）延伸，利用资源优势快速抢占市场，构建起这一领域的竞争力。同时，携长期在校园（封闭社区）内积累的技术、经验、能力，以机制创新和开放合作等举措继续往其他行业的信息化领域覆盖，成为多行业信息化智慧解决方案的提供商，在造福更多受众的同时，不断打开公司的增长空间。谢谢！
2,近年来，移动支付的快速发展，请问新开普的电子支付产品POS机等是否面临压力？,您好，公司的各类消费支付终端是基于社区型应用场景的通用消费终端，作为移动支付产业链上的关键环节，消费支付终端在大部分应用场景中不可或缺。同时，公司的各类消费终端也在不断升级革新，在支持非接触式智能卡支付的基础上，已能支持微信、支付宝、银联云闪付、各商业银行的二维码支付，并支持多种应用场景。谢谢！
3,公司在职业教育领域具有哪些优势？迄今有哪些成果？,您好，公司在大数据、云计算、物联网、智能硬件、现代电子工艺与可靠性等方面有深厚的产业背景，结合公司在高校市场的资源优势，广泛开展校企合作等各式职业教育，并通过自主开发拥有了初见成效的教育软硬件产品线，开展基于“教育软硬件服务+职业教育的业务”的智慧教育综合解决方案业务。2017年度，公司开发了工业机器人实训系统、PCB激光成型机、大数据教学实验平台、虚拟现实教学科研平台、网络教学服务平台、物联网教学实验系统等产品，同时与全国数十所院校合作，不断完善相关专业的培养方案及教学实验内容，已经取得了良好的效果。谢谢！
4,职业教育行业今年的发展态势如何？泛IT类职业教育是否为今年公司的重点业务？,您好，公司2018年将在现有基础不断完善智能教学软硬件信息化产品，提升、拓展职业服务的广度和深度，优化教学软硬件设备、不断打磨产品，在分析学生的学习轨迹后进行个性化的引导，为学生提供更贴近现实的实训设备，使得学习体验效果更佳。与此同时，公司将提高产品的标准化程度，提高大规模复制的能力。谢谢！
5,贵公司的服务平台是否与第三方互联网企业有合作？,您好，“完美校园”始终在围绕聚合内容、聚合支付、精准用户服务等业务开展人才成长各项服务升级，成为链接企业、金融机构、社会产品及增值服务、第三方互联网服务机构及内容服务商与高校、学生的多应用、多服务的双边型平台。谢谢！
6,公司近期股价持续下跌，股票激励计划搁浅，请问公司对员工有哪些补偿吗？,您好，公司本次取消股权激励计划的回购价格为授予价格12.37元/股×（1+同期银行存款利率），回购的利息计算自股权激励授予完成之日起至2018年第一次临时股东大会审议通过终止本次激励计划之日止。公司终止实施本次激励计划后，将通过优化薪酬体系、完善绩效考核制度等方式来充分调动公司管理层和业务骨干的积极性。公司将根据相关法律、法规的规定，充分考虑行业、市场并结合公司自身实际情况，建立和健全公司长效激励机制，并继续研究、推行其他切实有效的长期股权激励方法，促进公司稳定、健康发展，为股东创造价值。谢谢！
7,国税地税合并等机构调整对公司的退税款政策是否有影响？退税政策是否会延续？,您好，感谢您对公司的关注。公司的退税根据《关于软件产品增值税政策的通知》（财税 [2011]100号）规定进行，目前没有政策变化，国地税合并应该不会影响政策的执行。
8,公司2017年最大经营突破是什么？,您好，2017年度公司在校园管理信息化（智慧校园）上不断通过拓展客户，产品叠加、紧抓从一卡通到一码通行业发展趋势巩固竞争优势的同时，亦在职业教育业务的基础上嫁接教育软硬件产品，完成了向智慧教育的延伸。同时，公司校园线上平台“完美校园”实现了新接入院校数和用户数及收入的继续快速增长，所提供的服务亦不断丰富和深化。携学校信息化领域积累多年的IT等技术能力和娴熟的基于社区的服务能力，公司还借助外部合作和产品、模式的创新，提高公司技术和产品跨行业的可复制性，不断拓展市场空间。谢谢！
9,华贸金惠今年内是否对公司业绩有正面影响？该公司现在进展如何？,您好，公司与郑州瑞茂通供应链有限公司、河南森源集团有限公司等合作方成立的河南华贸金惠实业有限公司已经完成工商注册，公司名称为河南通惠实业有限公司。公司在通惠实业中的股权占比较小，对公司业绩影响不大。谢谢！
10,高校点餐系统目前进入哪些学校校园？,您好，公司研发的校园智慧餐饮项目已在复旦大学、江苏医药职业技术学院等多所高校上线运行，反映良好。今年公司将加大推广力度。谢谢！
11,请问公司研发的校园智慧餐饮项目在国内多少所高校运用？,您好，公司研发的校园智慧餐饮项目已在复旦大学、江苏医药职业技术学院等多所高校上线运行，用户反映良好。今年公司将加大推广力度。谢谢！
12,公司今年还会收到软件增值税退税吗？,您好，感谢您对公司的关注。退税政策是连续的，本年度公司仍会收到增值税退税。
13,请问，新开普是否在区块链方面有技术研究？,您好，公司已经进行区块链技术的预研工作，未来也将把研究成果应用到公司产品及平台的服务场景当中。谢谢！
14,支付宝作为公司大客户之一，公司为支付宝主要提供哪些服务？,您好，公司主要将支付宝的支付能力接入公司完美校园聚合支付平台，为学生提供基于完美校园应用场景的聚合支付服务。谢谢！
15,公司的主要大客户有哪些？,您好，公司客户以运营商、银行、企事业及学校为主且客户数量较多。谢谢！
16,公司拟投资510万设子公司，两者之间的经营类会有交集吗？,公司拟对外投资设立北京开普力维科技有限公司（暂定名）致力于打造农业高效节水灌溉、农业水价综合改革、数字流域多模式数据共享、山洪灾害监测预警、河长制综合信息管理、水资源分配调度、水权交易、水资源税收管理、合同节水等软硬件系统及整体解决方案。另外，公司具备高校和企事业单位等多行业信息化平台解决方案能力、移动互联网服务能力、大数据分析能力、平台建设输出能力等优势。同时，公司在全国的营销、客服网络也将对公司智慧水利业务建设起到积极作用。公司通过布局智慧水利业务，也可以和公司智慧城市、物联网相关业务进行对接，进一步完善公司产业生态。谢谢！
17,贵司的第五大客户为支付宝，请问公司为支付宝提供哪些服务以及未来有哪些合作？,您好，支付宝作为公司2017年度第五大客户，收入组成主要为公司将支付宝的支付能力接入公司完美校园聚合支付平台产生的服务费，聚合支付为学生提供基于完美校园应用场景的支付服务。公司不仅与支付宝保持着业务合作，还与微信支付、银联、各大商业银行保持合作，丰富完美校园聚合支付平台，构建高校校园市场的聚合支付能力。谢谢！
18,完美校园近期有没有新增高校客户？,截止2017年年末，公司高校移动互联服务平台“完美校园”已与国内900多所高校合作，覆盖用户1000万人，其中，上线注册用户超过600万人，认证用户超过500万人，较2016年实现了翻番。谢谢！
