,Question,Answer
0,请问老总， 2016年存货是多少，存货增加的内容是哪些？,感谢您的提问！2016年期末存货构成情况请您查阅公司2016年报及审计报告中存货部分的相关内容，谢谢！
1,在做项目之前是否对项目进行严谨的可行性研究？,感谢您的提问！是的。
2,"请问董事长,关于公司最新项目进展如何？达到预期了吗？",感谢您的提问！请问您指的是哪个项目？
3,截至目前，公司的同比销售额有增长吗？,感谢您的提问！公司第一季度季报预披露时间为2017年4月25日，请您关注公司相关公告。
4,请问公司目前的研发机构有哪些？公司未来产品的研发与创新将如何进行？,感谢您的提问！公司主要为快速消费品生产企业提供包装印刷服务，近年来随着消费结构的升级和消费需求的日益多样化，包装产品正逐步往多元化、个性化、网络化发展。公司顺应市场发展趋势，加快技术创新，结合“包装互联网”技术，为客户提供可变数据、个性定制、后台数据运营等网络化服务，融合实现包装印刷与互联网广告推广的无缝对接，在保证客户包装基础要求的情况下，进一步满足客户的宣传展示诉求，同时也符合当下消费者的时尚消费观念和个性化需求，使客户更好的在包装物上实现自媒体营销、网上营销等功能，增加客户粘性，让包装逐步成为网络广告新载体。
5,公司预计2017年业绩较去年同期是上升还是下降？若上升，则增幅是多少？,感谢您的提问！请您持续关注公司2017年各季度报告中的业绩预告，谢谢！
6,请问公司今年是否有对外扩张的打算？今年公司在市场开拓方面有什么计划？能否详细谈谈？谢谢,感谢您的提问！与国外包装行业成熟的国家相比，我国包装行业的集中度较低，未来行业上游、下游的集中、整合空间非常大，公司市场开拓空间很大。公司将通过实施战略升级，抓住行业整合的趋势和机会，通过创新业务模式的发展，提高市场份额，创造新的增量。
7,请问公司今年营收的增长能超过行业的平均水平吗？,感谢您的提问！详细情况请持续关注公司相关公告。
8,公司目前有哪些在建项目？建设进度如何？还需要多少资金？,感谢您的提问！公司目前在建项目情况请关注公司相关信息披露公告。
9,公司未来发展前景如何?对目前这个行业的前途看好吗？,感谢您的提问！当然很好，因为所有的商品都不可能裸奔！
10,能介绍一下公司现在各大区域的销售和占有率等基本情况吗?,"
感谢您的提问！请关注公司2016年年报的相关内容。"
11,请问公司公司的核心竞争力是什么？,"
1、创新的发展模式
公司主要为快速消费品生产企业提供包装印刷服务，近年来随着消费结构的升级和消费需求的日益多样化，包装产品正逐步往多元化、个性化、网络化发展。公司顺应市场发展趋势，加快技术创新，结合“包装互联网”技术，为客户提供可变数据、个性定制、后台数据运营等网络化服务，融合实现包装印刷与互联网广告推广的无缝对接，在保证客户包装基础要求的情况下，进一步满足客户的宣传展示诉求，同时也符合当下消费者的时尚消费观念和个性化需求，使客户更好的在包装物上实现自媒体营销、网上营销等功能，增加客户粘性，让包装逐步成为网络广告新载体。
2、全流程化的包装综合解决方案
公司始终从客户需求的角度出发，为客户提供设计、方案优化、工艺设定、制版、印刷生产、供应链优化等全流程的包装解决方案。全流程化的综合解决方案能够帮助客户产品在更新换代时提供专业的技术、成本优化的咨询，帮助客户以最省心省时的方式获取最大化的供应链整合价值。
3、技术与设备优势
公司在多年的经营中，一直注重技术开发和设计创新，能够为客户提供平版印刷、凹版印刷、柔性版印刷及数码印刷等多种印刷方式。公司的优势就是能够很好的将新技术和新设计通过这些先进设备应用到产品中，除为客户提供传统包装印刷外，也为未来的个性化定制及物联网打下基础。
4、贴近客户的全国布局
公司为更好地服务客户在全国的各地工厂，陆续在全国各地贴近客户设厂，持续完善区域性建设，加强相关区域的产业布局。
5、优质客户资源与服务
公司以整体包装解决方案为导向，坚持以“同一价格质量最好，同一质量价格最优”的服务宗旨为客户提供高标准服务，并将服务范围扩充到客户产品包装的各个环节。
6、精细化管理
公司总结出一整套针对公司内部的生产模式，在经营中将“精细化管理”作为立身之本，将生产过程中影响成本的数据进行量化，最大程度地降低公司运营成本。同时公司借助现代化的网络系统，自行开发设计符合公司经营管理的系统集成，将原料采购、生产组织、销售开发、客户关系、人事行政、财务统筹等按照模块化的原则集中在统一的ERP系统平台，减少中间环节，极大的提高运营效率。"
12,公司是否具备长期投资的价值？你是怎么看的？ 如果有机会，你会增持吗？,"感谢您的提问！二级市场股票价格受多种因素影响，不仅受到公司经营业绩和发展潜力等内在因素的影响，还受到公司所在行业景气度、国家有关政策、投资者心理预期、股票供求情况、证券市场资金状况、国内外政治经济形势等多种外部因素的影响。公司非常关注公司的股票走势，更重视公司的日常经营及日后的营利能力，我们相信通过良好的公司经营以及不断走向成熟的证券市场会给优秀的公司一个合理的价格定位。
"
13,叔叔好，公司的主营业务是什么？,感谢您的提问！公司主营业务为彩色包装纸盒、彩色包装箱、环保纸袋及塑料软包装制品的生产和销售，报告期公司主营业务及其结构、主营业务利润构成与上年同期相比未发生重大变化。
14,作为一家上市公司，为了更有利于与投资者交流，能不能在公司网站上设置交流互动功能？,"
感谢您的提问！我们会认真考虑您的提议。"
15,公司每次投资项目的可行性报告是否有详细说明公告？,感谢您的提问！具体可参照公司招股书及相关公告内容。
16,做大、做好市值管理是每个公司成长的必然追求，公司是如何进行市值管理的？,感谢您的提问！公司会脚踏实地做好业务，用更好的业绩回报广大投资者，维护公司的良好形象。
17,请问公司有无通过发行债券等形式进行募资的计划？有无设立并购基金收购标的的计划？,感谢您的提问！公司目前暂无通过发行债券等形式进行募资的计划，也没有设立并购基金收购标的的计划。
