,Question,Answer
0,公司截至目前为止都有哪些子公司和参股公司？,尊敬的投资者，您好！ 截至2016年12月31日公司子公司和参股公司共1户，为全资子公司河北通合新能源科技有限公司。 谢谢您的关注！
1,请问贵机构在通合科技的持续督导期间发挥了什么作用,根据《证券发行上市保荐业务管理办法》和深圳证券交易所的有关规定，保荐机构做好持续督导工作，主要包括督导通合科技履行有关规范运作、信守承诺和信息披露等义务，审阅信息披露等文件，依照规定对其重要事项发表核查意见、报送相关报告、进行现场检查和培训等。谢谢！
2,请问净利润的增长率和销售收入增长同步吗？,尊敬的投资者，您好！  2016年度公司营业总收入较上年同期增长20.04%，但因公司持续加大研发及市场投入、实施限制性股票股权激励计划，导致公司净利润的增长率低于销售收入增长率。 谢谢您的关注！
3,请问公司目前的研发机构有哪些？公司未来产品的研发与创新将如何进行？,"您好，公司设立有技术研发中心，技术研发中心下设研发部和深圳研发中心。
2017年，公司将继续推进技术研发的基础管理和人才梯队建设；发扬通合的优良传统，努力构建具有通合核心优势的技术研发能力；集中优质资源专注于重点项目，及时推出性能先进、品质优良、有竞争力的新产品，为公司市场突破提供强有力的支撑。
"
4,公司是否会计划多元化发展？,尊敬的投资者，您好！公司以“秉承创业精神、专注电力电子、高效利用能源、服务全球用户”为企业使命，谢谢您的关注！
5,请描述一下公司未来的发展前景，谢谢！,"尊敬的投资者，您好！
公司专注于电力电子行业的技术创新、产品创新、管理创新，主要产品包括充换电站充电电源系统（充电桩）及电动汽车车载电源、电力操作电源。
随着新能源行业的不断发展和公司的不懈努力，将进一步推进公司持续、快速、健康发展。公司将争取以更优的业绩回馈广大投资者，谢谢！"
6,公司截止目前的股东总人数是多少？,"尊敬的投资者您好，截至2017年3月15日，公司普通股股东总数为15,824户。谢谢您的关注！"
7,在企业文化方面，公司有什么特色吗？,尊敬的投资者您好，公司经过多年发展形成了独具特色的企业文化和“贡献、共益、感念、高效、创新”的核心价值理念。公司通过不断完善、优化用人机制，建立多种行之有效的激励制度，主要包括内部创业平台、骨干员工绩效制度等来激发员工的工作热情；建立、拓宽了员工职业晋升渠道，有效地吸引了优秀人才，激发了广大员工的积极性和创造性。感谢您的关注！
8,请问公司今年有没有兼并重组的意向？如果有，具体哪个方向？,尊敬的投资者您好，根据证监会相关规定，鼓励上市公司在专业领域，围绕主营业务开展相关资本运作。公司会充分利用上市公司平台，合规合法地开展上述工作。谢谢您的关注！
9,公司的发展战略是什么， 和公司现有的主营业态一致吗？  能否详细讲解一下？ 谢谢！,"尊敬的投资者，您好！
公司专注于电力电子行业的技术创新、产品创新、管理创新，以“秉承创业精神、专注电力电子、高效利用能源、服务全球用户”为企业使命，秉承“贡献、共益、感念、高效、创新”的核心价值理念，为用户提供优质的产品和服务；同时充分利用资本市场的融资功能，加快新产品的开发进度，不断提高经营规模、市场占有率和盈利能力，全面提升公司的持续发展能力、创新能力和核心竞争力，致力于成为电力电子行业的领导者。 
2017年公司将充分把握新能源汽车行业发展机遇，充分发挥技术研发、营销、管理等优势，不断提高现有业务经营管理水平，进一步巩固和提升公司在充换电站充电电源系统（充电桩）及电动汽车车载电源等新兴市场的竞争地位；加强和深化公司在电力操作电源市场的领先地位；借助资本市场平台，挖掘市场增长点，积极开展新能源领域运营模式创新，力争实现公司业务的进一步拓展和经营业绩的较快增长。
公司现有主营业务是公司发展战略的落地与执行，谢谢您的关注！"
10,公司今年有没有新产品和新业务拓展？,2017年，公司将通过有竞争力的产品和精准的营销策略进一步提升产品竞争力和市场占有率，谢谢您的关注！
11,希望公司在本专业领域专注于做强做大做实，提升公司的行业地位，给投资者以回报！,尊敬的投资者您好，感谢您对公司的关注，公司正沿着您所说的方向前进！
