,Question,Answer
0,购买西式小家电的消费者大多持有对精致、美好生活向往的情怀，希望公司能够进一步提升产品品质，推出更多美观、智能化、体验感优秀的产品，满足消费者消费升级的需求。,您好，感谢您对公司的关注和建议，谢谢！
1,东菱新出的DL-MD17磨粉机在外观上有明显改善，相信也非常耐用、好用。但磨粉后并不易清洗，建议采用类似摩飞磨粉机的分体式机身设计，方便用后清洗，使消费者无“后顾之忧”。,您好，感谢您对公司的关注和建议！谢谢！
2,国际市场环境的变化快，公司是否有计划大力推动国内市场的销售？,答：您好，感谢你对公司的关注！公司非常重视国内市场的发展，公司也将利用自身产品技术服务平台优势，采取专业品牌运作策略，大力发展国内自主品牌业务，通过产品、渠道、营销方式等创新，逐步提高国内市场销售份额。谢谢！
3,请问公司在品牌方面有什么计划吗？,您好，公司采取专业品牌运作策略，大力发展国内自主品牌业务。未来，公司将通过专业平台支持，开创专业产品、专业品牌的新局面。谢谢！
4,人民币兑美元持续升值，导致公司出口订单增速下滑，公司有什么应对策略,您好，感谢您对公司的关注！针对因汇率波动可能带来的风险，公司加大收款力度，加快应收账款的回笼速度。此外，公司也加强对汇率变动的分析，及时掌握外汇行情，在符合国家外汇管理政策的前提下，公司一方面运用远期外汇合约等金融工具保值避险，另一方面通过增加外币贷款以应对汇率波动带来的汇兑损失。谢谢！
5,公司健康美容电器主要有哪些品类？哪些品牌？,您好，感谢您对公司的关注！公司健康美容电器主要产品包括直发刷、电动牙刷、洗脸仪、脱毛器、射频美容仪等。目前主要以出口为主，自主品牌在正常推进，包括商标注册等事宜。谢谢！
6,公司的研发团队如何？,您好，感谢您对公司的关注！公司研发技术团队主要分成三级：一级负责创新产品、概念产品、核心技术；二级负责更新换代、产品落地；三级负责外观、安全标准调整等。近年来，公司不断增加研发投入，研发队伍不断壮大，公司研发技术人员约2000人左右；公司研发人才主要是自行培养为主，也会从外面引进相关的人才，确保新品类产品开发顺利实施。谢谢！
7,公司存货周转率过去几年不断优化，公司主要采取了什么管理措施？,答：您好，感谢您对公司的关注！公司按生产线划分进行管理，主要是主计划锁定，管理上有知识累计效应，相互学习，同时进行相关指标的绩效考核。谢谢！
8,与同行相比，公司有什么优势？,您好，公司主要优势体现在产品线丰富，能够满足客商的一站式采购需求；产业配套完善、成本控制能力强；客户数量众多、区域分布均衡；研发创新能力突出、新产品实现速度快等方面。谢谢！
9,公司是高新技术企业吗？,您好，感谢您对公司的关注！公司是高新技术企业。谢谢！
10,公司2018年国内产品销售的目标是什么,您好，感谢您对公司的关注！公司争取2018年国内销售规模保持30%左右增长。谢谢！
11,公司研发体系 请介绍一下？研发的战略方向是什么,您好，感谢您对公司的关注！公司研发技术团队主要分成三级：一级负责创新产品、概念产品、核心技术；二级负责更新换代、产品落地；三级负责外观、安全标准调整等。近年来，公司不断增加研发投入，研发队伍不断壮大，公司研发技术人员约2000人左右；公司研发人才主要是自行培养为主，也会从外面引进相关的人才，确保新品类产品开发顺利实施。研发投入会随产品销售规模增长而增长，近几年公司的研发投入占营业收入的比重维持在3%左右。强大的研发设计能力可以保障公司每年不断推出符合市场需求的创新产品。公司未来会继续加大研发投入，以提高产品的核心竞争力。谢谢！
12,东菱的咖啡机、面包机在线上销售量排名靠前，但目前消费者很难将咖啡机、面包机与东菱这个品牌自然的联想在一起。请问，公司将采取哪些措施进一步提升自主品牌东菱的知名度？,您好，感谢您对公司的关注！公司目前自主品牌Donlim（东菱）定位是大众化、性价比高的产品，主要通过线上渠道销售烘焙类电器产品，如面包机、烤箱、打蛋机、多士炉等；未来公司会努力提高Donlim（东菱）的市场份额来提高Donlim（东菱）的知名度。谢谢！
13,公司的核心市场价值如何体现？,您好，公司以满足客户需求的制程管理能力、全价值链成本控制能力、基于研发和制造能力的迅速响应客户需求能力、可靠的产品质量、良好的客户服务能力以及不断的管理和技术创新为核心竞争力，大力开拓国内外市场，在国际小家电细分市场建立了自己的优势地位。谢谢！
14,公司现在的产能情况请介绍一下,你好，感谢您对公司的关注！公司2017年产量约9500万台，今年会根据公司销售情况及募投项目实施进展情况逐步增加相关产品的产能。谢谢！
15,公司产品的毛利率水平是多大？在同行中处于什么水平,您好，感谢您对公司的关注！公司2017年小家电产品的综合毛利率19.14%，公司会争取通过加大创新产品销售占比、自动化改造等措施，提高产品的毛利率。谢谢！
16,汇率波动对公司的影响？,"您好，感谢您对公司的关注！今年以来美元对人民币汇率波动对公司业绩有一定的影响，公司2018年一季度汇兑损失比上年同期增加5,383.62万元。但这些因素不一定存在可持续性，长期来看，公司业绩最重要的支撑是依靠自身竞争力的提高。谢谢！"
17,作为代工企业，公司议价能力有限，公司计划如何改善这一情形？,您好，感谢您对公司的关注！公司会通过加强产品研发创新能力，加强自动化改造降低成本等措施，通过加强公司综合竞争优势来提高议价能力。谢谢！
18,中美贸易战对公司有影响吗？,您好，感谢您对公司的关注！中美贸易摩擦目前对公司影响不大，公司会密切关注后续相关政策变化。谢谢！
19,公司通过标准平台化生产的订单与国内同行相比有多大的成本优势？,答：您好，感谢您对公司的关注！就公司自身而言，通过标准平台化生产，可以为公司节省大量的模具费用、提升产品的设计效率、缩短开发设计周期等，同时提升了生产系统的稳定性，从而有效降低了单位生产成本，保证了产品毛利率。谢谢！
20,公司如何应对内销市场竞争加剧的风险？,您好，感谢您对公司的关注！公司的品牌规划是专业产品专业品牌。公司目前自主品牌是Donlim（东菱），Donlim（东菱）定位是大众化、性价比高的产品，主要通过线上渠道销售烘焙类电器产品，如面包机、烤箱、打蛋机、多士炉等；现阶段公司也在代理海外高端厨房电器品牌Morphy Richards（摩飞）的国内销售；同时，公司注册了新的咖啡自主品牌Barsetto，主要销售咖啡机和咖啡胶囊，相关产品在已上市，定位在全球市场销售。公司未来还会继续探索针对其他品类产品采用新的专业品牌新的方式进行运作。谢谢！
21,请介绍一下海外销售情况。,"您好，感谢您对公司的关注！公司国外销售主要通过与品牌商、零售商和渠道商合作,今年一季度海外销售与去年同期相比基本持平，公司争取今年全年海外销售收入保持稳定增长。谢谢！"
22,公司如何看待原材料价格上涨的情况？,您好，感谢您对公司的关注！原材料价格波动长期来看主要受供求关系影响，短期受资金扰动因素影响。今年以来主要原材料价格保持相对平稳。谢谢！
23,2018年国内及海外销售目标分别是多少？,您好，感谢您对公司的关注！公司争取2018年国内销售规模保持30%左右增长，海外销售保持稳定增长。谢谢！
