,Question,Answer
0,如果公司进行定增，那大股东及高管们会考虑参与、进行增持吗？,"答：感谢您的关注，公司暂时没有定增计划，如有，我认为他们会积极参与增持，并会按规定披露。
"
1,公司的前三大客户是哪些公司？,"答：您好，感谢您的关注，关于公司前五大客户情况已在《公司2016年度报告全文》中详细披露，具体内容详见巨潮资讯网（www.cninfo.com.cn）上发布《公司2016年度报告全文》。
"
2,虽然说公司的股价由二级市场决定，但股价是公司经营的一个表象，请问管理层对回报投资者持有怎样的态度？,"感谢您的关注支持, 公司股票价格受多种因素影响，请注意投资风险，我们一定会努力工作，不断开发新产品，做好主业的同时，加强投资、并购和资本运作。公司上市以来一直都非常重视回馈股东。在公司经营情况允许的情况下，公司会按照相关规则及承诺要求，采取现金或送红股等多种形式，回馈股东。
"
3,公司目前有哪些在建工程项目？还需要多少资金？,"答：感谢您的关注！公司目前在建工程金额533万元，在建项目基本上已完成80%，大约还需要投入120万元
"
4,公司如何进行投资者关系管理，如何规划进行投资者回报的？,"答：感谢您的关注，投资者关系是目前公司中非常重视的工作，主动披露公司日常经营状况和公司长远投资发展计划，积极回答投资者提问，积极邀请和接待投资者和媒体来访，积极参加投资机构组织的投资说明会和投资策略会议等等。公司上市以来一直都非常重视回馈股东。在公司经营情况允许的情况下，公司会按照相关规则及承诺要求，采取现金或送红股等多种形式，回馈股东。
"
5,贵公司是否会考虑实施股票期权等规范股权激励方式，惠及更多员工？,"答：感谢您的关注，公司长期以来一直坚持将员工的职业生涯规划和公司的发展规划有机地结合起来,努力营造吸引人才、留住人才、鼓励人才脱颖而出的机制和环境。继续改善公司的工作生活环境，增强员工对企业的认同感和满意度，为员工提供越来越多的晋升平台，激发员工积极性，实现公司与员工的共同发展。公司不排除在适当的时机推出股权激励计划的可能性。
"
6,目前公司享有的国家税务优惠政策有哪些？,"答：感谢您的关注，公司享有的国家税务优惠政策如下：1.高新技术企业所得税率25%减至15%。
2.研究开发费用加计扣除
3.安置残疾人员所支付的工资加计扣除
4.固定资产加速折旧
"
7,能介绍一下公司现在各大区域的销售和占有率等基本情况吗?,"答：您好，感谢您的关注，关于公司现在各大区域的销售和占有率等基本情况已在《公司2016年度报告全文》中详细披露，具体内容详见巨潮资讯网（www.cninfo.com.cn）上发布《公司2016年度报告全文》。
"
8,请问公司以后每年会用什么形式回馈股东？,"答：感谢您的关注，公司上市以来一直都非常重视回馈股东。在公司经营情况允许的情况下，公司会按照相关规则及承诺要求，采取现金或红股等多种形式，回馈股东。
"
9,公司2017年一季度经营业绩如何？,"答：感谢您的关注，关于2017年一季度经营业绩请关注公司随后在巨潮资讯网（www.cninfo.com.cn）上发布的2017年一季度报告。
"
10,你好，请问贵司目前产品的销售趋势如何？今年的销售目标是多少？,"答：感谢您的关注，公司目前产品销售处于平稳上升趋势，2016年公司完成约8.8亿元营业收入，2017年度公司计划实现营业收入：11亿元。
"
11,公司领导怎么看现在公司的股价，对我们小散有什么忠告？谢谢,"答：感谢您的关注支持, 公司股票价格受多种因素影响，请注意投资风险，我们一定会努力工作，不断开发新产品，做好主业的同时，加强投资、并购和资本运作。
"
12,公司2016年度的业务经营情况符合公司预期吗？,"答：感谢您的关注，公司2016年度业绩情况，符合公司预期。
"
13,公司现在负债总额是多少？每年负债的利息是多少？谢谢。,"答：公司的负债合计17.30亿元，其中无长期、短期借款，所以无借款利息。
"
14,公司是否在考虑开拓新的领域？取得初步进展没有？,"答：感谢您的关注，公司长期以来一直坚持自身发展实际的内生增长及外延扩张的路径，以节能环保、产品自动化等技术产业为切入点，通过与专业金融投资机构合作,设立投资管理平台,通过引进技术和人才或强强联合的方式，不断拓展公司业务范围，加强产品结构调整和产业链延伸。2016年公司及公司控股股东、董事长高学明先生、联讯资本投资有限公司作为有限合伙人与西藏联讯北玻创业投资管理有限公司作为普通合伙人共同发起投资设立西藏联讯北玻创业投资合伙企业（有限合伙），以现金增资及受让股权的方式投资控股北京惠尔久材料科技有限公司，惠尔久更名为“北京北玻硅巢技术有限公司”，主要从事以硅巢技术为核心的新材料的研发，生产，推广；配套生产装备的研发，制造；以及衍生的硅巢板，硅巢墙体系统及硅巢房屋等新产品的研发，培训，制造，应用推广。该项目，是资源化利用沙漠风积沙、河流淤泥废沙、煤矸石粉煤灰、各种尾矿矿渣、建筑垃圾等固体废弃物，创造性的化害为利变废为宝生产出的绿色环保材料完全符合国家节能减排政策、装配式房屋政策和世界生态经济发展的潮流。项目的实施有利于公司的业务延伸和市场拓展，对公司长远发展有积极影响。另外，公司直接投资控股设立了“广东北玻电子玻璃有限公司”从事特种玻璃、触控玻璃及电子玻璃的研发、生产、销售。目前该公司已取得营业执照，进入生产运营筹备期。该项目可以实现公司产业链延伸，由超大规格高强度节能建筑玻璃和汽车玻璃技术向全尺寸超薄高强度多功能电子玻璃技术延伸，形成互相促进协同研发，同时也为公司未来发展创造新的利润增长点。
"
15,请问公司如何看待上市公司的并购和市值管理？,"答：感谢您的关注，公司认为上市公司的并购需要与公司的实际经营需要相结合，以提升公司经营基本面及业绩为前提，而不应该过多考虑炒作因素。公司市值长期来看，最终会回归到公司的盈利能力及为投资者创造的回报中去。另外，我们还要加强与投资者的沟通，让资本市场充分了解公司的日常经营状况和长远发展计划。
"
16,公司在经营活动中主要对哪些环节进行质量控制？,"答：感谢您的关注，公司长期坚持坚持品质至上的理念，在原料质量，设计，加工工艺，安装调试等各个环节都要对产品的品质、质量进行管控。
"
17,今年以来，原材料都迎来涨价潮，对公司会有什么影响？,"答：感谢您的关注，随着中国经济步入新常态，虽然不排除个别原材料有涨价趋势，但总体而言，公司的原材料趋势与国家的PPI趋势大体吻合。 对此，公司正通过积极调整产品结构，不断创新工艺，创新产品，培育新增长点等手段来减弱毛利率波动对经营业绩的影响，并使产品综合毛利率维持基本稳定的态势；同时，努力开拓市场，增加业务收入，保持企业整体毛利额不断提高。
"
18,现在行业间的并购都比较频繁，你们今年有没有兼并收购计划？,"答，公司今年已安排多个项目调研，在调研可行的基础上，实施投资兼并收购。
"
19,公司所处行业有没有周期性？,"答：感谢您的关注，公司所处行业周期性不大。
"
