,Question,Answer
0,请问公司目前募投项目情况怎么样？,公司募集资金投资项目一期工程6万余平方米房屋建筑物已经结顶，并进行水电、门窗、装饰等施工，二期工程施工也在筹备中。谢谢！
1,请问公司在手订单情况如何？在医疗卫生方面有没有重大突破？,公司在手订单充足，医疗健康行业的拓展稳步进行。
2,请问公司2017年经营计划？,"      公司2017年主要经营计划如下：
1、加大研发投入，提高产品竞争力
技术研发将继续沿着产品系列化、研发深度化、技术自有化方向发展，重点研发超高速、无菌、节能、环保的设备。
2、加强销售团队建设，提升营销能力
公司将持续引进综合能力强的销售人才，组建面向各个行业的销售团队。依托技术优势，在巩固乳品行业领先优势的同时，加强在新兴行业和市场的拓展，提高食品、医疗健康、食用油脂、日化等行业的市场占有率。
3、稳健推进募投项目建设
完成杭州瑞东机械有限公司募投项目一期工程的配套工程，并启动二期工程的建设。做好项目运行团队组建、管理体系建立等准备，对已完成项目进行试投产。
4、进行产业延伸
公司将紧密结合公司主营业务，寻找能与公司进行技术互补、利于拓展市场的横向或纵向的投资机会，实现产业延伸。
"
3,请问老总， 2016年存货是多少，存货增加的内容是哪些？,截止到2016年底，公司存货5.18亿元，较上年增加的原因主要为发出商品增加。
4,公司去年主打产品的销量是多少？,2016年公司实现营业收入6.36亿元，其中智能包装设备实现收入4.69亿元。谢谢！
5,请问公司的分配预案达到承诺的分红比例吗？,"公司2016年度利润分配预案为每10股派发现金股利4.5元（含税），合计现金分红12,150万元，占2016年母公司实现可分配利润的比例为85.85%，符合承诺的分红比例。谢谢！"
6,公司是否会计划多元化发展？,       公司会结合公司主营业务，寻找能与公司进行技术互补、利于拓展市场的横向或纵向的投资机会，实现产业延伸。
7,叔叔好，监管层多次提到坚决查处操纵市场行为，你怎么看？,"资本市场的长期发展，需要有健康的投资环境，公司坚决支持监管层为净化市场采取的措施。谢谢！
"
8,公司截至目前为止都有哪些子公司和参股公司？,公司子公司有杭州瑞东机械有限公司、杭州中亚迅通机械工程服务有限公司、杭州中亚瑞程包装科技有限公司，公司参股公司有宁波中物光电杀菌技术有限公司、杭州汇萃智能科技有限公司。
9,您好，叔叔，目前公司的主营业务是什么？,公司是一家集研发、制造和销售于一体的智能包装机械制造商，主要定位于设计、制造中高端的智能包装设备。公司主营业务属于通用设备制造行业，主营产品包括各类灌装封口设备、后道智能包装设备、中空容器吹塑设备，公司还为客户提供智能包装生产线设计规划、工程安装、设备生命周期维护、塑料包装制品配套供应等全面解决方案。谢谢！
10,请介绍报告期内公司获得专利的情况？,2016年公司新取得授权专利共94项，其中发明专利45项，实用新型专利43项，外观设计专利6项。谢谢！
