,Question,Answer
0,公司是否具备长期投资的价值？你是怎么看的？ 如果有机会，你会增持吗？,您好！投资有风险，入市需谨慎。谢谢！
1,如若公司股价在走下坡路的情况下，是否会推出高股价股权激励计划？,您好！公司董事会将根据实际情况考虑各种激励方式，请关注相关公告。谢谢！
2,贵公司是否会考虑实施股票期权等规范股权激励方式，惠及更多员工？,您好！公司董事会将根据实际情况考虑各种激励方式，请关注相关公告。谢谢！
3,作为一家上市公司，为了更有利于与投资者交流，能不能在公司网站上设置交流互动功能？,您好！谢谢您的良好建议，和投资者充分沟通也是我公司的应该做好的工作。谢谢！
4,公司2017年利润会有哪些新的增长点?,您好！公司募投项目年产３万吨水处理剂今年要投产，销售收入和净利润将比去年增长。谢谢！
5,请问今年预计主要产品的销售目标是多少？净利润是多少？,您好！公司募投项目年产３万吨水处理剂今年要投产，主要产品的销售比去年增长。净利润将同比2016年增长不低于50%。
6,2017年公司是否考虑对高管实行股权激励，如果有的话大概什么时候实行？,您好！公司董事会将根据公司的实际情况适当时间对高管进行股权激励，请关注公司的相关公告。谢谢！
7,公司预计2017年业绩较去年同期是上升还是下降？若上升，则增幅是多少？,您好！公司2017年销售收入和净利润将同比2016年增长不低于50%。
8,公司在税收方面有没有相关的优惠政策？具体税率是多少？,公司目前是高新技术企业，享受企业所得税方面的优惠政策，企业所得税税率为15%，谢谢！
9,对比大股东而言，中小投资者的合法权益有哪些特别之处？,您好！公司严格按照《公司法》、《证券法》等法律法规的要求，保护投资者利益。公司更加重视保护中小投资者的合法权益，坚持信息公平公正公开披露，并严格遵守证监会和深交所等监管机构的相关要求，重视对中小投资者的权益保护。谢谢！
10,你怎么看公司的业绩和公司的股价和市值的？,您好！公司的业绩自开盘以来持续增长。公司股价受二级市场等多方面的因素影响，公司一直坚持稳健经营、科学管理、积极创新，加强市值管理，以良好的业绩回报投资者。谢谢！
11,请问公司会进入新的细分领域吗？这一领域与公司现有业务的相关性？,您好！公司目前仍然围绕工业循环水，城市污水及工业废水零排放积极做大做强。在适当时机进军环保行业的其它细分领域。谢谢！
12,公司的发展战略是什么， 和公司现有的主营业态一致吗？  能否详细讲解一下？ 谢谢！,您好！公司的发展战略将继续围绕水处理做好，做大。同时在适当时机进军环保行业其它领域。谢谢！
13,请问未来公司对稳定股价会做出哪些举措？,您好！公司未来稳定股价将按照证监会和交易所的要求，包括但不限于实际控制人增持、股权激励、员工持股计划等措施。谢谢！
14,公司今年的财务费用会有多少？,预计今年财务费用随着公司业务规模的扩大会比去年有所增加，谢谢！
15,公司截止至今的产品有多少个种类？,8大系列，58种产品，谢谢
16,请问公司的分配预案达到承诺的分红比例吗？,您好！公司的分配预案为每10股送红利0.8元（含税），达到了承诺的分红比例。谢谢！
17,请问老总公司今年净利润同比增长多少？,您好！２０１６年净利润同比增长１５.６３％。谢谢！
18,公司未来五年的目标是多少？能够实现吗？,您好1公司未来五年将继续巩固水处理剂的生产及研发在国内保持领先的技术水平。扩大城市污水处理及河道治理在国内市场的占有份额。加大工业废水零排放工程订单及合同的签订量。同时积极进军土壤修复领域。谢谢！
19,请问开完股东会后，如果送股通过几日内会送股？,您好！公司今年的分红方案没有送股。谢谢！
20,请问董事长，您名下有没有未注入上市公司的其他资产（公司）呢？,您好！公司董事长名下没有未注入公司的其他资产（公司）。谢谢！
21,公司目前的股东结构是怎样的？是否有利于优化公司治理结构和企业长远发展？,您好！公司的股东结构请查阅公司2016年年报。公司将严格按照《公司法》、《证券法》的要求，优化公司治理结构。为了企业的长远发展，公司管理层将尽职尽责。谢谢！
22,请问2017年全年预计销售目标是多少？实现净利润的目标是多少？,您好！公司2017年销售收入和净利润将同比2016年增长不低于50%。
23,公司的前5大客户是哪些？,"按照信息批露的相关规则，隐去了客户名称，前五名客户合计销售金额（元）  113,318,072.10
前五名客户合计销售金额占年度销售总额比例  23.67%，谢谢！"
24,公司是否会计划多元化发展？,您好！公司将在环保领域坚持多元化发展，谢谢！
25,公司去年主打产品的销量是多少？,您好！公司去年水处理剂销量72013吨。谢谢！
26,请问董事长平时与公司前十大流通股东有交流吗？,您好！公司通过股东会、互动易平台以及深交所允许的公开渠道和股东之间一直保持着良好的沟通，欢迎各位股东进行充分沟通交流。谢谢！
27,公司的前5名供应商是什么，与公司存不存在关联关系？,"公司主要供应商情况
前五名供应商合计采购金额（元）  197,955,731.58
前五名供应商合计采购金额占年度采购总额比例  55.80%
前五名供应商采购额中关联方采购额占年度采购总额比例  0.00%
公司前5名供应商资料
序号  供应商名称  采购额（元）  占年度采购总额比例
1  第一名  89,006,802.45  25.09%
2  第二名  57,623,629.00  16.24%
3  第三名  20,471,199.94  5.77%
4  第四名  15,304,654.03  4.31%
5  第五名  15,549,446.16  4.38%
合计  --  197,955,731.58  55.80%
与公司没有关联关系，谢谢！"
28,公司截止目前的股东总人数是多少？,您好！截至4月15日公司股东人数为12507，谢谢。
