,Question,Answer
0,请问公司股票上市时期价格多少，现在多少，还具有投资价值吗？,您好，公司于2015年1月21日在深圳证券交易所创业版上市，发行价为20.3元（对应复权价5.15元），上市当日收盘价为29.23元（对应复权价7.41元）；今天（2017年5月5日）收盘价位22.1元。公司是否具备投资价值需要投资者根据自身对公司的了解和评估自行判断，谢谢！
1,董事长，您好，公司除了投资，主营业务未来有哪些看点？谢谢。,"您好，在我看来，以下四个业务板块
（1）以昆仑游戏和闲徕互娱为核心的移动游戏平台业务； 
（2）以1Mobile和Brothersoft为核心的海外软件商店平台业务；
（3）以Opera新闻信息流为核心的社交媒体业务；
（4）以男同社区Grindr为核心的亚文化社交媒体业务。
都是亮点。谢谢。"
2,公司领导怎么看现在公司的股价，对我们这些看好公司的小散有什么忠告。谢谢,您好，股价涨跌是市场决定的，赚钱与否是心态决定的，对看好公司的小散是非常感谢的。
3,我对贵公司是长期投资的，请问预计今年上半年会盈利多少？,"您好，今年上半年预计归属于上市公司股东的净利润38,000万元- 45,000万元，谢谢。"
4,请问公司的国内外业务占比多少？,"您好，公司2016年度收入2,424,670,626.82元，其中境内公司收入858,074,350.66元，境外公司收入1,566,596,276.16元，国内外收入占比分别为35%、65%，谢谢。"
5,公司最近有无值得期待的利好消息吗？,您好，请保持对公司最新动态和公告的关注，谢谢！
6,公司认为是否有必要实施“市值管理”？,您好，每个公司都会进行市值管理。但市值管理不等同于股价管理，而是战略管理、公司经营、投融资管理、人力资源管理、投资者关系管理、公共关系管理……等各个方面的集合。好的市值管理的直观结果是其股价围绕其合理价值进行波动。谢谢。
7,Operanews 在美国进展的怎么样？未来会不会加入视频,您好，OPERANEWS目前也在按计划稳步发展，暂不方便披露具体情况，大家可以对其最新动态保持关注，谢谢！
8,公司历次新增产能均能及时消化，公司一直保持了较高的产能利用率与产销率   这是过去，将来还会是这样吗？,您好，公司未来还会保持目前较高的产能利用率与产销率，谢谢！
9,在做项目之前是否对项目进行严谨的可行性研究？,您好，公司一贯秉承严谨慎重、实事求是的工作原则，在项目之前履行可行性研究工作，谢谢！
10,周总好，之前大力布局的互联网金融拿掉了，社区类的收购也没有落地，按照现行的业务增长和格局比较单薄，昆仑2020年10亿美金的净利润还能实现吗？除了主页游戏又有什么业务能给上市公司贡献利润呢？谢谢！,您好，公司一直保持初心。2016年的利润构成除了游戏、还有广告、会员收入和投资收益。谢谢。
11,对公司未来有前景吗？,"报告期内，公司围绕自身核心优势对主营业务进行了全新升级，聚焦“打造海外领先的社交媒体和内容平台”这一发展战略形成移动游戏平台业务、海外软件商店平台业务、亚文化社交媒体和社交媒体四大产品板块，并通过构建集团大数据系统驱动各板块产生协同效应。
未来公司将不断丰富内容端的品类，如游戏、影视、文学、动漫等等，并伴随着公司大众及亚文化社交媒体这两个平台级应用的不断成熟，平台将扮演内容分发商的角色与内容端产生显著协同效应。
谢谢。"
12,请问gxmusic是什么公司？谢谢！,您好，是一个专项基金，感谢关注。
13,公司投资的趣店、映客，近期有上市的迹象吗？,您好，这类问题暂不方便披露。谢谢。
14,公司目前面临的最大问题是什么？,讲真，一个保持创业精神的公司，面临的问题，没有最难，只有更难。但愿你能理解，谢谢。
15,公司有没有股权激励计划？,"您好！2015年8月20日，公司向激励对象46人，授予股票期权总额5万份，授予限制性股票总额723.1万份。2015年11月11日因公司实施2015年上半年度权益分配，转增完成后激励对象持有的限制性股票总额增加至28,377,881股。
公司2017年限制性股票激励计划草案及其摘要已经董事会和监事会审议通过，尚需股东大会审议。感谢您对公司的关注！"
16,周总，您好，我想请问下您对闲徕互娱所处的竞争情况以及闲徕互娱后期发展方向的看法？公司如何保持闲徕互娱在地推模式下的优势地位？,您好，闲徕目前的市场占有率遥遥领先。未来，闲徕互娱会从地域扩张、区域下沉、人群渗透等多方面进行发展。公司商业模式的创新、制度的规范化、全员创业的拼搏精神、与昆仑万维的资源共享等都有利于其保持优势地位。
17,请问公司高管对目前年薪是否满意？,您好，公司独立董事以外的在公司领薪的董事、监事、高级管理人员及其他核心人员的薪酬由工资、奖金、社会保险和住房公积金组成，参照同行业水平确定。谢谢！
