,Question,Answer
0,并购ov的想法确实好，大胆，有力。失败也不可怕。祝君正发展更上一层楼。,感谢鼓励！
1,请问刘总，公司拥有捷联微芯多少股份？,您好！公司持有其20%的股权。谢谢！
2,样品是用在哪家公司产品上的，方便透露吗？,目前其尚在前期推广阶段，不方便透露具体客户情况。谢谢！
3,刘总，捷联微芯目前还没有成品吧？,目前已有样品。
4,从业绩说明会我感觉君正今年在视频类芯片上大有作为，并且已经取得的不小的成绩，我的理解对吗？,您好！2016年公司在智能视频领域的销售取得突破性进展，面向该市场的新产品推出后迅速获得市场的认可和客户的采用，并于2016年第二季度进入量产销售阶段，带动了公司总体营业收入的增长，公司未来将持续布局该市场。谢谢！
5,"请问刘总,公司采用中芯的hkm工艺上t30,是否说明公司已经吃透28nm工艺，对质量保证有把握？",公司对采用的工艺会仔细论证，保证质量
6,"移动互联网发展以来,君正的关键短板之一是连接. 现在已经着手互联团队布局了吗?还是处于寻找阶段?作为公司的长期投资者,我们非常关心公司这一块技术的发展.能否具体说下进展?",您好！公司参与投资的捷联微芯主要从事物联网无线互联芯片设计，面向智能家居、安防监控、可穿戴设备等应用领域，提供低功耗嵌入式物联芯片与解决方案。谢谢！
7,上个星期我们拆了一台海康的监控，无意中发现用的是君正的主控，请问公司已经进入了海康的供应链？,您好！公司一直在努力进行市场拓展，推动品牌客户采用公司的芯片。谢谢！
8,"刘总,就是说互联技术将不会主要采用公司自己储备的形式,而将采用外部投资的形式来储备?",您好！公司采用投资外部团队的方式进行互联技术的储备。谢谢！
9,刘总，记得以前你说过，君正将来搞并购，要么不搞，要搞就搞大的。您还记得吗？希望刘总不忘初心。,不忘初心，方得始终！谢谢！
10,按理视频类芯片有广阔的市场，为何君正业绩迟迟没有大的改观？,您好！公司智能视频芯片于2016年第二季度进入量产销售阶段，2016年公司销售业绩实现了快速增长，2017年公司将努力经营，以实现公司经营业绩的持续快速增长。谢谢！
11,"请问刘总, 物联网的互联技术是否会重点发展NB? 互联技术自己储备如何?通过外延发展模式获得互联技术的可能性多大?",公司投资相关团队布局这个领域，具体方向根据物联网的发展形式确定。
12,139****9954问董事长、总经理刘强 刘总，终止豪威的并购，我们二级市场的投资者还是很伤心的，但是到目前为止我们始终不知道是北京豪威不同意还是证监会不允许。尽管失败了，让人伤心，但是总得告诉投资者失败的真正原因？,您好！本次重大资产重组自启动以来，公司及有关各方均积极推进相关工作，但由于近期国内证券市场环境、政策等客观情况发生了较大变化，交易各方认为继续推进本次重大资产重组的条件不够成熟。经重组各方审慎研究，一致同意终止本次重大资产重组。谢谢！
13,请问所谓的互联技术，也就是往软件平台拓展？,不仅仅是软件平台，也包括芯片
14,刘总，终止豪威的并购，我们二级市场的投资者还是很伤心的，但是到目前为止我们始终不知道是证监会不同意还是证监会不允许。尽管失败了，让人伤心，但是总得告诉投资者失败的真正原因？,您好！本次重大资产重组自启动以来，公司及有关各方均积极推进相关工作，但由于近期国内证券市场环境、政策等客观情况发生了较大变化，交易各方认为继续推进本次重大资产重组的条件不够成熟。经重组各方审慎研究，一致同意终止本次重大资产重组。谢谢！
15,刘总，请问后续对物联网方面，除了视觉，语音方面，还有哪些应用场景的技术储备？,除了以上场景，公司也在积极储备用于物联网的互联技术
16,下一次重组标的还有可能是豪威吗？,您好！本次重组终止之后，公司会严格遵守相关法律法规，一个月内不再筹划重大资产重组事项。承诺期满后，如有新的并购重组事项，公司会严格遵照证监会、交易所相关规定进行披露。谢谢！
17,会推行员工持股吗,您好！公司于去年推出股票期权激励计划，并将于本月进入行权期。目前暂无计划推出员工持股计划。谢谢！
18,刘总，公司主要负责亚马逊ECHO系列音箱的语音芯片研发是吗？,您好！公司不负责亚马逊ECHO系列音箱的语音芯片研发。公司是和相关公司研发符合亚马逊AVS规范的智能音箱类产品。谢谢！
19,请问投资者想参观上市公司，需要办什么手续？,您好！请联系010-56345005。谢谢！
20,北京帕罗奥图科技 CEO叶晨光在微博中透露，君正与GOOGLE GLASS方面有合作，请问公司与谷歌在哪一方面合作？,公司目前没有和谷歌合作
21,您好！请问：（1）贵公司的智能视频芯片，海康，大华，尚维，是否有过采购?过（2）请问贵公司的智能视频芯片，一季度是销量是否已超过2016年全年的销量?（3）请问装有贵公司的智能视频芯片的摄像机在雄安新区与其他地区使用时，是否有区别?谢谢。,1、尚维采用了公司的智能视频芯片。2、关于2017年第一季度的销售情况请关注公司2017年第一季度报告。3、采用公司芯片的终端产品销售策略由终端厂商自己确定。谢谢！
22,雄安不可能发展重工业，很有可能打造成中国硅谷，如果国家鼓励北京高科技企业入住雄安，君正能否从国家战略大局出发，早做安排。,公司目前没有这方面的计划
23,和亚马逊的供应商合作展开产品研发，是针对哪方面的？谢谢。,和相关公司研发符合亚马逊AVS规范的智能音箱类产品。
24,重组豪威终止会影响君正和豪威的进一步的合作吗,您好！双方在业务层面的合作不会受到影响。谢谢！
25,有消息说，君正与360成为了战略合作关系，请问是否属实？,您好！360的家用摄像头小水滴采用了公司的智能视频芯片。谢谢！
26,贵司和亚马逊在哪些业务上已展开合作？谢谢。,您好！我们和亚马逊没有展开合作，我们与亚马逊的一些供应商已展开产品研发。谢谢！
27,从华米手表的销量来看，我个人觉得智能穿戴短期内的需求确实不令人如意，刘总怎么看？还会继续开发后续的M300吗？,您好！智能穿戴市场容量确实有限，我们会根据市场的进展情况确定M300的研发。谢谢！
28,"刘总,x2000会同样采用28nm的HKM工艺吗?",您好！X2000尚未最终确定采用什么工艺，谢谢！
29,现在和OV还有业务合作吗？有的话，是在什么方面的业务？,您好！我们在产品方面有合作，具体业务不方便透露。谢谢！
30,请问公司视频芯片在相应市场市场份额大概是多少？,您好！有关市场份额的数据需要委托专业机构调查，我们没有做详细调研。谢谢！
31,"刘总,我想请问的是28nm中的何种工艺?成本可能有差异.",HKM工艺。前期投入会大一些。
32,"请问刘总,t30是否倾向于同档次产品中拥有性价比优势?具体可能采用什么工艺?",公司对T30的性价比有很强的信心。T30采用28纳米工艺。
33,物联网产业链，处理器，传感器，算法。  处理器是咱们君正的主业，刚才的回答也说明了公司在算法方面加大了投入，是不是考虑在传感器并购，形成相对完整的物联网产业链,是的，我们会积极寻找机会。谢谢！
34,请问T30相对于T20的优势在哪里？,"1. T30同时支持H.264和H.265，T20进支持H.264
2. 成像质量进一步改进，逼近业界最好的水平
3. 采用更先进的28纳米工艺"
35,"请问刘总,x2000下半年能上市吗?",预计X2000今年下半年还不能上市。谢谢！
36,"请问刘总,公司还会加强视频芯片算法团队的投入吗?",公司在智能分析算法和相应的芯片平台上会持续加大投入。
37,这次重组失败对您打击大吗？,青山不改，来日方长！
38,公司预计t30何时能上市？,争取今年下半年上市。
39,公司的T20与海思的对应型号，竞争优势在哪儿？,公司芯片在两方面有优势：低功耗、对智能识别功能的支持。
40,刘总，提个建议，有无考虑往mobileye这种汽车芯片公司的业务方向拓展，他们也是MIPS架构,Mobileye的核心能力是计算机视觉（Computer Vision）针对行车场景的识别，MIPS处理器内核的多线程能更好地支持这一功能。公司在T系列中也在大力发展计算机视觉技术，但应用到行车场景中还有很大的距离。
41,收豪威虽然没成功，也算是有魄力，干脆咱做大市值，把想象力公司收购了。,谢谢关注！
42,我们知道君正去年刚做完股权激励事项，是否对接下来的公司业绩释放充满信心》？,您好！公司根据实际经营情况适时推出股权激励事项。2016年公司销售业绩实现了快速增长，2017年公司将努力经营，通过经营业绩的持续增长，不断提高上市公司的市场价值；同时，根据公司的战略规划，公司将继续围绕产业链不断寻求产业投资、并购和行业整合的机会。公司对未来发展充满信心，希望用更好的业绩回报投资者。谢谢！
43,请问刘总君正与韩国的那家公司开展合作？,公司从15年开始在韩国发展了代理商，目前正在进行产品的推广中，开始有些少量出货。
