,Question,Answer
0,能否披露一下大连光研院的股权结构？以及18年预算的预计关联方交易额？,公司增资完成后，持有光研院42.5%是其控股股东，其他股东中华松公司持有41.5%，华录信产持有1%，管理团队持有15%。18年预计的关联方交易额为8亿元，具体内容详见公司的公告。
1,我持有易华录股票近3年了，看好公司发展前景，对市值过千亿充满期望和信心，请问公司有信心吗?,有！
2,您好，请问单个数据湖项目目前使用的是100G还是40G光模块，单个数据湖需要多少个光模块？,公司数据湖使用蓝光存储单盘容量300GB，单个机柜容量在1.6PB-2PB之间。单个数据湖蓝光存储占总存储容量的80%。
3,单个数据湖中的示范项目，大概的建设周期是多久，示范项目是率先验收，还是和整体数据湖一起建设完成后验收？,建设周期根据数据湖规模大小来确定，分步实施分步验收
4,泰州40亿的项目中，蓝光储存设备的成本约为多少？,这属于公司的商业机密，暂不方便透露，谢谢关注
5,颜总你好，请问你硕士和博士研究领域是哪个方向的？,金融学，谢谢关注。
6,数据湖SPV项目公司最终会以参股公司还是控股子公司的形式列式在公司年报中？以权益法还是以成本法核算？,不同的数据湖项目有不同的落地模式，采取PPP模式的会成立SPV公司，并有不同的股权结构。对控股子公司采用成本法核算，对参股子公司采用权益法核算。
7,您好，在年报中，看到贵司像大连光研院采购了2亿多的产品，请问是蓝光储存设备吗？,是的
8,高叔叔好，公司的董事会秘书是央视整点财经的主持人吗？目前公司的主营业务是什么？,请详阅2017年公司年报以及高管简历。
9,有新闻报道 北美的大客户 像Facebook 苹果也在采购贵公司的蓝光储存产品 这个量级有多大？,属于公司行业机密，谢谢关注。
10,您好，请问您是央视财经主持人吗？,请参见公司高管简历 
11,普通数据中心的存储服务市场价格是多少？预计数据湖非政府用户的价格是多少？,据了解，亚马逊及阿里云的冷存储价格为60-80万/PB/年，公司基于蓝光技术的冷存储解决方案具有海量、安全、保存时间长的优势，且成本远远低于传统存储服务的价格，我们将以极具竞争力的价格向非政府用户提供存储服务，请持续关注相关信息。
