,Question,Answer
0,行业有没有周期性？,行业的周期性与国家宏观政策的调整与行业的发展趋势紧密相关，谢谢！
1,今年公司人力成本的大幅度上升？对公司产品价格影响有多大？,2016年公司人力成本出现了较大升幅主要原因是业务人员业绩提成的增长及新设立公司的薪酬增长。在某一特定时间内人力成本的增长是公司基于未来发展战略的安排，需要公司通过业务发展来消化，公司并无将人力成本的增长传导到具体产品的价格的安排。
2,公司是否会计划多元化发展？,公司发展方向主要围绕“智慧水务水务大数据服务”发展战略展开。谢谢！
3,请问公司里是否有专人负责回答全景网投资者关系互动平台里股民的问题？股民的问题是否会传到公司的高层？,公司董事会秘书及证券事务代表负责回答投资者问题。重要的问题会向董事会报告并予以回复。
4,公司生产经营的季节性如何?哪个季节是旺季?,公司产品除一季度相对较淡外，其他季节无明显差异。一季度受春节及北方气候原因影响，公司产品销售规模相对要小于其他季度。
5,能介绍一下公司现在各大区域的销售和占有率等基本情况吗?,请看2016年度报告全文，其中有分区域的销售情况。谢谢！
6,公司今年有没有新产品和新业务拓展？,公司的新产品研发计划，在年报中做了描述，敬请关注。新业务的拓展重点在海外市场和项目并购。谢谢！
7,我是公司的一名小股东，请问我想现场参加股东大会，不知道应该怎么做？需要什么样的程序？,请参看公司发布的《2016年度股东大会通知》，其中有具体的规定。欢迎来公司考察参观。
8,请介绍一下公司所处行业和主要产品？,公司目前所从事的主要业务包括以智能水表特别是物联网水表为核心产品的各类水表、水务管理应用系统、水务投资运营、供水企业产销差与DMA分区管理、工业污水处理、智慧水务数据云平台建设等，公司致力成为世界先进的水计量功能服务商、智慧水务整体解决方案提供商。公司的水表产品主要包括：物联网水表、卡式智能水表、超声波水表、光电直读远传水表、H4000P大口径水表、单流束水表、多流束水表、不锈钢水表等。
9,请介绍一下公司的行业地位？,公司是中国计量协会水表工作委员会主任委员、副秘书长单位，是中国仪器仪表行业协会常务理事单位、中国城镇供排水行业协会副理事长单位。公司的水表产品从产销量、销售额、产品品种等方面都居于国内行业领先地位。公司水表产品覆盖中国29个省直辖市，水表出口东南亚、南美洲、欧洲等国家，水表产品在国内销量与市场占有率长期位居同行前列；报告期内，公司智能水表销量突破100万台，在行业内智能水表产销量处于第一梯队。公司设立博士后科研工作站、院士专家科技服务站，建立行业唯一一家国家级企业技术中心，被认定为国家技术创新示范企业，技术创新能力领先。
10,公司去年主打产品的销量是多少？,2016年公司销售各类水表900余万台，具体参看2016年度报告。
11,爱水app今年有无向全国推广的计划？目前支持区域太少，下一步准备如何推广？,公司今年的一项重点工作就是爱水app的应用推广，并希望在一二线城市取得突破。谢谢！
12,能简单的介绍下新项目的情况吗？,公司正在积极寻找标的进行并购重组。有新并购项目会及时披露。感谢关注！
13,请问老总公司今年净利润同比增长多少？,公司的目标是净利润同比增长20%及以上，具体数据请关注公司的定期报告及相关公告，谢谢！
