,Question,Answer
0,公司导航产品所使用的芯片主要由谁提供？公司和合众思壮、北斗星通之间的差异是什么？,供应商包括本土和国外厂商，公司与合众思壮、北斗星通之间在北斗导航相关业务方面存在交集，但各公司的核心业务布局及主营业务收入构成有所不同，谢谢！
1,贵公司8英寸MEMS国际代工线什么时候能建成投产？,2019年下半年试生产。
2,非常感谢企业耐心的解答。针对MEMS产线，6代线和8代线的主要区别是什么？其次，下一代MEMS产线是否会继续升级为10代线？MEMS产线从6代线到8代线的更新换代周期是多长？,"6吋线与8吋线的主要区别在于晶圆半径，涉及相关制造设备及工艺的升级，在MEMS领域，每一代线的升级周期大概在10-15年，目前8吋线已经是最先进的产线。谢谢！
"
3,参与公司增发的杭州公司将给公司带来战略性价值是如何体现的？,杭州公司参与公司三年期定向增发，且需要遵守相关持股规定，反映了该公司对公司长期投资价值的认可，并能够对公司发展带来其他促进资源，谢谢！
4,公司拟建的第8代MEMS产线，主要基于成熟的MEMS芯片产品提供晶圆代工服务。那新产线的核心设备主要由哪些供应商提供？未来本土化之后，中国工厂的人才缺口计划如何填补？是否会引入瑞典产线长期现场指导？新生产线的良率爬坡预计需要多长时间？,核心设备主要源自半导体主流厂商，如ASML、Applied material，TEL，Lam等；中国工厂的人才培养计划已经开始并积极推进，公司结合瑞典开发-量产培训及中国工厂投产实践等对本土人才进行培养；瑞典子公司此前已在制造流程关键工序岗位开始备份，为中国工厂的投产作准备；新产线的良率爬坡预计需要一年时间，谢谢！
5,请问公司是最新的关于集成电路的税收优惠政策的对象吗？,公司从事的MEMS芯片制造业务属于特色集成电路的一个类别，代表着国际领先的MEMS制造工艺水平，公司国内产线目前正在建设中，根据已发布的税收优惠政策文件判断，公司承担国内产线建设的子公司在未来建成投产后将属于集成电路税收优惠政策的对象，因其目前尚未建成投产，尚未有营业收入，具体适用的税收优惠政策还需要该子公司向相关政府部门进一步汇报确认，谢谢！ 
6,从现在的股价看，本次定增很可能募集资金达不到预定目标，如果实际募集资金与19.7亿元存在较大的差距的话，是否会对募集项目的实施产生比较大的不利影响？,若本次非公开发行扣除发行费用后的实际募集资金少于拟投入总额，不足部分将由公司自筹资金解决。在不改变拟投资项目的前提下，经股东大会授权，董事会可对投资项目的募集资金投入金额进行调整。公司届时将根据本次非公开发行的最终情况进行讨论应对。谢谢！ 
7,请问公司今年一季度的订单量如何？,今年一季度，公司MEMS业务订单饱满，导航、航空电子业务订单优于去年同期，谢谢！
8,请问在北斗领域公司有什么产品和服务？,"公司组合导航产品、卫星导航产品，尤其是应用在军工领域的产品均与北斗系统密不可分，该等产品的卫星导航硬件部分往往包括单频单模、单频双模、双频双模及多频多模等多种产品，具备多频（BD B1,B2,B3；GPS L1,L2；GLONASS L1,L2等）多模（BD,GPS,GLONASS,SBAS等）功能，这里的“BD”指的就是北斗系统。2）此外，公司目前投资参股的武汉光谷信息技术股份有限公司是中国地理信息产业百强企业，通过采集处理的地理信息等为国土、能源、农业等领域客户提供服务，其业务开展也离不开北斗系统。谢谢关注！ 
"
9,请问公司在海南有分公司吗？海南分公司的主营业务是什么？,公司于2017年4月在海南投资设立了全资子公司“海南耐威科技系统技术研究院有限公司”，主营业务为技术研究及开发。
10,请问公司是否拥有自主知识产权的人工智能平台型芯片?,公司没有涉足人工智能芯片，谢谢！
11,贵公司2017年半年度北美业务的收入占比达36.17%，占比较高，公司业务是否会受到中美贸易战的冲击？,"您好，公司源自北美的业务为MEMS工艺开发及晶圆制造，是属于公司瑞典全资子公司Silex的业务，而不是公司在中国境内公司的业务，属于瑞典与美国之间的商贸关系，预计不会受到中美之间贸易关系的影响，谢谢！ 
"
12,公司在年度报告中说MEMS领域公司客户中有全球巨头公司，能否透露具体是哪些？是否包含谷歌、ASML 、FLIR、AMS等？谢谢！,公司不便透露该等公司的具体名称，敬请理解！
13,请问，公司MEMS器件的芯片核心部件是什么？其主要供应商是谁？本次中美贸易摩擦，对公司MEMS产业有何影响？,您好，1、针对公司MEMS代工业务，主要采购内容有晶圆、化学品、气体及掩膜板等，该业务的采购、销售端均主要在海外，对于涉美业务，属于瑞典-美国之间的商贸关系，不受中美贸易摩擦的影响；2、针对公司惯性MEMS传感器产品，主要采购内容有MEMS芯片，主要为欧洲供应商，不受中美贸易摩擦的影响。当然，因为公司涉外业务占比较高，也对中美贸易摩擦的事件走向高度关注，若出现不利变化将积极应对。公司在MEMS产业的下一步发展重点是建立本土代工产线并服务全球客户且前期的重点目标客户是本土客户，再考虑到本土产线建成仍需时间，可以预计目前的中美贸易摩擦不会对公司目前的MEMS业务布局产生明显影响。
14,国家大力支持海南的发展，请问公司如何在海南的布局怎么样？,公司于2017年4月在海南设立了全资子公司海南耐威研究院，目前刚开始运营，主要定位是技术研究、开发及应用，谢谢！
15,人工智能和无人货运、无人投递服务是可预见的发展趋势，请问贵公司的航电系统能否用于无人运输飞机和无人快递投送飞机?,"您好，公司航空电子产品目前主要应用于战斗机和武装直升机，暂未开拓民用航空领域的应用，谢谢！
"
16,公司是否参与了相控阵雷达或其中零部件的研发？,公司及其子公司重视并积极推动已有产品及技术在各军工领域的应用，谢谢！
17,公司的导航业务在未来几年是否能够恢复高增长态势？,"您好，公司目前军用导航业务占比仍较高，受军队体制编制改革、特种项目进度延后等因素影响，相关产品的生产交付被动拖延，因此导致导航业务整体的发展速度不甚理想。随着军方采购需求的逐步恢复，以及公司民用导航业务的持续布局，相信公司导航业务在未来几年能够实现高增长。谢谢！
"
