,Question,Answer
0,端游持续下滑，不败传说未达预期，公司手游一直未公告进展，请问公司未来怎么提升业绩?有无具体规划?,您好，我们将提升现有产品的服务和体验，同时新产品《鬼谷无双》、《影武者》等已处于测试阶段，另外今年我们将加大手游的研发力度，目前已经有二款手游处于内网测试阶段。
1,祝愿冰川网络越办越好！,您好，感谢您的祝福！
2,请问，未来十年预估市场规模多大。谢谢,您好，过去三年中国游戏市场年均复合增长率增速虽然有所放缓，但依然保持增长，且这一态势在未来一段时间将继续保持。根据中国音数协游戏工委(GPC)、伽马数据(CNG中新游戏研究)、国际数据公司(IDC)发布了《2016中国游戏产业报告》，数据显示，2016年，中国游戏市场实际销售收入达到1655.7亿元，同比增长17.7%。
3,请问公司有无通过发行公司债券等形式进行募资的计划？有无设立并购基金收购标的的计划？,您好，公司会根据战略定位、市场环境并结合公司发展的实际情况等因素综合合理规划未来的发展路线。一直以来公司都以“一切为了用户体验”为经营目标，研发高质量的产品，不断提升服务质量。如果有好的机会，公司也会酌情考虑通过开展股权投资、参与并购基金、建立战略合作等多种方式完善产业布局，提升公司综合盈利能力。
4,请问今年公司的扩产计划和渠道计划？,您好，公司目前有多款产品正在研发之中，公司遵循精品战略，只有产品品质和测试数据达到标准时才会进行大规模市场推广，感谢您的关注。
5,公司今年有没有新产品和新业务拓展？,您好，公司目前有多款产品正在研发之中，感谢您的关注。
6,请问公司公司的核心竞争力是什么？对产品质量是怎么进行控制的，从采购到生产到存储运输等，有专门的检测环节吗？谢谢！,公司的核心竞争力包括研发运营一体化的经营模式、优秀的开发和运营人员、长期的技术积累等，公司非常重视产品品质，产品上线之前需要经过严格的产品测试。
7,刘董你好，相信你有关注手游市场以及同行手游业绩，希望尽快确定战略，尽早推出手游产品，提升业绩回报投资者！谢谢！,手游业务是我们未来的重点，感谢关注和支持冰川网络！
8,今年公司人力成本的大幅度上升？人力成本上升后公司产品提价的能力有多大？,公司人力成本的提升主要是加大了研发的投入，为未来公司推出更多更优质的产品提供了可能性。我们不通过提价的方式来提升营收。
9,普通投资者投资一只股票不是来亏钱的，公司有能力、有条件推出高送转、适当派现，就应该公开、透明的发公告。,您好，感谢您的关注！
10,今年一定加大广告宣传，提高销售额度。继续争取好成绩,您好，感谢您的建议！
11,有些上市公司在信息披露方面做不好，还经常披露虚假信息欺骗投资者，希望贵公司在这方面能做的尽可能规范！,您好，我们将严格按照相关规定履行信息批露义务，谢谢您的关注！
12,请问公司的企业文化是什么？请介绍公司的企业文化建设情况？,公司以“一切为了用户体验”为企业发展观，遵循“精品战略”的指导思想，崇尚“诚实、尽责、创新、分享”的企业文化，通过持续不断的产品创新和技术创新，为用户提供精彩的游戏体验。
13,请问公司是品牌为先还是品质为先？谢谢！,您好，品牌和品质同样重要，感谢您的关注。
14,公司所处行业和主要产品？,您好，公司属于网络游戏行业，目前的主要产品有：《远征》、《龙武》、《不败传说》等，目前还有多款产品处在研发之中。
15,近期有机构密集调研吗？,您好，近期公司正处在年报和一季报报送期，未接受机构调研。
