,Question,Answer
0,请问九路寨景区何时开业？克旗公司热水塘温泉小镇建设情况怎样，今年能开业吗？,投资者您好！保康九路寨景区预计于今年5月投入试运营。克旗热水温泉项目今年预计还在建设期。
1,公司今年有发行可转债的计划吗？,投资者您好！公司目前没有发行可转债的计划。谢谢！
2,公司总部在武汉，武汉消费人群庞大，建议公司做好武汉后花园黄陂优质旅游资源的开发和运作。,投资者您好。您的想法和公司的想法比较一致，我们将努力做好黄陂大余湾项目的开发运作。谢谢。
3,公司能否通过政策扶持降低税费开支？有这方面的计划吗？,投资者您好。税收的政策性很强，公司没有这方面计划。谢谢。
4,请问：公司已经投产的募投项目及超募项目，2017年是否可以完全投产并且贡献效益？这部分的折旧和费用对利润影响大吗？谢谢,投资者您好。2017年募投项目将都会开业运营，对公司当期营业收入会有贡献。折旧和费用对所在子公司有较大影响，对集团公司的经营效益没有大的影响。谢谢。
5,大余湾的花海乐园等相关项目都是由贵公司属下子公司运作吗？在黄陂还有哪些待开发项目，投资计划？,投资者您好。大余湾花海乐园项目不是本公司下属子公司运作，本公司在黄陂目前只有木兰置业公司所管辖的子项目。谢谢
6,本年度有没有地产项目结算？目前库存是多少？,投资者您好，2016年度无房地产项目结算，2107年度将会有房地产结算；2016年存货期末余额2.56亿元，谢谢。
7,一致行动人与当代是什么关系，刘总是否有增持股份的打算,投资者您好。一致行动人与当代签署了一致行动协议，构成了一致行动人关系。目前尚无增持的计划。谢谢。
8,能简单的介绍下新项目的情况吗？,投资者您好！千岛湖牧心谷项目、雁荡山项目、大余湾项目等还处在规划报批阶段。谢谢！
9,新投资的项目今年能否为公司贡献利润？如有利润贡献，公司预计能实现多少利润？,投资者您好，公司过去一两年获取的新项目还处在规划报批阶段，例如大余湾项目、千岛湖牧心谷项目、雁荡山项目等。谢谢！
10,大股东有没有在融资渠道方面对公司提供支持？,投资者您好。大股东提供过股权融资、融资担保以及多种银行资源对接。谢谢。
11,公司募投项目，预期如何？是否谨慎？,投资者您好！公司募投项目进展请参考公司已披露的募集资存放和使用情况专项报告。谢谢!
12,请问公司从哪些渠道解决资金缺口问题,投资者您好！公司通过多种方式融资，满足公司项目建设的需求，包括且不限于银行贷款、融资租赁、引入投资者、二级市场融资等。具体方式视具体情况而定。谢谢!
13,小军叔叔好，公司是目前唯一一家生产索道的企业，目前的索道主要来自于旅游景区吗？,投资者您好。我们不是索道生产企业，索道主要从国际索道生产大品牌引进的。我们从事的是景观索道的建设、运营和管理。谢谢。
14,请问公司的分配预案达到承诺的分红比例吗？,投资者，您好！公司2016年度利润分配预案符合有关法律法规和公司制订的利润分配政策，符合公司发展阶段、报告期经营业绩情况及公司未来发展战略，具备合法性、合规性及合理性。谢谢！
15,请问公司目前的研发机构有哪些？公司未来产品的研发与创新将如何进行？,投资者您好。公司是投资型的旅游集团，不对高新技术产品研发，我们有索道技术的应用研究。谢谢。
16,公司去年主打产品的销量是多少？,投资者您好，公司2016年索道营运收入2.95亿元，景区门票收入8878.94万，酒店餐饮收入2589.55万，景区观光车业务1102.51万，谢谢。
17,公司未来五年的目标是多少？能够实现吗？,投资者您好！公司致力于在全国范围内打造休闲度假旅游目的地。目前，已形成贵州梵净山、海南南湾猴岛、内蒙克什克腾旗等十余个核心项目群。公司会通过加快建设、丰富业态、提升运营管理水平等方式打造这些旅游目的地。公司有信心沿着这一发展战略走下去，提升资产和营收规模，并为股东创造价值。谢谢！
18,请问老总， 2016年存货是多少，存货增加的内容是哪些？,投资者您好，2016年存货期末余额2.56亿元，存货增加的内容主要是公司2016年旅游地产投资项目增加所致。谢谢。
19,公司是否会计划多元化发展？,投资者您好。公司目前没有跨界多元化发展的计划。谢谢
20,请问公司拟进入的什么新的细分领域吗？这一领域与公司现有业务的相关性？,投资者您好。公司将沿旅游产业链综合发展。谢谢。
21,公司的前5大客户是哪些？,投资者，您好！经保荐机构核查，公司主要在全国范围围绕旅游资源进行综合开发，客户高度分散，不存在主要销售客户。公司已在2016年年度报告中进行披露。谢谢！
22,要实现公司的发展目标，请问信心来自哪里。,投资者您好。一是所控制的旅游资源的数量和质量与同行业企业相比在领先地位。二是培养了一支专业素养较高、执着忠诚的管理团队。三是大股东对公司发展的支持。谢谢。
23,上次定增收购资产失败了，未来会有新的计划吗？,投资者您好！公司目前没有发行股份购买资产的具体计划。谢谢！
24,请问今年公司融资吗？10股配3股也可以啊,投资者您好！公司目前没有配股计划。谢谢！
25,公司截至目前为止都有哪些子公司和参股公司？,投资者您好，公司子公司和参股公司的具体情况请参考公司的审计报告。谢谢！
26,管理费用占成本的比例是多少,投资者您好，管理费用不包含在主营业务成本之中，仅从数字比较，2016年管理费用是营业成本的56.92%。谢谢。
27,请问大股东当代科技近期是否有增持计划,投资者您好。大股东看好公司的发展前景，支持公司长远发展，是否有增持计划目前尚不清楚。谢谢。
28,请问公司有无通过发行公司债券等形式进行募资的计划？有无设立并购基金收购标的的计划？,公司目前没有发行公司债、设立并购基金的具体计划。
