,Question,Answer
0,VANDairy将于2018年中旬开始向中国出口有机UHT牛奶，这个对于公司产生的利好影响有多大？18年的业绩会计入其中吗？,您好，谢谢您的提问。VAN预计于2018中旬向中国出口有机UHT牛奶和酸奶，这将增加VAN鲜奶产品种类的多样性和数量，将对VAN的经营业绩产生积极影响。
1,公司股价萎靡，业绩巨亏，卢先锋还进行股权质押融资，这是什么情况？,您好，感谢您对公司的支持！卢先锋进行股权质押融资是个人资金需要，公司业绩情况请参阅公司2017年公司年报。
2,请问遮阳面料制造业的行业占有率是多少？,您好，谢谢您的提问。因相关遮阳面料公司大多数未上市，公司无法获取到权威数据，故无法计算相关市场占有率。
3,扣除非经常性损益后，公司的盈利增长率多少？,您好，谢谢您的提问。具体请参考公司2017年年报“第二节 公司简介和主要财务指标”的相关章节内容。
4,公司2017年营收双降，原因是什么？公司有哪些改善措施？," 您好,谢谢您的支持！具体内容请参考公司2017年年度报告“第四节 经营情况讨论与分析”的相关内容。"
5,请问汽车零配件信息服务主要合作哪些汽车企业？,您好，感谢您对公司的支持！公司相关子公司股权已出售，具体请参阅相关公告。
6,前十大股东的限售股什么时候解禁？,您好，感谢您对公司的支持！请参阅公司2017年年报十大股东相关情况。
7,公司股价持续走低，公司有哪些提振措施？,您好，感谢您对公司的支持！二级市场股价受多方面因素影响，公司致力于努力提供公司业绩来回报广大股东。
8,近来国家在节能行业有无新的政策对公司产生影响的？,您好，谢谢您对公司的支持！近年来，国家对环保越加重视，对公司所处建筑遮阳行业将产生积极影响。
9,公司公告显示，公司业务大部分在海外，请问本次中美贸易战对公司影响大吗？,谢谢您的提问，中美贸易战对公司无重大影响。
10,公司的营业外收入150万，主要是哪些收入？,您好，谢谢您的支持！具体请参考公司于2018年4月25日发布的2017年年度报告中财务报表附注“ 第44、营业外收入  ”章节部分的相关内容。
11,公司收购海外乳企VAN及Moonlake并打算在国内销售，请问销售渠道是否已铺设成功？公司考虑怎样的方式在竞争激烈的乳制品市场打开通道？,"您好，感谢您对公司的支持！Van鲜奶在国内市场主要通过高端消费人群的线上预订模式，精品超市零售模式和经销模式开拓市场，梵帝贸易在国内通过高端消费人群的线上预定模式、精品超市零售模式和经销模式进行销售，通过澳洲直送方式送奶到家，产品目标客户群体为高端消费人群。梵帝贸易和其下属子公司已进入的线上平台包括微信公众号、淘宝、京东、中国工商银行电子商务平台、拼多多、卡乐猫和友邻市集，并授权杭州盟蜜电子商务有限公司在东方购物平台和网易考拉平台销售Van鲜奶；梵帝贸易和其下属子公司已直接或者通过二级经销商成功进驻了Ole'、盒马鲜生等精品超市，并发展了覆盖北京、上海、杭州、宁波、温州等区域的12家二级经销商。
面对国内激烈的市场竞争，公司采取差异化营销思路，目前致力于将真正高品质、好口感的澳洲鲜牛奶带到国内，让消费者能够不出国门品尝到原生态品质鲜牛奶。与此同时，梵帝贸易正在开拓澳洲其他乳制品的中国市场。"
12,与2017年第四季度比，2018年公司的人工成本上升多少？,您好，谢谢您的支持!  2018年公司的人工成本与2017年第四季度相差不大。
13,汇率波动对公司影响巨大，公司有无考虑利用金融衍生品来减少损失？,您好，谢谢您的支持! 公司目前未考虑运用金融衍生品。
14,国外经营是公司的主要收入市场吗？占多大比例？,您好，谢谢您的支持！国外经营是公司的主要收入市场，占公司2017年营业收入的86.35%。
