,Question,Answer
0,请站在独立董事的角度 评价一下这家公司。您的专业态度对我很重要！,"1、从战略上看，公司聘请了专业机构对未来三至五年的发展进 行了战略规划，我们认为这个规划是符合行业发展趋势，也符合华帝发展的实际情况，有高度、有前瞻性。 
2、目前华帝运营健康良好，管理团队从上至下积极性充分调动，产品不断创新，投入不断加大，业绩不断增长，效益持续提高。
3、公司加大产品技术及设备投入，同时 新上一批项目，为公司未来发展提供了基础，增加了后劲。
   华帝未来发展前景良好，我十分看好公司的未来发展。
   谢谢！"
1,公司今年对现有产品还会有提价吗？,公司已制定调价应对措施，产品价格以原材料价格波动走势来考虑调整。谢谢 
2,您认为公司在十年之内，通过公司的努力，每年的利润增长率平均能保持在多少左右？,我们公司通过战略定位、经营提升、组织机构优化，保持未来有效增长。谢谢。
3,目前，海外市场的竞争对手有哪些公司？,海外市场是企业共同公平竞争平台。按照公司中长期发展战略，公司将积极布局海外市场业务，努力做大做强。谢谢！
4,如果本次的定向增长没有通过，公司有没有其他预案将代理商与公司的发展结合在一起,公司有相对应的措施和预案，强化与经销商的纽带关系，进行共担共赢。谢谢。
5,请列举目前哪些公司值得华帝学习和借鉴的？,目前华为公司是华帝学习和借鉴的目标，谢谢。
6,独立董事对公司的内部控制有怎样的意见呢？,公司目前预算控制运行良好，组织机构健全，内部审计健康有效，内部控制管理规范运行。谢谢
7,贵公司员工一个月能挣多少？,公司按照国家劳动法和人才市场的需求，按照不同级别不同岗位制定薪酬体系。谢谢！
8,公司在税收方面有没有相关的优惠政策？具体税率是多少？,公司为高新技术企业，享受10%的税收优惠，按15%的税率计算和缴纳企业所得税。
9,华帝聘请的罗兰贝格做战略咨询顾问，请问有没有收到预期的效果？,罗兰贝格的项目进行中，谢谢。
10,公司的整体毛利率水平还有多大的提升空间？,公司的产品毛利水平有继续增长的空间，请关注公司的信息披露，谢谢。
11,公司截止至今的产品有多少个种类？,公司产品品类包括烟机、灶具、燃气热水器、电热水器、蒸烤消品类等厨电产品及厨房小家电等品类。谢谢
12,公司募投项目，预期如何？是否谨慎？,公司拟实施的募投项目均经过董事会和股东大会的严格审批，项目的提出和实施十分谨慎，对公司主营业务的加快发展起到积极的推动作用，目前的预期是符合我们确定项目时的规划。谢谢。
