,Question,Answer
0,林总您应该对新疆比较熟悉吧，您对新疆区域发展的前景如何看待呢？谢谢,您好，感谢对公司的关注。首先，我认为新疆的社会局势依然存在不稳定因素，对新疆经济发展有所影响。因此维护社会稳定，实现长治久安，目前已成为自治区政府的总目标、总要求。其次，区域经济发展不平衡。2016年从全疆14个地州市的经济总量看，新疆各区域经济发展水平存在较大差异，区域经济发展不平衡，但是乌鲁木齐市经济总量仍稳居全疆第一。第三，新疆地区的投资发展劲头比较足。作为“一带一路”战略落地核心发展区域，自治区政府围绕“五大中心”、“三基地一通道”和“十大进出口产业集聚区”建设，实施一批重大基础设施项目，刺激更多的投资需求，新疆建筑业将呈现以大型基础设施为新生增长动能的转型升级，建筑业整体呈现稳中向好的发展态势。谢谢！
1,请问，截至3.31日，公司的股东人数是多少？,"您好，感谢对公司的关注。截至2017年3月31日，公司股东户数为79,390户。谢谢！"
2,您好，我想了解一下公司未来的发展规划，谢谢。,您好，感谢对公司的关注。公司将践行“拓展幸福空间”的使命，落实“一二三四五六”战略，即实现“成为预拌混凝土工程与材料领域卓越的综合服务商”的愿景，达到“到2020年，实现营业收入200亿元；通过‘提质增效、转型升级’，努力实现‘两领三最’”的两大目标，聚焦“预拌混凝土业务、支撑业务、新业务”三大业务板块，着力打造“预拌混凝土产业、相关原材料产业、资源综合利用产业、混凝土制品与工程构件产业”四条产业线，深化“区域化、精细化、专业化、资本化、国际化”的五化发展策略，采取“优化组织管控、加强党的建设、扩展市场渠道、加大科技创新、提升品牌价值、激发人才活力”六大主要保障措施，顺应市场变化，不断提升管理水平，打造核心竞争力，真正为顾客、员工、股东、合作伙伴等利益相关者创造价值，开创更加宏伟壮丽的十三五蓝图。谢谢！
3,去年西南地区大幅增长，原因是什么，请财务总监回答一下吧，谢谢。,您好，感谢对公司的关注。首先，2016年西南地区的固定资产投资增幅高于全国平均水平的，提供了高增长的市场需求；其次，公司总部搬迁到成都后，加大了西南市场的辐射与发展力度；同时，中国建筑在西南区域的业绩增长也很迅猛，给予了极大支持。谢谢！
4,作为一家上市公司，关于股权集中管理及股份合理使用，贵司高管们是怎样考虑的？,"您好，感谢对公司的关注。截至2016年底，公司实际控制人中国建筑工程总公司及其所属企业合计持有公司股份为765,589,382股，持股比例为74.17，持股比例与去年持平。公司是中国建筑在混凝土及建材行业的唯一运营平台。中国建筑为我们提供了强有力的市场支持、资金支持、技术支持、人才支持，这些支持是我们不断提升市场竞争力、保持业绩持续增长的重要保障。谢谢！
"
5,经济下行背景下对混凝土的需求量是否有影响？,"您好，感谢对公司的关注。2017年公司将面临的挑战很多，比如环保要求趋严、原材料价格上涨、多变的房地产政策等。但机遇也是并存的，如基建投资力度加大、“一带一路”项目落地、供给侧改革等。
按照混凝土协会的统计数据，全国的混凝土产量在2015年首次出现负增长，总量约22.23亿方，2016年的最终统计数据还没有公布，估计是基本持平，我们预计2017年的混凝土需求总量不会有大的波动，还会保持在20多亿方的水平。谢谢！"
6,请董事长介绍一下当前国内混凝土行业的发展趋势。,您好，感谢对公司的关注。在国家相关政策的影响下，混凝土行业正逐渐由高速成长期步入平稳成熟期，行业格局已经呈现由分散走向集中，发展模式由能耗型走向绿色化转变，竞争模式从价格竞争为主转向技术主导的差异化竞争，产业一体化发展的优势已经凸显。谢谢！
7,咱们西部建设是一带一路龙头企业，请林总谈谈新疆基建给公司带来的机遇。,您好，感谢对公司的关注。当前“一带一路”等振兴战略深入实施，新疆作为丝绸之路经济带核心区正在加快建设，与周边国家、周边省区的友好合作正在深入发展。以新疆为基点、面向中亚的自由贸易园区推动建立，桥头堡效应逐渐扩大，成为联通中亚、南亚、中东、东欧等国家的大通道。国内部分产业逐渐向中西部梯度转移，新一轮对口援疆工作纵深推进，系列利好政策将推动疆内经济快速发展，混凝土需求量应当保持在一定水平。谢谢！
8,中国建筑的关联交易是否对公司独立性造成影响？请独立董事回答一下吧，谢谢！,您好，感谢对公司的关注！公司在营销策略上沿袭了中国建筑的“三大”战略，所以中国建筑的高端项目中公司承接的比例较高，但是公司与中国建筑的关联交易不影响公司的独立性：公司与关联方在业务、人员、资产、财务、机构方面做到了五分开、五独立，且公司还拥有一大批非关联优质客户，不存在对关联方的依赖性；公司的混凝土品通过中国建筑集采平台进行公开招投标，公司和其他混凝土供应商公平竞争，比资比价，中国建筑根据招投标结果择优签订合同。所以就独立性而言，目前大家是不需要担心的，谢谢！
9,請問中國建築為本公司主要股東之一，在業務上有否合作計劃達致互惠双赢？,"您好，感谢对公司的关注！中国建筑总公司是公司的实际控制人,对公司在市场、人才、资金、技术等方面给以全方位的支持，关联方销售占年度销售总额为48.38%，同时，在建筑工业化、资源利用、砂石骨料等多元化业务方面有关联投资，在资金借贷等方面有关联交易。所有关联交易均不影响公司的独立性，并且关联交易均按照市场原则保证公平公正。公司通过提供专业、优质的服务，在混凝土业务方面给予中国建筑强大的专业支持，也提升了中国建筑的竞争能力。未来公司与中国建筑将继续在各领域展开全方位合作。谢谢！"
10,请领导谈谈未来公司业务的市场容量，谢谢！,"您好，感谢对公司的关注。商品混凝土的市场容量依然很大，体现在两个方面：第一，商品混凝土产量趋稳，行业集中度不高。据中国混凝土网统计，2015年我国商品混凝土总产量为22.23亿立方米，较上一年同比下滑6.24%，是有史以来的首次负增长。2015年国内十强混凝土企业总产量占全国混凝土总产量比例为7.94%，占比连续三年下滑（2013年约9%，2014年8.62%）。根据水泥行业过去10年行业集中度不断提升的经验，混凝土行业的集中度有待提升。第二，公司产量占比持续提升。根据中国混凝土网的统计资料， 2014年公司混凝土销量排全国第二，约占全国总量的1.32%；2015年，公司混凝土产量占占全国总量的比例提升至1.46%。公司在未来行业集中度提升的过程中，业务市场容量依然很大。谢谢！
"
11,中央设立雄安新区千年大计，很多央企都表了态，作为混泥土搅拌优秀企业，请问公司在雄安是什么规划？,您好，感谢对公司的关注。公司在河北省迁安市注册成立了全资子公司河北中建西部建设再生资源利用有限公司，经营范围为：非金属废料和碎屑加工处理，建筑材料的生产及销售；普通货运、仓储服务。公司将紧跟战略导向，紧抓机遇，积极开展相关业务。谢谢！
12,新疆在贵公司的营收占比是多少？有无加大趋向？,您好，感谢对公司的关注。新疆地区2015年营收占比为15.32%，2016年营收占比为12.19%。因新疆地区固定资产投资增速加大，未来趋势目前不好判断，后续如有达到信息披露要求的事项发生，公司将依法合规及时履行披露义务。谢谢！
13,我看年报上公司现金流在变好，但是应收账款也在增加，这是为什么呢？,您好，感谢对公司的关注。因为公司加大了基建业务拓展力度，基建施工周期普遍要长于房屋建筑，同时市场竞争加剧，所以导致应收账款增加。经营性现金流变好是因为去年回款的货币资金增多导致。谢谢！
14,看到吴董事长当选了中国混凝土与水泥制品协会会长，先恭喜您了！请谈谈对于混凝土这个行业的未来发展趋势，您是怎么看的吧？,您好，感谢对公司的关注。在国家相关政策的影响下，混凝土行业正逐渐由高速成长期步入平稳成熟期，行业格局已经呈现由分散走向集中，发展模式由能耗型走向绿色化转变，竞争模式从价格竞争为主转向技术主导的差异化竞争，产业一体化发展的优势已经凸显。谢谢！
15,请财务总监介绍一下公司2016年的整体经营情况如何，是否符合公司的发展预期？,"您好，感谢对公司的关注。2016年是公司开局“十三五”，谋求新发展，取得重大收获的一年。一年来，公司上下积极应对复杂的市场环境，齐心奋斗，协力攻坚，较好完成了全年各项目标任务，主要指标在市场竞争加剧、产品价格走低等异常艰难的情况下，实现了逆势增长。全年实现签约额184.4亿元，签约量6,336.7万方，较上年增长11%；混凝土产量3,806.87万方，较上年增长17.44%；实营业收入115.29亿元，较上年增长11.99%；上述指标均超过预期值；全年实现利润总额43,071.18万元，较上年下降7.51%，该项指标低于预期。谢谢！
"
16,请问公司在全国的网点布局的情况？,您好，感谢对公司的关注。公司目前是国内区域跨度最大的混凝土集团。以中西部为主，围绕“长江经济带”、“一带一路”、“京津冀”完善布局。2016年新进入青海和广东市场，海外新增巴基斯坦区域。截至2016年底，公司业务全国布局省（直辖市）增加到21个（含新疆、湖北、四川、湖南、贵州和陕西6个二级单位总部所在地成熟区域和15个新区域），海外市场增加到3个（含阿尔及利亚和马来西亚）。谢谢！ 
17,贵公司在河北省迁安市有子公司，请问销售情况如何,"您好，感谢对公司的关注。公司在河北省迁安市注册成立了全资子公司河北中建西部建设再生资源利用有限公司，经营范围为：非金属废料和碎屑加工处理，建筑材料的生产及销售；普通货运、仓储服务。公司2016年实现营业收入51.10万元。谢谢！

"
18,林总，请问未来三至五年，公司并购的方向和并购标的？,"您好，感谢对公司的关注。公司注重长期发展，并购将是公司发展模式中必不可少的路径之一。但公司对并购目标有自己的要求：（1）只考虑在符合公司发展战略的区域实行并购，对并购目标所处的区域、规模、运营质量、环保上都有要求。（2）还需要考虑并购目标的管理团队整体水平和能力是否符合公司的管理水平要求，以此来确保标的企业的长期健康发展。基于以上的考虑，公司坚持战略匹配、风险可控、团队优秀、盈利可期的原则，选择并购目标，前期可能更复杂、漫长，但能够保证并购的成功概率更大。公司将在合适的时机披露具体的并购计划。谢谢！
"
19,郑总您好，我想问问今年您对价格和销量的预期是怎样的？,您好，感谢对公司的关注。混凝土行业竞争激烈的整体形势还将继续，原材料涨价的趋势已经形成。2017年，公司将根据“十三五” 规划部署，坚持稳中求进，提升发展质量，强力推进区域化、精细化、结构转型，突出抓好盈利能力提升等工作。2017年营业收入的实现目标是129亿元。谢谢！
20,请问公司在2017年将开展的重点工作是什么？,您好，感谢对公司的关注。2017年，公司继续在区域化、精细化和结构转型方面发力。区域化方面，成熟区域要提质增效，发挥基石作用，新区域要加快发展，海外业务要有所突破；精细化方面，要做深标准化，做实信息化，做活绩效文化；结构转型方面，市场布局、客户结构转型升级、业务结构、产业结构要转型升级。谢谢！
21,您好，我不太了解独立董事的独立性体现在哪里 ？,您好，感谢对公司的关注！独立董事对上市公司及全体股东负有诚信与勤勉义务。独立董事应当按照相关法律法规和公司章程的要求，认真履行职责，维护公司整体利益，尤其要关注中小股东的合法权益不受损害。独立董事应当独立履行职责，不受上市公司主要股东、实际控制人、或者其他与上市公司存在利害关系的单位或个人的影响，谢谢！
22,公司混凝土产品在2017年会不会涨价？,您好，感谢对公司的关注。随着环保治理、供给侧改革的深入，2017年上游原材料价格会是上涨的趋势，混凝土作为中游产品，会将价格波动传导到下游建筑业。至于“怎么传导、幅度多大”就要看市场、客户和行业等外部因素的影响。谢谢！
23,公司一直在说转型升级，请问到底是往哪几个方面转呢？,您好，感谢对公司的关注。公司转型升级的方向是以下四个方面：首先，在市场布局上，往新区域方面转型，往海外业务方面转型。其次，在客户结构上，往大客户方面转型。第三，在业务结构上，往基础设施业务方面转型。最后，在产业结构上，往多元化业务方面转型。谢谢！
24,我一直很关注你们西部建设的，想问问公司建筑工业化进展现在是什么程度了？,"您好，感谢对公司的关注。公司已经在福建、四川、湖南和河南四个区域通过参股方式进入了建筑工业化领域。2016年，福州、长沙、成都三个项目已经投产，全年累计承接项目额4.5亿元，累计实现销售额4,298万元，郑州项目正在建设中，争取今年投产运营。同时，还有其他项目在推进中。谢谢！"
25,能不能说一下信息化发展对公司净利的贡献？,您好，感谢对公司的关注。公司的信息化水平在行业内是领先的，但距离现代制造业、工业智能化还有较大差距，这是我们引领行业升级的方向。信息化从短期来看，可能是投入大、收效小，但从长期来看，对产品质量控制、工作效率提升、成本管理控制等都是有益的，现在还很难量化描述信息化对成本的影响，但未来可能会引导行业的突破性变革。谢谢！
26,请问2016年水泥价格波动对公司毛利的影响？,您好，感谢对公司的关注。公司2016年整体毛利率微降。在部分区域，由于水泥等原材料的波动可以通过混凝土销售价格的及时调整来抵消，这部分区域的毛利率呈稳中有升的趋势。但是在部分市场竞争较为激烈的区域，水泥价格波动不能及时、有效地通过混凝土销售价格调整的方式消化，导致这部分区域毛利率下滑。谢谢！
27,感觉西部建设重组之后扩张速度还是很迅速的，请问新拓展的区域发展情况如何？,"您好，感谢对公司的关注。2016年，公司新区域完成签约额62.8亿元，同比增长20%，占公司签约总额的34%，实现销售额33.2亿元，同比增长41.1%，占公司销售总额的29%，支撑增长、贡献规模作用更加凸显。河南区域继续保持高速增长态势，营业收入同比增长103.31%；山东青岛区域完成“环湾环城”布局，预拌厂增至7个，在较短时间内取得生产资质；福建区域在福州、泉州各获得一个生产资质，基础设施签约占比38.7%；江西区域新投产2个厂,形成三厂环城布局，营业收入同比增长3,499.86%；山西区域营业收入同比增长45.89%；重庆区域形成六厂环城布局，营业收入同比增长82.09%；云南区域新投产2个预拌厂，营业收入同比增长72.3%；广西区域南宁高新厂成为国内少有的入驻国家级高新区的预拌厂，营业收入同比增长357.38%；海南区域进驻儋州市场；成功挺进广东区域，首次进入华南市场。谢谢！"
28,你们西部建设计划2017年市场拓展的重点区域有哪些呢？请具体介绍一下吧。,您好，感谢对公司的关注。2017年市场拓展目标：2017年新区域签约量要突破2900万方，占比要达到40%。新疆公司要把“到十三五末，疆内、疆外市场占比实现三七开”为目标，重点关注济南市场；西南公司力争实现每个新区域（重庆、云南、广西）产量200万方的阶段性目标；湖南公司做大海南市场；贵州公司做实广东区域，加快自有厂站落地。海外业务上， 2017年力争实现营业收入0.6亿元，重点聚焦中亚五国，巴基斯坦、阿尔及利亚等亚非市场，印度尼西亚雅加达项目等东南亚市场。谢谢！
29,请问公司有无通过发行公司债券等形式进行募资的计划？有无设立并购基金收购标的的计划？,您好，感谢对公司的关注。上市公司再融资的工具很多，不排除以公司债等形式进行募资。并购也是企业扩大规模和产业范围的一种投资方式，公司一直在进行相关研究和尝试，如果有合适的项目会考虑设立基金的方式进行并购。如有相关事项公司会及时披露公告。 谢谢！
30,贵公司进军国际市场的情况还顺利么？,您好，感谢对公司的关注。目前，公司海外业务稳步发展。阿尔及利亚厂、马来西亚厂分别生产混凝土8万方、18万方，正式签订马来西亚公主湾项目合同，取得项目混凝土总包权；巴基斯坦PKM高速公路项目已拟定双方合作协议，“走出去”战略取得进展。谢谢！
