,Question,Answer
0,请问在电子商务和实体店这种线上线下经营方面做了哪些工作？,您好！2016年，公司加大系统研发，进一步推进线上线下融合。报告期内，公司信息中心加大对人人乐购、人人乐园、人人乐微商城、PC端的功能丰富、支付优化、活动创新、会员服务、多元合作等方面进行系统研发，不断为线上线下融合提供扎实的技术支持。本年度完成开发任务150多项，持续开发中35项。公司线上线下经营的融合又得到了进一步的推进。谢谢！
1,除了在巨潮网上查看公司公告，还可以在哪里了解公司的日常经营情况？,您好。公司有人人乐网站、人人乐微信平台，都会将日常情况、促销情况、公告、开业等情况做汇报，敬请查阅，谢谢！
2,公司的规模优势具体会体现在哪些方面？公司的品牌如何管理？互相间的市场是否有重合以及竞争关系？如何增强各品牌间的凝聚力？,"您好！感谢您的提问。
1、公司跨越华南、华北、西南、西北四大区域，具有全国性连锁经营网络布局优势。 
2、公司经过近20年发展，已成为一个获得中国驰名商标的跨区域、全国性的知名零售上市企业的品牌优势。 
3、公司在华南广州、西北西安、西南成都、华北天津拥有低成本自购自建的物流配送基地，具有物流配送优势。
4、公司积极推进线上线下（O2O）融合的业态创新优势。
5、公司仍坚持生鲜自主经营的模式，强化自主经营能力突显生鲜经营优势。"
3,去年公司经营遇到的最大困难是什么?今年有望改善吗？,您好！零售行业的经营困难来自于多方面。2017年，公司将以“稳固主业经营、加快业态转型、稳健多元发展、提升公司形象”为经营方针，执行落实公司年度经营计划，提升公司经营业绩，谢谢！
4,做为高管你对公司的股价有何看法？股价的上扬能体现上市公司的潜质和气魄！希望管理层关心一下自己公司的股价！以提振二级市场的股东对公司的信心！！！谢谢,您好。公司整体市值偏低，这些年的业绩的确愧对股东。公司目前致力于战略转型，努力提升公司经营业绩，并争取通过资本运作，调整盈利模式与盈利结构，增强公司整体盈利能力。谢谢
5,请介绍一下公司所处行业和主要产品？,您好！公司所从事的主营业务为商品零售连锁经营，主要业态包括：大卖场、浓缩型卖场、高端精品超市、网购社区生活超市、百货及购物中心。公司经营的商品主要类别包括生鲜、食品、洗化、日杂、针纺、百货、家电等。谢谢！
6,何时摘帽？未来多元发展有目标没有？近期有收购计划吗？,您好。首先感谢对公司的关注。公司已经向深交所提交取消风险警示的申请，等待审批。未来公司如有重大事项会严格按照深交所规定履行披露义务，请关注公司公告，谢谢。
7,能介绍一下公司现在各大区域的销售和占有率等基本情况吗?,您好！公司华南、西北、西南、华北四大战略性区域销售占比分别为：42.50%、36.75%、11.90%、8.85%，公司在2016年度定期报告中对销售情况进行了详细披露，请关注公司公告，谢谢！
8,请问公司公司的核心竞争力是什么？,"您好！公司核心竞争力未发生重大变化。主要表现如下：
1、区域布局优势：公司主营业务为从事商品零售连锁经营，包括大卖场、浓缩型卖场、高端精品超市、网购社区生活超市、百货及购物中心业态。截止本报告期末，公司已开业各业态门店121家，跨越华南、华北、西南、西北四大区域，门店网络覆盖其所属的8个省（自治区/直辖市）的30多个城市，由此形成了所在市场份额地位持续巩固、区域门店选址资源的谈判能力不断增强、全国性联合采购与区域商品采购议价能力进一步提升的市场竞争优势。
2、市场品牌优势：公司经过20年的发展，实现了立足深圳，面向广东，走向全国的初衷，已成为一个获得中国驰名商标的跨区域、全国性的知名零售上市企业。良好的商业运营管理和顾客服务水平，赢得了消费者和市场的认可与美誉，成为了一个零售行业优秀品牌。
3、物流配送优势：公司在华南、西北、西南、华北拥有低成本自购自建的四大物流配送基地，占地约1,100亩。随着建设进度，部分已经投入使用，不仅满足了当前经营规模对商品配送的需求，还为未来公司围绕各配送中心展开门店集群式外延扩张提供了强有力的支持和保障。
4、业态创新优势：在新零售概念的推动下，公司积极推进线上线下融合的业态战略转型，创新探索高端精品超市、网购社区生活超市等新业态经营模式；同时，努力优化人人乐园移动商城、人人乐购电子商务平台与全球商品跨境采购平台，促进与传统业态的全渠道组合，有利于完善功能、丰富商品、增加体验，必将促进多业态协同发展。谢谢！
"
9,行业有没有周期性？,您好！每个产业都要经历一个由成长到衰退的发展演变过程。这个过程便称为产业的生命周期。零售行业也一样经历着自身的周期性变化，谢谢!
