,Question,Answer
0,请问公司控股股东宜昌交旅集团有把旗下的旅游资源整合入宜昌交运的意愿吗？,您好！控股股东一直以来积极支持宜昌交运，愿意通过包括但不限于向上市公司提供财务资助、争取政府支持、优质资源注入等多种方式助力公司发展壮大。谢谢！
1,“互联网+”相关概念受到资本市场的追捧，公司是否有拥抱互联网的规划？,"移动通信和互联网等对现代服务行业发展变革影响尤为深远，中国已经迈入“互联网+”时代，公司一直重视信息技术在经营管理中的运用。
在旅客运输服务板块,公司抢抓机遇，主动对接互联网新业态。拓宽客票销售渠道，提高互联网线上售票和自助购票的比例；在客运战场内的各个消费场所推广微信支付、支付宝等线上支付方式，增强站场的客源聚合能力；紧跟网约新政实施和移动互联网掀起的行业发展新趋势，投资打造“峡客行”网络约车服务平台，以高品质服务、差异化经营为市场定位，在宜昌区域已经具有一定的品牌知名度。
在旅游综合服务板块，发力线上渠道，实现流量有效引流。公司与携程网、驴妈妈等线上营销平台达成合作关系，通过广告资源置换及门票捆绑销售的模式，实现线上流量的有效引流；将“游轮二销”创新融入线上产品包装中，在丰富产品体系的同时，进一步增强了线上产品的整体体验度。谢谢！"
2,贵公司今年有股权激励计划吗？,公司暂无股权激励计划。据了解，目前本公司控股股东、实际控制人宜昌市国资委，对所辖国有控股上市公司股权激励的相关事项也在研究之中。公司对管理层采取KPI考核、股权激励等有效措施，强化受托责任、吸引重要人才，提高公司经营业绩持欢迎态度。谢谢！
3,涉及2017年度报告的相关会计政策有哪些变更？是否对公司有影响？,"公司对会计政策作出变更的具体情况如下：
（1）变更前采取的会计政策：依据财政部发布的《企业会计准则——基本准则》和各项具体会计准则、企业会计准则、企业会计准则应用指南、企业会计准则解释公告及其他相关规定执行。
（2）变更后采取的会计政策：本次会计政策变更后，对相关业务和报表格式，公司执行的会计政策为财政部发布的《企业会计准则第42号——持有待售的非流动资产、处置组和终止经营》（财会〔2017〕13号）、《企业会计准则第16号——政府补助（2017年修订）》（财会〔2017〕15号）、《关于修订印发一般企业财务报表格式的通知》（财会〔2017〕30号）。
其他未变更部分，仍按照财政部前期颁布的《企业会计准则—基本准则》和各项具体会计准则、企业会计准则应用指南、企业会计准则解释公告以及其他相关规定执行。
会计政策变更对公司2017年度报告的具体影响详见2017年度报告全文。谢谢！
"
4,公司是否存在对外担保的情况，是否违规？,"截至2018年4月9日，公司及所属子公司累计担保总额为9,800万元，均系为子公司提供的连带责任担保，占公司2017年度经审计净资产的4.89%。公司及所属子公司不存在逾期担保、涉及诉讼的担保及因担保被判决败诉而应承担损失等情形。谢谢！"
5,控股股东今年提议分红及转增股本的考虑？,控股股东交旅集团基于本公司当前稳健的经营情况和对公司未来发展前景的信心，结合公司目前的经营情况、财务状况和股本规模，为促进上市公司发展、优化股本结构、增强股票流动性、积极回报广大投资者，在符合公司利润分配政策、资本公积金较为充足、保障公司正常经营和长远发展的前提下，提出了公司2017年度利润分配及资本公积金转增股本的预案。谢谢！
6,介绍一下夷陵客运公司征收补偿情况，以及对公司业绩的影响。,"公司全资子公司宜昌交运集团夷陵客运有限公司于2016年11月收到宜昌市夷陵区人民政府《房屋征收决定书》（夷房征决字〔2016〕第2号），因实施宜昌市夷陵区罗家小河区一期（二小至夷陵医院）棚户区改造项目建设，根据《国有土地上房屋征收与补偿条例》、《湖北省国有土地上房屋征收与补偿实施办法》的相关规定，宜昌市夷陵区房屋征收办公室决定对位于罗家小河片区一期（二小至夷陵医院段）棚户区的房屋进行征收，按照该项目房屋征收补偿方案进行补偿，公司全资子公司夷陵客运公司及其分公司宜昌交运集团夷陵客运有限公司小溪塔客车站的办公、营运、维修、车辆停靠等经营场所，属于本次征收范围。
2018年3月16日，夷陵客运公司与夷陵区征收办签署了《罗家小河片区一期（二小至夷陵医院段）地块棚户区改造项目房屋征收补偿协议》，约定以总计20,247,840元人民币的价格对公司位于征收范围内的土地使用权、土地上的建筑物及其附着物等进行征收补偿。2018年4月初，夷陵客运公司已收到夷陵区征收办通过转帐方式支付的15,000,000元，余款（含奖金）待小溪塔客车站整体搬迁验收后15个工作日内一次性支付。预计对公司净利润产生约1300万的正面影响，具体影响金额以会计师的最终审计数据为准，谢谢！"
7,请介绍一下公司精准扶贫的情况。,"公司对口扶贫五峰县湾潭镇红旗坪村。2017年为红旗坪村帮扶资金17万元，为28户困难村民实施结对帮扶；委派专人常年驻村开展精准扶贫工作，取得良好成效：
①产业发展有序推进。培育和发展药材、蜜峰养殖、畜牧业、蔬菜种植等产业，投入10万元用于奖励资金。
②环境卫生整治效果明显。为提高农村环境质量，建设美丽家园，结合本地实际，帮助红旗坪村在人口较为集中的地方修建8个固定垃圾收集点，实施生活垃圾填埋集中处理。投入1万元发放垃圾桶到户，建设垃圾集中收集站。
③完善基础设施建设。投入3万元帮助村民安装智能电表96块，提高用电质量，改善居住环境；投入1万元帮助村委会解决办公设备与办公用品，改善办公条件，提高办事效率。
④投入扶贫帮困资金。捐助1万元扶贫帮困基金，对村民遭受自然灾害、大病医疗和意外伤害等突发事件实施救助；投入1万元对困难村民开展到户慰问。谢谢！"
8,公司对旅游板块有何经营计划？,公司旅游综合服务产业未来将继续构建完善的长江三峡旅游公共交通服务体系，完成“一主两副”城市旅游集散中心和“一主四辅”公共旅游客运港站网络建设，实现旅游产业规模和品牌影响的持续提升，打造成为企业经济发展的增长极。未来也不排除会选择合适的时机和标的，加强对优质旅游资源的并购整合。谢谢！
9,简要介绍一下公司2017年的业绩情况，主营业务收入增长的主要来源有哪些业务？,"公司2017年实现营业总收入2,037,367,903.17元，同比增长10.45%；利润总额155,780,757.83元，同比增长109.70%；归属于上市公司股东的净利润110,829,371.48元，同比增长117.08%。主营业务收入的增长主要来源于钢材委托采购业务、道路客运、水路旅游客运、公路旅游客运、旅行社业务及物业租赁业务的增长，其他业务收入的增长主要是由于保险代理收入和其他延伸服务收入的增长。谢谢！"
10,公司对社会公益事业有哪些贡献？,公司积极参加社会公益事业，组织干部职工188人次踊跃参加无偿献血活动；以创建全国文明城市为抓手，扎实推进文明创建长效机制。设立公益广告总数近400块，占比约90%；组成多个文明劝导小组，上街开展文明劝导服务；优化学雷锋志愿服务站、设置旅客爱心专座、配备应急药品等便民措施，推动广大旅客提高文明素养；支援国防建设，预备役部队全面完成各项指定任务；继续开展“免费接送高考生”、“春运上门售票”等志愿者活动。谢谢！
11,董事长好，作为小股东，经历了苏海涛的离去，到您的上任，个人非常看好您，希望您能加把劲，努力认真管理好公司，带领公司全体领导员工奋力拼搏，给全体中小股东带来更多的收益。,谢谢您的鼓励！
12,现在公路交通竞争那么激烈，贵公司有无跨行业投资搞多元经营的打算？,您好，经过多年实践探索，根据区域经济发展趋势和自身的市场发展定位公司确定了以传统旅客运输业务为基础，大力拓展旅游综合服务业务，创建集旅客运输服务、旅游综合服务、汽车销售与售后服务、现代物流服务为一体的现代服务企业的战略目标，并不断向网络化、规模化和品牌化持续深入发展。谢谢！
13,请介绍一下公司控股股东宜昌交旅的情况。,"公司控股股东宜昌交通旅游产业发展集团有限公司是宜昌市政府直管的国有独资企业，注册资本10亿元。宜昌交旅在旅游方面的投资主要立足宜昌，围绕宜昌周边及两坝一峡区域，在建的重要旅游项目包括：三峡国际房车露营地、下牢溪旅游服务配套设施建设和南津关度假小镇建设、临江坝民宿度假产品建设、三峡九凤谷和梁山开发项目、白云山度假小镇等。
按照市委市政府的规划部署，宜昌交旅确立了在未来三至五年内，要建设成为湖北乃至中部地区最专业的交通运输、文化旅游集团的发展目标。宜昌交运作为宜昌交旅旗下最核心的控股子公司，将肩负着客运、旅游双产业走出去发展的重任，客运产业主要围绕宜荆荆城市圈将本企业道路客运经营模式和体系进行复制和推广，旅游产业省内武汉城市圈、 “一江两山”区域，以及省外国内其他区域的优质旅游项目的并购整合。宜昌交旅也将积极支持上市公司旅游产业的转型发展。谢谢！"
14,您认为公司董事、监事及高级管理人员2017年度薪酬分配合理吗？,公司董事、监事及高级管理人员2017年度的薪酬方案是依据公司规模、所处行业的平均薪酬水平，并结合公司的实际经营情况制定的，符合《公司章程》以及公司《董事、监事及高级管理人员薪酬管理办法》的规定。谢谢！
