,Question,Answer
0,公司如何规避各种风险，如产品质量、资金、管理等，减少各种负面事件？,您好！公司属于离散为主的制造业，具有产品应用面广、产品种类繁多、定制产品占比高、客户和订单相对分散等特点。本公司以信息化的深度应用为基础，依靠柔性化的生产管理、专业稳定的管理团队、不断完善的管理流程、稳健的财务策略，经过多年沉淀和积累而形成的高效规范的现代化管理体系已成为国内其他建筑五金企业难以复制的竞争优势。谢谢！
1,能介绍一下公司现在各大区域的销售和占有率等基本情况吗?,"您好！有关上述问题请详阅公司定期报告。谢谢！
"
2,请问公司目前产能多少？,您好！近几年公司产能利用率保持在95%以上，公司上市后，通过募集资金投资项目的实施，将大大缓解产能不足的现状。谢谢！
3,在给用户提供增值服务方面，公司做了哪些工作以增强对原有客户的锁定、新客户的拓展？,您好！公司定位于大型建筑五金集成商，以“制造+服务”的全链条销售模式，不断满足客户需求和市场变化。以顾客需求为导向、自建营销渠道，直接面对客户提供产品和技术服务。持续完善营销管理体系，夯实企业良性发展基础，并加快实施多品牌战略，丰富产品线，进一步奠定建筑五金集成供应商的领导地位，完善优化信息化建设，推动互联网+制造战略，从而继续提升自身销售服务能力！谢谢！
4,我对贵公司是长期投资的，请问预计今年上半年会盈利多少？,您好！详见公司披露的定期报告。谢谢！ 
5,目前公司享有的国家优惠政策有哪些？,您好！公司享有的国家优惠政策主要有高新技术企业所得税税收优惠、研发费用加计扣除、出口抵税等。谢谢！
6,请问老总公司今年净利润同比增长多少？,您好！详见公司披露的定期报告。谢谢！
7,近一年来，贵公司高管考虑增持吗？,您好，目前尚未收到高管实施增持的计划，后续若有发生，将会严格按照公司制订的《董事、监事、高级管理人员所持公司股份及其变动管理制度》履行程序，感谢你的关注，谢谢！
8,公司是否在考虑开拓新的领域？取得初步进展没有？,您好！公司巩固并扩大在门窗五金系统及点支承玻璃幕墙构配件领域的国内市场领先地位，积极发展门控五金系统、不锈钢护栏构配件产品，战略性发展智能家居、管道管廊、卫浴挂件、门锁等其他建筑五金产品。目前公司在原有“坚朗”、“坚宜佳”、“海贝斯”品牌的基础上，新增加“新安东”、“秦泰”、“坚朗·君和”、“特灵”等品牌，新品牌的加入，将更加丰富产品线，拓宽盈利空间，进一步奠定建筑五金集成供应商的领导地位。谢谢！
9,请问：近期公司股价暴跌，流通股东损失惨重，管理层对此有何评价和措施？,您好！对于股价下跌对投资者造成的损失，公司感到非常遗憾。影响上市公司股价走势的因素不仅包括公司基本面，还包括宏观形势、二级市场整体走势等多方面因素。公司将积极做好主营业务，增强公司盈利能力，希望通过经营业绩的提升，最终体现于公司股价上，进而更好的回报投资者。谢谢！
10,公司今年有新投资的项目吗？如果有，当年能否为公司贡献利润？如有利润贡献，公司预计能实现多少利润？,您好！公司巩固并扩大公司在门窗五金系统及点支承玻璃幕墙构配件领域的国内市场领先地位，继续提高相关产品的收入和利润规模；积极发展门控五金系统、不锈钢护栏构配件产品，提升相关产品的生产能力、市场份额和品牌美誉度，扩大公司收入和利润增长点；战略性发展智能家居、管道管廊、卫浴挂件、门锁等其他建筑五金产品，丰富产品结构，拓展公司长远发展空间。通过向上游产业延伸，降低供应链成本，保障稳定供应能力，扩宽盈利空间。在此过程中，我们将做好统筹规划，缩短培育期，尽快给股东带来回报。谢谢！
11,现在行业间的并购都比较频繁，你们今年有没有兼并收购计划？,您好！行业并购将是推动公司发展壮大的重要途径之一，后续若有兼并收购计划，公司将会严格履行相关审议程序和做好信息披露工作。谢谢！
12,2017年公司是否考虑对高管实行股权激励，如果有的话大概什么时候实行？,您好！目前公司暂无对高管实施股权激励的计划，后续若有此类筹划安排，公司将会严格按照相关审议程序和信息披露要求处理，感谢您的关注。
13,建筑五金行业的发展”钱“景怎么样,您好！在城镇化建设的背景下，我国建筑业的持续快速发展为建筑五金带来了巨大的发展契机，市场空间巨大，行业发展前景广阔。但是我国建筑五金企业的发展普遍起步较晚，目前还属于比较零散的制造业，生产厂家众多，产品质量参差不齐。一方面，大量的中小五金企业广泛分布在全国各区域市场；另一方面，本土大型五金企业开始涌现，通过自身积累和行业内并购而不断做强做大，行业整合发展趋势明显。未来在建筑五金大的行业背景下，我国门窗幕墙五金向着中高端方向发展，对中高端的大型五金制造企业将迎来发展的契机。发展前景广阔。谢谢！
14,请问公司目前的研发机构有哪些？公司未来产品的研发与创新将如何进行？,您好！公司设立独立的研发机构，拥有通过国家合格评定认可委员会（CNAS）认可的检测实验室、广东省“省级企业技术中心”和“广东省建筑构配件工程技术研究中心”。公司产品开发和技术创新计划包括：（1）持续加大研发投入，加强技术人才的培养和引进，提升研发部门的设备配置，完善研发的信息化应用，增强公司的综合研发实力；（2）与国内外有关科研机构、大学进行产学研合作，通过外部引入或共同开发丰富公司的研发成果；（3）加大对工艺装备、材料应用、生产设备自动化、产品性能检测仪器等方面的基础研究与开发；（4）以门窗幕墙五金为核心进行多品种的产品开发，加强对门窗五金系统、门控五金系统、点支承玻璃幕墙构配件、不锈钢护栏构配件、智能家居、管道管廊、卫浴挂件、门锁等相关建筑五金产品的开发力度。谢谢！
15,你好，请问贵司目前产品的销售趋势如何？今年的销售目标是多少？公司有没有一个具体可行的持续增长计划？,您好！目前公司各类产品销售保持稳定增长趋势，同时，公司将利用上市后的品牌和资本优势，积极拓展和延伸建筑五金领域相关产品，实现建筑五金集成商的战略目标。谢谢！
16,公司目前面临的最大问题是什么？,您好！目前公司面临的主要问题有：建筑行业波动、应收账款持续增长、主要原材料价格波动、并购整合风险等几个方面。谢谢！
17,请问公司以后每年会用什么形式回馈股东？,您好！公司已制订《股东分红回报规划》，将充分考虑和听取股东（特别是社会公众股东）、独立董事和监事会的意见，在保证公司正常经营业务发展的前提下，坚持现金分红为主这一基本原则，每年现金分红不低于当期实现可供分配利润的15%。公司会根据实际经营情况，在满足上述现金股利分配之余，适时提出并实施股票股利分配预案。谢谢！
18,公司将如何利用资本市场做强做大？,您好！公司是目前为止国内建筑五金集成供应商中唯一一家A股上市的公司，公司依托资本市场，可以通过发行股份、债券等多种方式为企业的发展壮大寻求资金支持，选择生产、销售与我们现有模式存在互补和高度协同的品类和行业进行关联产业的并购，继续扩大和延伸公司产品线，将公司打造成为建筑五金行业的持续领导者。谢谢！
19,2016年公司研发情况怎么样,您好！报告期内，公司研发投入1.03亿元，同比增长25.52%，占营业收入比重3.81%，维持在较高水平。谢谢！
20,公司目前产品都有哪些品牌,您好！公司在原有“坚朗”、“坚宜佳”、“海贝斯”品牌的基础上，新增加“新安东”、“秦泰”、“坚朗·君和”、“特灵”等品牌，新品牌的加入，将更加丰富产品线，拓宽盈利空间，进一步奠定建筑五金集成供应商的领导地位。谢谢！
21,公司目前处在一个什么样的行业地位,您好！凭借多年的沉淀和积累，本公司在产品设计能力、生产规模、技术水平、销售服务等方面均处于行业先进水平。公司作为目前国内最大的门窗幕墙五金企业之一，定位于中高端市场。在国内中高端点支承玻璃幕墙构配件和不锈钢护栏构配件领域具备较强的竞争优势，行业地位突出。谢谢！
22,公司2016年整体经营情况怎么样,"您好！报告期内，公司凭借销售渠道布局和丰富公司产品线等优势，持续加大对业务创新、技术和产品研发等的投入，经营业绩同比实现稳定增长，实现营业收入27.08亿元，同比增长16.39%，实现归属于上市公司股东的净利润25,317.91万元，同比增长20.13%,实现归属于上市公司股东的扣除非经常性损益的净利润24,159.84万元，同比增长16.88%。谢谢！"
