,Question,Answer
0,请问金王今年计划开多少家数字化新零售样板店？,公司以各省众妆供应链公司为基础，通过数字化等手段对现有零售终端店进行升级，打造“数字化新零售科技平台”，通过集中采购、智能物流、消费金融以及为终端店接入综合管理系统等方式，推动新零售终端进行数字化产业升级
1,您好，请问公司旗下几个比较重要的子公司，如上海月沣、广州韩亚和杭州悠可的17年毛利率是多少呢，发现17年年报里只披露了增长率没有披露毛利率，谢谢, 相关数据按照年报编制规则编制并披露。
2,公司目前面临的最大困难是什么？,公司无论遇到多大的困难，都会尽最大努力克服，争取以更好的业绩回报广大投资者。
3,您好，请问公司在化妆品业务领域未来的目标，在打造自有品牌和整合渠道做化妆品渠道商之间更倾向哪个呢,重点发展全国众妆供应链，加快金王产业链管理公司及各省市化妆品渠道管理公司同终端零售企业联手成立众妆供应链公司步伐，以各省众妆供应链公司为基础，通过数字化等手段对现有零售终端店进行升级，打造“数字化新零售科技平台”，通过集中采购、智能物流、消费金融以及为终端店接入综合管理系统等方式，推动新零售终端进行数字化产业升级，并利用全国各省总仓作为终端店B2B供货平台，真正实现去库存、降低流转成本的目的。通过信息、资源共享，提高各省级或区域渠道运营商的经营效率，降低流转成本；同时协助自身及合作的化妆品品牌、生产方共享消费渠道和终端资源，从而实现高效分销，快速覆盖终端网点。最终，在上下游两个层面不断推动平台发展，持续加强公司渠道规模，用户规模，销售规模。
4,公司境外业务的毛利率较上年同期有所减少，请问原因？, 主要是汇率变动影响所致。
5,请问增值税降税对公司有什么影响？, 5月1日以后，国家对增值税率进行了调整，涉及我公司增值税销项税率为16%，税负降低。有利于企业发展。
6,"请问上海月沣净利润率大幅下滑的原因？
以及公司17年扣非后净利润仅同比增长11% 是否因为传统业务拖累，原因是什么？","   上海月沣之前的主要经营模式为自有品牌产品直营，因此利润率水平高。目前上海月沣除了自有品牌直营外，增加了部分品牌的代运营业务，导致利润率下降。
    2017年公司对全资子公司一次性计提坏账准备6500余万元，导致公司扣非后净利润同比增长11% 。详情请查阅相关公告。  "
7,公司目前新零售样板店beauty workshop的进展情况？ 以及在新零售方面的其他计划？,重点发展全国众妆供应链，加快金王产业链管理公司及各省市化妆品渠道管理公司同终端零售企业联手成立众妆供应链公司步伐，以各省众妆供应链公司为基础，通过数字化等手段对现有零售终端店进行升级，打造“数字化新零售科技平台”，通过集中采购、智能物流、消费金融以及为终端店接入综合管理系统等方式，推动新零售终端进行数字化产业升级，并利用全国各省总仓作为终端店B2B供货平台，真正实现去库存、降低流转成本的目的。通过信息、资源共享，提高各省级或区域渠道运营商的经营效率，降低流转成本；同时协助自身及合作的化妆品品牌、生产方共享消费渠道和终端资源，从而实现高效分销，快速覆盖终端网点。最终，在上下游两个层面不断推动平台发展，持续加强公司渠道规模，用户规模，销售规模。
8,公司的新材料蜡烛及工艺制品业务今年是否会有所创新？,公司新材料蜡烛会根据市场需求情况，以及公司多年在技术研发方面积累的经验进行创新。
9,您好，请问公司旗下几个比较重要的子公司，如上海月沣、广州韩亚和杭州悠可的17年毛利率是多少呢，谢谢,您好，相关财务数据已在公司2017年年度报告中披露，请查阅。谢谢！
10,公司称要加大人才投入，有何具体举措？,公司未来将加大人才投入，吸引在供应链管理、零售组织管理、大数据运营、技术服务等领域经验丰富、执行力强的人才加入
11,近期中美贸易对公司有何影响？,您好，目前无影响。谢谢！
12,请问公司截目前的股东人数是多少？,您好，公司将在定期报告中集中披露。谢谢！
13,公司未来是否会调整产业结构？,"您好，公司将通过内生及外延式增长继续深入贯彻和执行“颜值经济产业圈”平台的发展战略，通过实施并购、合资、合作、引进等多方面资本、产业运作，致力于打造全国领先的颜值产业资源整合平台，通过业务管理中心自上而下统筹规划，进行化妆品及周边产业的培育、整合、运营以及各控、参股子公司投后管理，完善公司化妆品业务体系。
      重点发展全国众妆供应链，加快金王产业链管理公司及各省市化妆品渠道管理公司同终端零售企业联手成立众妆供应链公司步伐，以各省众妆供应链公司为基础，通过数字化等手段对现有零售终端店进行升级，打造“数字化新零售科技平台”，通过集中采购、智能物流、消费金融以及为终端店接入综合管理系统等方式，推动新零售终端进行数字化产业升级，并利用全国各省总仓作为终端店B2B供货平台，真正实现去库存、降低流转成本的目的。通过信息、资源共享，提高各省级或区域渠道运营商的经营效率，降低流转成本；同时协助自身及合作的化妆品品牌、生产方共享消费渠道和终端资源，从而实现高效分销，快速覆盖终端网点。最终，在上下游两个层面不断推动平台发展，持续加强公司渠道规模，用户规模，销售规模。谢谢！
"
14,请简述公司在技术、生产工艺和设计领域的同业领先优势？,"公司在多年生产研发和设计过程中，不断进行技术开发和积累，在新材料、外观设计和加工工艺等方面形成了大量的专利与非专利技术。公司还作为执笔单位起草了“普通蜡烛”、“工艺蜡系列产品”和“灌装蜡系列产品”三项行业标准及“新型聚合物基质复合体烛光产品”一项国家标准。公司主要产品——新型聚合物基质复合体烛光材料系列蜡制品，无论技术创新程度还是产品品质均处于国际先进水平，连续多年被认定为高新技术产品。　
公司技术研发中心是全国同行业首家省级企业技术中心，2017年申请发明专利4项。公司具备强大的研发设计能力，在已形成国内实力最强的专业设计人才队伍的同时，定期的聘请国外行业内资深设计师对公司产品的设计进行指导和参与，从而一方面在产品款式设计上形成自己的体系和特色，另一方面在更新速度和创新能力上也达到国际先进水平。
"
15,公司化妆品业务在国内市场的占有率如何，是否打入所有一线城市？,目前公司化妆品渠道已经覆盖北京、上海、广州、深圳等一、二线城市，以及低线城市等区域。
16,公司一季度业绩报告称，报告期内，归属于母公司所有者的净利润为4781.61万元，较上年同期增91.65%，请简述原因？,  主要原因为公司化妆品产业布局协同效应逐步体现，线上业务及线下业务快速增长所致。
17,请问董秘，关于公司有金矿，页岩气这两板块，怎么没有相关的公告？,您好，目前公司没有金矿和页岩气这两个板块的业务。谢谢！
18,公司称将大力发展智慧供应链和智慧零售相关信息技术，具体介绍一下？,您好，在新零售的新形势下，公司将顺应时代变化，积极主动进行信息化、数字化转型，联合行业领先合作伙伴打造智慧供应链和智慧新零售协同的整体解决方案，短期内通过系统化整合措施，提升公司管理水平和运营效率，将信息化系统、数字化运营能力向产业链覆盖，长期将加强技术和数据能力，最终形成数字化供应链服务平台和智能化终端新零售科技服务平台。谢谢！
