,Question,Answer
0,请问2017年公司有无并购计划？,若公司有并购计划，将及时进行信息披露。谢谢关注。
1,人才是企业发展的重要资源，请问贵公司在人才培养和去留问题上有什么做法值得借鉴？,公司坚持“以人为本，外部引进与自主培养同步进行”的人才培养政策。首先，加强对企业现有员工的持续培训，通过岗位培训和外出交流等多种方式，保证公司员工队伍的稳定和能力持续提升。其次，通过社会招聘、校企合作等多种方式从外部引进高水平技术专家和管理人才，同时引进和培养一批专业技术工人。最后，对公司人力资源进行有效配置，完善和加强对人才激励机制的建设，特别是关键管理岗位和技术岗位的薪酬体制和激励机制，为员工提供多样化的发展空间和成长机会，努力促进员工和企业的共同成长，吸引和鼓励优秀人才为公司长期服务。谢谢！
2,请问与幽联合作的人工智能产品现在进展到什么程度了？,目前公司首款人工智能项目属于服务型机器人领域，其目的是替代税务、银行、工商等部门大堂部分业务；该人工智能机器人具有多种模式咨询和服务、语音向导、双语音模式、自动定位等功能。采用语音对话及信息显示的方式，指引客户完成一些简单的业务操作，如：办税指南、语音导税、身份验证、二维码扫描、税务表格、语音取号、友情链接、智能遥控等功能。该款机器人样机计划于2017年4月底完成。
3,高乐教育科技如何通过增值服务提升用户活跃度,公司主要采用自上而下，自下而上相结合的方式去提高用户粘性和活跃度，具体是根据国家及当地教育局的信息化建设目标要求推动学校、老师、学生的在平台上的使用；同时通过平台内容资源建设，促使学生、教师和学校自主使用平台进行互动交流。
4,听说你们公司在做智能机器人，好厉害！！！你们是做什么类型的智能机器人？,目前公司首款人工智能项目属于服务型机器人领域，其目的是替代税务、银行、工商等部门大堂部分业务；该人工智能机器人具有多种模式咨询和服务、语音向导、双语音模式、自动定位等功能。采用语音对话及信息显示的方式，指引客户完成一些简单的业务操作，如：办税指南、语音导税、身份验证、二维码扫描、税务表格、语音取号、友情链接、智能遥控等功能。
5,请问，贵公司向子公司高乐教育增资是不是想再收购什么资产？,本次公司向子公司高乐教育增资2000万元，是为了增强高乐教育的资本实力，补充经营性流动资金，满足其业务发展需要。
6,公司2016年度每股仅分配2分钱比去年减少了？是不是对公司未来发展没信心呢？,感谢您对公司的关注！公司根据监管部门有关规定、公司章程利润分配政策以及《未来三年（2015-2017年）回报股东规划》结合公司经营实际情况，拟定公司2016年度利润分配预案，该预案将提交年度股东大会审议通过后实施。公司管理层对未来公司发展充满信心。谢谢。
7,公司募投项目怎样才能充分实现产能的释放？,公司募投项目已于2017年2月15日，投入试生产。公司除了在募投本身规模上对产能提供有效的硬件支持外，同时我们增加了新的管理团队，提升自动化设备的应用，对我们的产能和效率有很好的提升。
8,高乐教育公司体量规模均不大，公司为什么要收购这么小的教育资产？,我们主要考虑高乐教育（原名泛爱众）是属于我公司教育板块的并购方向领域，并且处于成长阶段，同时考虑到公司在资源上与高乐教育的协同性等，后续将持续引进人才，增加资本，增强公司整体竞争优势。
9,看了你们家的公告，你们又要卖家产了，公司是不是又要大赚一笔了？,为盘活公司存量资产，提高资产运营效率，优化公司的战略发展，2017年4月10日，公司第五届董事会第十二次会议审议通过《关于转让厂房及土地使用权的议案》，同意公司以公开拍卖方式，将占陇加工区厂房及土地使用权整体转让。本次转让资产将为公司带来一定的收益。具体情况请关注公司后续公告。
10,现在的小孩都喜欢玩手机，传统玩具还有市场吗？公司有何长远计划？,数码产品的崛起，传统玩具空间不断受到压缩，玩具行业的发展面临考验。由于竞争的愈加强烈，企业转型成了势在必行的事情，为提升传统玩具制造业的竞争力，巩固原有的出口优势，提高玩具产品的附加值势在必行，国内玩具行业紧紧围绕“质量”、“创新”和“品牌”三大核心要素，走产品结构调整与优化升级的道路。2017年公司将努力做好主营业务，借助幕投项目投产试产时机，扩大生产规模，同时集中资源，借助全资子公司全力打造高乐互联网教育品牌。
11,贵公司2015年公告要与中云辉资本合作设立并购基金，一直以来静悄悄的，到底有没有设立啊？？,为实施公司并购战略，更好地抓住我国儿童产业、K12教育及互联网等行业大力发展的市场机遇，为公司业务横向拓展和纵向延伸，以及未来在上述领域整体布局储备更多并购标的，进一步提高公司的业务开拓能力和核心竞争力。公司拟投资1.8亿元与中云辉资本共同设立高乐中云辉产业并购基金。目前该基金已注册成立，并通过该基金投资深圳国泰安教育技术股份有限公司5100万元。
12,杨总我很想知道2016年公司收购泛爱众公司是如何考虑的？,我们主要考虑泛爱众公司是属于我公司教育板块的并购方向领域，并且处于成长阶段，同时考虑公司在资源上与泛爱众公司的协同性等。后续将持续引进人才增强公司整体竞争优势。
13,贵公司在玩具行业有何优势？,公司为国家认定高新技术企业，是国内玩具行业中拥有自主品牌、研发能力强、销售网络广泛、生产技术处于行业领先地位的企业之一；公司产品主要出口国际市场，为国内电子电动塑胶玩具出口龙头企业。公司自有的“GOLDLOK”品牌玩具在欧盟、美国、俄罗斯、日本、拉美、中东等国家和地区享有较高市场知名度。
14,对于机构投资者和广大中小散户，你们更看重哪一个？,您好，作为公司的投资者，无论是机构或者是中小散户，我们都一样看重。谢谢！
