,Question,Answer
0,公司重组标的公司何时公布？,谢谢您的关注，公司及相关方正在积极推进本次重组涉及的各项工作，抓紧对涉及重组事项的相关资产进行尽职调查、审计、评估等工作，研究分析标的公司与公司战略的结合，研究论证初步交易方案等。请您及时关注，以公告披露的信息为准。
1,公司有没有和其他购物平台合作的意向或者打算，就是一个链接的模式，作为现有平台以外的发展，利润共享！,目前公司已经把电视购物作为PGC内容输出到电视购物同行，及淘宝、天猫、唯品会等各大电商直播平台，挖掘新的业绩、利润增长点。在社交电商方面，公司也积极与天猫直播、淘宝直播、爱奇艺直播、一直播等直播平台合作，寻找与其他优质社交电商公司在供应链、KOL培养经济方面的合作机会和盈利点。公司以开放、共赢的方式寻求业务的创新发展与利润共享，谢谢您的建议和支持！
2,公司如重组成功后，是否面临主业转型，有何优势，公司前景如何？,谢谢您的关注，公司如重组成功，标的公司与公司的战略有深度的协同。公司及相关方正在积极推进本次重组涉及的各项工作，抓紧对涉及重组事项的相关资产进行尽职调查、审计、评估等工作，研究分析标的公司与公司战略的结合，研究论证初步交易方案等。请您及时关注，以公告披露的信息为准。
3,公司业务是否有季节性或地域性风险？,您好，公司业务有一定的季节性变化和区域性偏好，但并不构成风险，公司在具体运营中会有通过数据库挖掘寻找符合全国市场的商品，并通过有一定差异化的营销和服务手段，进一步贴合区域用户的习惯和需求。谢谢您的关心！
4,公司目前主攻那类产品？,"您好，目前公司在家庭消费、社交电商、O2O在地生活和汽车电商业务四个方面进行产业链的深耕和创新，公司始终会坚持“改变人的生活方式，改善人的生活品质”的定位，以数据库为核心，以内容、商品、达人为支点，做到品效合一。谢谢您的关注。

"
5,请问公司所在行业走势如何？,您好，快乐购是媒体和电商跨界融合的创新型企业，单从媒体和电商两个行业来看，二者都处于高速发展和激烈竞争的阶段，机遇与危机同在。快乐购将充分发挥跨界融合的优势，改变以电视购物为单一主业的现状，不断丰富更多元的媒体零售模式，如数据库营销、社交电商等业务。我们有信心在飞速变化的互联网经济时代始终保持创新发展的初心和动力。谢谢您的关注！
6,请问独董如何看待公司的未来发展？,你好！快乐购的团队是积极进取的，内部治理是规范的。我作为独董对公司未来发展充满信心！谢谢！公司目前在转型过程中对未来的规划越来越清晰，布局的创新业务也初步成型，期待公司更精彩的未来。
7,请问今年预计主要产品的销售目标是多少？净利润是多少？,您好，请参阅公司批露的业绩报告，谢谢！
8,公司转型几年后，现在企业的核心竞争力有哪些？,您好，公司的核心竞争力建立在以数据库挖掘为核心，打通商品定制、内容生产和达人经济三大领域，建立多媒体整合营销平台，实现全渠道运营。谢谢您的关心与支持！
9,公司和湖南电视台有什么关系。,感谢您的关注，湖南电视台为公司的实际控制人，通过芒果传媒有限公司持有公司43.12%的股权。
10,公司募投项目，预期如何？是否谨慎？,谢谢您的关注，请参照公司《募投资金年度存放与使用情况鉴证报告》。
11,请问如何看待公司目前的市净率状况？,答：谢谢您的关注，公司目前的市净率为4.99。
12,请问老总， 2016年存货是多少，存货增加的内容是哪些？,谢谢您的关注，公司的存货主要为在配送过程中的发出商品，截至2016年12月31日，公司的存货余额为10169.02万元。其中发出商品为7426.40万元，库存商品为2742.62万元。
13,请问公司是否有比较长远的发展计划？,您好，关于公司未来的发展规划与展望，请关注年报相关信息披露，谢谢！
14,公司之前在元宵喜乐会的品牌广告推出后，效果如何？未来和湖南卫视打算怎么合作？,您好，公司在元宵喜乐会的品牌广告推出后带来了APP用户的快速增长，效果良好。做为以内容制造为核心竞争力的媒体零售企业，快乐购势必会运用包括湖南卫视在内的各种合作伙伴的优势资源，不断把观众变成用户，不断深入探索把内容转化成销售的整合营销之路。谢谢您的关心。
15,公司目前的行业竞争相对激烈，请问公司有何优势？,您好，除了传统的电视购物业务，快乐购的数据库营销和社交电商都在快速发展，汽车电商也来势不错。未来快乐购会始终围绕打造多媒体整合营销平台这一核心任务，不断深入上下游领域，服务于中国优秀中小企业的快速成长和广大用户的高品质生活需求。谢谢您的关注。
16,请问2017年全年预计销售目标是多少亿元？实现净利润的目标是多少亿元？,公司2017年通过创新营销模式不断夯实主营业务的同时，将进一步加大对社交电商、在地生活消费、汽车电商等创新业务的投入，同时，借助资本力量撬动产业整合和延伸，为公司发展注入新的动力，进一步提升公司盈利水平。
17,之前和阿里旗下的如涵电商合作成立大美时尚，此次合作接下来会有何动作？对公司未来发展有何意义？,您好，大美时尚是快乐购深入社交电商的重要动作，我们认为未来的电商流量将会追随内容而产生，而内容的核心决定因素是意见领袖（KOL）。快乐购子公司快乐讯，长年经营时尚内容生产和时尚商品开发，具有丰富的打造KOL的经验与优势。如涵电商做为国内领先的网红电商公司，具有丰富的电商运营和柔性供应链的能力，两者的合作势必在KOL经济领域创造一个极具想象力的未来。谢谢关心！
18,公司怎么一年挣这么少，有没有把利润提高的项目,您好，公司近两年面对投资新兴业务而带来的利润下降压力，从去年年底到今年一季度公告的产业动作可以看出，公司对于媒体零售的理解越来越准确和深刻，业务和组织也越来越精简和凝炼，社交电商和数字营销业务初步成型，可以期待今年会有更佳的表现。谢谢您的关注。
19,公司主攻产品的目前毛利率状况如何？,公司2016年度主要产品品类包括家居生活、3C数码、流行服饰等，2016年公司平均的毛利率为21.18%，年度报告中有详细披露，请您查阅公司公告。未来，公司将整合供应链资源，寻找有产品优势的供应商和商品，加大多媒体整合营销力度，提升公司盈利能力。
20,请对公司近期的表现做简短的总结。,您好，经过一年的战略调整，公司已经进一步的理清了未来的发展方向，明确了战略的实施路径，各项运营指数在不断优化，我们对未来持续在媒体零售这个领域创造更多的用户价值和股东利益上充满信心。谢谢！
21,请问公司针对自身的弱势已经有何改善的方针？,您好，公司目前面临有线电视网络用户减少的局势，我们正在调整电视的传输模式，积极开展与IPTV、OTT和互联网电视的合作，保持持续的用户增长能力。谢谢您的关心！
22,夏天到了想买格力的空调，结果还没格力这个品牌的空调，公司为什么不把这些大品牌的商品作为优先发展对象呢？公司今年会考虑与阿里巴巴深度合作吗？,您好，快乐购正在和格力集团展开深入的合作交流，我们已经有格力冷风扇、电饭煲等产品，我们也有很多其它很好的品牌空调，您可以试试。
23,请问公司目前利润如何?,您好，公司定期报告对经营情况有详细的披露，请您关注、查阅。谢谢支持。
24,听说人马云有可能加股公司不知道是不是真的,您对公司有真爱呀，感谢您的关注和支持。公司将按照信息披露规范及“创业板信息披露业务备忘录第22号--上市公司停复牌业务”的要求，及时披露重组进展情况。
25,未来几年， 公司如何定位， 哪些市场更适合公司产品的长远发展？,你好，公司始终会坚持“改变人的生活方式，改善人的生活品质”的定位，未来会加大在服装、家居和健康产品领域的定制。谢谢
26,公司是否有自有物业？,公司为轻资产公司，办公场所主要采用租赁形式。截至2016年12月31日，公司在长沙市暮云镇建有产权面积为22990平米的供应链仓配中心。其中，房屋建筑物账面原值为5600万元，土地账面原值为3316万元。谢谢您的关注。
