,Question,Answer
0,请介绍一下公司的行业地位？,您好，公司秉承了“智能互联家居产业石墨烯新材料新能源产业”双主业的发展战略，进行了一系列的产业布局，主营业务由木地板的研发、生产和销售，延伸至定制家居的研发、生产和销售，石墨烯制备设备的研发、生产和销售，以及石墨烯相关产品的应用推广。“DER”品牌是中国地板行业首批“中国驰名商标”之一，是公司最核心、最具价值的无形资产之一 ，“百得胜”作为定制衣柜行业的领军品牌之一，受到消费者的广泛认可。烯成石墨烯是国内知名的石墨烯制备设备提供商，具有领先的技术研发水平和生产能力、完善的销售渠道及品牌优势，客户业遍布全国各地，国内市场拓展良好。谢谢。
1,去年公司经营遇到的最大困难是什么?今年有望改善吗？,您好，公司在发展中面临的风险有经营管理风险、人才管理风险、收购整合风险等。公司针对上述风险提出如下解决措施：（1）公司将充分利用上市公司平台，将投资项目纳入上市公司内控管理体系，同时公司管理层加强学习，密切跟踪智能互联家居产业和石墨烯新能源新材料行业发展趋势，整合行业专家、行业协会、科研机构等资源，降低经营管理风险；（2）未来公司将通过多种渠道引进、内部培养相关技术、管理人才，同时加强人力资源管理工作，完善薪酬绩效考核体系，建立激励与约束机制；（3）公司将客观分析双方管理体系差异，在尊重被并购企业原有企业文化的基础上，完善各项管理流程，统一内控制度，力争做到既能保持标的公司原有竞争优势，又能充分发挥双方业务的协同效应。谢谢。
2,除了在巨潮网上查看公司公告，还可以在哪里了解公司的日常经营情况？,您好，《证券时报》和巨潮资讯网（http://www.cninfo.com.cn）为公司指定的法定信息披露媒体，公司所有信息均以公司在上述媒体上发布的公告为准，还可通过公司官网等方式了解公司情况，非常感谢您对公司的关注，谢谢。
3,能介绍一下公司现在各大区域的销售和占有率等基本情况吗?,您好，各地区销售情况详情请查阅公司2017年3月21日披露于证券时报及巨潮资讯网（http://www.cninfo.com.cn）的《2016年年度报告》，谢谢。
4,今年公司人力成本的大幅度上升？对公司产品价格影响有多大？,您好，感谢您对公司的关注，公司积极履行社会责任，始终坚持不断为股东创造价值，同时也在实践过程中不断探索企业与员工、社会、自然相互和谐的平衡点，积极承担对职工、客户、社会等其他相利益相关者的责任，近几年，劳动力成本不断上升，公司通过公司强技改、管控等措施降低成本，同时加强新产品研发推广，加强品牌运营等措施提升产品附加值，谢谢。
5,您好！请问公司2017年的一季报预告大概什么时候出？,您好，公司2017年一季度报告预约披露时间为2017年4月26日，请届时关注公司相关公告，谢谢。
6,行业有没有周期性？,您好，家居行业的生产和销售受到国民经济景气程度、居民可支配收入变化、建筑装修业景气程度等因素影响，具有一定的周期性特征，谢谢。
7,您好，公司之前叫德尔家居，是做什么的？什么时候上市的？,您好，公司于2011年11月上市，上市之后公司对外进行了一系列产业布局，2016年度公司完成了对苏州百得胜智能家居有限公司和厦门烯成石墨烯科技有限公司的收购相关事项，主营业务由木地板的研发、生产和销售，延伸至定制家居的研发、生产和销售，石墨烯制备设备的研发、生产和销售，以及石墨烯相关产品的应用推广，谢谢
8,公司一季度财报预计什么时候披露？,您好，公司2017年一季度报告预约披露时间为2017年4月26日，请届时关注公司相关公告，谢谢。
9,公司与万科的采购合同二月份已经到期，具体合同执行情况如何？,您好，2015-2017年我司与万科的采购协议执行情况良好，现协议已经到期，因万科集团暂未对木地板进行重新招投标工作，故我司目前与万科还是在合作中，谢谢。
