,Question,Answer
0,请问贵公司市值管理有什么规划？为投资者带来怎样的长期投资回报？,您好，公司致力于不断为客户提供优质的多样化的综合物流服务，促进公司健康稳定的利润增长，同时我们将不断提升公司治理水平，提升公司内在价值，回馈投资者。谢谢！
1,请问顺丰今年单票快递费同比是会上升还是下降？请分别说下同城和异地及原因，以及整个快递行业的快递费用趋势,感谢您的关注。票均单价是多种因素的综合反映，包括产品结构变化、产品重量变化等，是一个加权平均的结果，单看票均收入的上升和下降意义不大，需要结合产品毛利率或者净利润率来看。2016年，我们拓展了重货、冷运等新业务，导致产品结构发生较大变化，而不同产品的成本结构也不同， 未来单价取决于产品结构变化情况，因此暂时我们很难对未来单价变化作出精确判断。
2,公司有国际化的发展规划吗,谢谢您的提问。公司的业务已从中国大陆延展到香港，台湾和海外，致力打造覆盖全国及海外服务的网络，目前向51个国家地区提供国际标快，特惠业务。2016年国际快递业务收入达到11亿元，增幅达到309%。未来我们会继续加强国际业务服务水平，满足更多客户需求。
3,请问公司是否需要UI设计人才。谢谢。,您好！谢谢关注！这部分内容可以关注公司官网的招聘信息，谢谢！
4,请问王总，公司2017年在航空业务上有何规划？,感谢您的关注。在顺丰航空机队方面，我们目前共有51架飞机，包括36架自有飞机，在2017年我们会进一步提升机队规模，加强公司空网运输能力。另外公司也在筹措机场枢纽项目，尚需相关政府部门的审批，有进一步消息，我们会向市场公布。
5,请问王老师，为什么顺丰在票均收入上具有比其他家强得多的抗跌能力？,谢谢您的提问。顺丰一直采用直营模式，在整体服务质量的管控上要较其他模式更为有效、统一，保证为客户提供稳定的优质的服务。同时，我们致力于成为一体化服务供应商，提供一站式高性价比的服务是顺丰的竞争策略。
6,王老板你好，请问顺丰和阿里巴巴的关系是怎么样的，您怎么评价马云先生,谢谢您的提问。为了给客户提供更好服务，我们愿意在互惠互利的基础上与其他企业合作，提升中国物流行业的整体服务水平，满足社会大众对物流服务的需求。
7,王老师，想必您大概也知道，新零售在未来是个风口，很多快递公司都在为之紧张布局中。我想了解，顺丰在迎接新零售风口到来方面做了哪些准备？谢谢！,谢谢您的提问。公司拥有成熟的物流体系和良好的品牌口碑，同时一直紧密审视市场发展趋势，在很多有潜力的新业务板块提前布局，为不同行业客户提供定制化、优良的物流服务，满足客户需求。
8,王老师，前段时间国家邮政局马军胜说，我国快递业务量位居全球第一，但运行效率和效益不高，缺少具有国际竞争力的本土企业。您怎么看哦,谢谢您的提问。相对成熟市场，中国的快递行业起步较晚、发展历史较短，目前仍正处于持续发展阶段。由互联网推动的市场高速发展，给快递行业也带来很多契机。顺丰在此过程中会把握行业发展机会，持续加强空网、地网和信息网的建设，不断加强自身竞争力。
9,请问王总，近几年快递行业的业务量及收入增速绝对值上虽然较高，但增速的幅度出现了趋平甚至有所下降，请问您对于未来3年物流行业整体的发展的环境和速度有怎样的预判呢？公司在未来3年的物流市场环境里是否能够保持领先于行业平均增速的地位？如果您认为可以，那么您认为公司的增长驱动因素是什么？谢谢！,谢谢您的提问。在经济不断增长，互联网行业持续发展的背景下，预计快递行业在未来可见几年仍会维持相对高速的增长。未来我们判断物流行业会从人力密集、资本密集走向科技密集，客户对时效和个性化要求更高，同时物流行业发展趋于向西、向下和国际化。面对行业趋势，顺丰会加强空网、地网、信息网的建设，提供更优质服务，围绕客户需求提供解决方案，并在同城、冷运、重货和国际等领域加强业务拓展，满足客户需求。
10,公司上市后，在人才引进方面，是否会扩充呢？特别是IT类技术人才，是否会扩招？,"您好！
    感谢对顺丰的关注！公司高度重视研发资源投入，IT人员是我们的核心人才。未来公司会继续加大IT资源投入，包括IT技术人员。谢谢！"
11,请问入职青岛顺丰为何会有青岛户籍缴纳五险一金而非青岛籍只有五险而无一金的情况？,您好！感谢您的关心！为了更针对性解决您的具体疑问，请联系我们，联系方式sfir@sf-express.com。谢谢！
12,为什么你们顺丰的员工说 所谓的“伙伴计划”实行以后，自有员工的工龄全部清零了？还有很多十年的老员工从“伙伴计划”转回自有员工工龄还是清零了？,您好！感谢您的关心！为了更针对性解决您的具体疑问，如果您有具体的个案，请联系我们，联系方式sfir@sf-express.com。谢谢！
13,顺丰在无人机领域的发展目前的进展如何？另外顺丰还有那些黑科技？,感谢您的关注。顺丰是我国最早提出和布局物流领域无人机应用的公司，2013年顺丰已开始测试无人机送递包裹。截止2017年2月，顺丰申报和获得在无人机领域专利数量达111项，包括发明专利51项，实用新型54项以及外观专利6项。顺丰持续在智能硬件设备上开发力度，如手持终端、自动分拣设备、智能分拣柜等硬件设备的投入使用，大大减少手工操作，提升效率。其中，在自动化设备方面，顺丰控股是我国最早使用自动分拣设备的快递公司，自2011年起逐步在各主要中转场投入自动分拣设备，大大提升分拣效率，目前正结合人工智能、物联网等技术，积极探索和研发智能硬件，进一步提升各环节的运作效率，降低运营成本。
14,请问公司对于人才梯队的建设有哪些规划，基于人才的引进是否有相应的股权激励计划 谢谢！,"您好！
     感谢对顺丰的关注！
    公司在业务增长过程中，也会注重对人才引进和建设。同时在员工激励上，公司通过多元化、业绩导向的短期激励和长期激励政策，吸引和保留核心人才，提升员工全面薪酬竞争力，驱动各业务的经营业绩达成。薪酬总额根据各组织的业务经营情况和战略定位，公平分配资源，助力公司业务经营。
"
