,Question,Answer
0,公司的前5大客户是哪些？,格力、海尔、美的、奥克斯、扬子集团
1,公司是否会计划多元化发展？,公司目前已经开始实施多元化发展策略。为保持长期持续发展，公司未来不排除会在合适的时机进入新的业务领域。
2,请问开完股东会后，如果送股通过几日内会送股？,公司今年不送股。谢谢！
3,请问老总， 2016年存货是多少，存货增加的内容是哪些？,请阅读2016年度报告会计报表附注部分相关内容。谢谢！
4,请问2017年全年预计销售目标是多少？实现净利润的目标是多少？,具体目标请参阅公司2016年度报告。谢谢！
5,公司的发展战略是什么， 和公司现有的主营业态一致吗？  能否详细讲解一下？ 谢谢！,公司的目标是成为电加热器行业先进制造的龙头企业，同时逐步扩大在新能源、新材料产业细分领域的领先优势，实现产业转型升级。
6,公司截至目前为止都有哪些子公司和参股公司？,具体情况请详细阅读公司2016年度报告相关章节的内容。谢谢！
7,请问公司目前的研发机构有哪些？公司未来产品的研发与创新将如何进行？,公司在江苏镇江及上海均设立了研发中心，分别负责民用和工业产品的设计研发，江苏九天内部也设立了研发机构，公司还与相关高校或科研机构建立合作关系。未来公司将围绕现有产品的升级换代、新产品、新技术、新材料的研发开展专项研究。
8,能简单的介绍下新项目的情况吗？,新项目目前正在开展各项前期准备工作，待准备工作结束以后公司将履行内部审批程序并及时进行公告，敬请关注。谢谢！
9,公司未来五年的目标是多少？能够实现吗？,公司将结合自身发展实际，科学制定未来五年的发展规划，确立新的发展目标，确保发展目标的可行性、持续性。具体目标数据将在合适的时机披露。
10,请问公司会进入新的细分领域吗？这一领域与公司现有业务的相关性？,公司为保持持续增长，一直致力于新的细分领域的业务扩张。民用电加热器方面，公司已经切入小家电领域，目前取得了良好的进展，与美的、苏泊尔、格力建立了新领域的良好业务合作；工业电加热器方面，公司开发的多晶硅还原炉获得了客户的高度认可，已经在相关重大项目中中标并公告；收购了江苏九天光电科技有限公司以后，公司进入了光通信钢塑复合材料和动力锂电池钢壳材料两大细分领域，目前市场需求旺盛，订单饱和，发展前景良好。
11,公司截止目前的股东总人数是多少？,截至2017年3月31日，股东人数为35127人。
12,公司截止至今的产品有多少个种类？,"大的产品品种分类请参阅公司2016年年报，具体的产品请参阅公司网站www.dongfang-heater,com"
13,请问老总公司今年净利润同比增长多少？,一季度业绩已经预告，全年预计保持增长趋势，具体情况将按照要求及时进行披露。
14,公司今年的财务费用会有多少？,目前尚无法准确预测。
15,公司募投项目，预期如何？,公司募投项目详细情况请具体阅读2016年度报告相关章节的内容。项目经济效益情况受经济环境、市场波动等多重因素影响，公司将继续致力于优化生产工艺、降低生产成本，提高项目效益。
16,"公司的持续良性发展是投资者投资信心的有力保证,愿公司的发展能为投资者带来良好的回报!请问公司领导对今年有信心吗？",谢谢您对公司的关注，公司对今年的发展充满信心。
17,公司如何规避各种风险，如产品质量、资金、管理等，减少各种负面事件？,公司建立了较为完善的内部控制制度，对产品质量、资金等相关工作有完整的控制体系，从制度、流程上防止出现重大缺陷产生。
18,自从微博出现后，对于舆情的关注和扩散在一定程度上都有所放大，关于舆情的监控，公司有些什么样的手段？而在应对负面舆情的时候，又有什么样的应急措施？,公司与相关主流媒体保持了良好的合作关系，在日常工作中积极加强与证监会、江苏证监局、深圳证券交易所等证券监管部门的信息沟通和联系，同时积极利用相关中介机构的舆情监控软件或系统加强社会舆情了解，积极处理好可能出现的负面消息。
19,"去年有机构投资者去公司做调研吗,都是哪些？我们这些中小投资者在哪里能看到机构投资者的调研情况？",您好，请关注证监会指定创业板信息披露网站：巨潮资讯网 www.cninfo.com.cn
20,在企业文化方面，公司有什么特色吗？,请您参阅公司2016年年度报告相关章节。
21,请问公司上一季生产经营状况如何？与去年同期相比如何呢？,公司一季度业绩已经进行了预告，详细情况请关注公司将于4月27日披露的第一季度报告。
22,"这几年社会道德严重滑坡,不讲诚信，为了个人利益突破道德底线的行为屡屡发生，你作为企业高管如何看待？",公司对企业文化道德建设非常的重视，2016年，公司共开展了三次传统文化公益论坛活动，分别邀请了当代最感人十大慈孝人物，河南省洛阳监狱一级警督王春来、2011年度全国十大出孝子王凯、王锐兄弟中的王凯做了主旨演讲。
23,一直指望公司会推出高送转方案，不知道今年是否有希望，什么时候能出预告？,公司今年的分配方案为每10股分配现金红利0.10元，不转增，也不送红股。具体请关注公司的相关公告内容。谢谢！
24,希望公司在适当的时侯推出激励计划来聚集和挽留人才，保持公司的竞争力！,公司会在适当的时候考虑激励问题，谢谢您的关心！
25,今年人工费用是否还会出现阶段性上涨？,公司积极推行自动化改造，希望通过技术改进和技术创新努力降低人工费用占比。
