,Question,Answer
0,公司是否具备长期投资的价值？你是怎么看的？ 如果有机会，你会增持吗？,您好，公司以股东价值最大化和公司价值最大化为目标，加大市场拓展，加强内部管理，不断提升公司业绩。公司如果有相关计划会及时进行公告，谢谢！
1,新一届政府倡导全社会节约节俭，不知道贵公司是怎么做的？高管及员工薪酬、福利有影响吗？,您好，公司坚持“以岗定薪、以能定级、以绩定奖”的基本原则，让员工收入与公司及个人业绩密切关联起来，激发员工活力，提高公司竞争力。同时，薪酬分配更多地向核心人才倾斜，确保核心人才的收入水平具有市场竞争力。同时，公司不断探索和丰富员工激励方案，以更加灵活、有效的方式提升激励效果，实现员工与企业的“共创、共赢、共长”。谢谢！
2,虽然说公司的股价由二级市场决定，但股价是公司经营的一个表象，请问管理层对回报投资者的态度？,您好！公司以股东价值最大化和公司价值最大化为目标，加大市场拓展，加强内部管理，不断提升公司业绩。我们相信，广大投资者会对公司的估值水平进行理性判断，谢谢！
3,公司未来3年发展前景如何?,"您好，公司未来将继续做大做强第一主业，不断延伸上下游产业链，通过资本运作等多种方式，形成研发、设计、投资、建设、运营等一体化服务商平台，增强主业核心竞争力。在重点拓宽业务领域，巩固公司在水利行业的品牌优势，提高在市政行业的市场占有率，努力增加港航等行业投资与运营的市场份额的同时，加强内部整合，利用母公司资源，鼓励子公司做专做精，持续快速发展。坚持科技创新，做好新技术研发、成果转化、专利申报、平台维护工作，高度重视以科技拓市场、以创新谋发展。同时，进一步加快第二主业布局。公司将继续完善文创事业部的组织架构、引进补充相关专业人才，在业务发展壮大的同时，努力打造一支精简高效的经营管理团队。加快产业布局，在现有橙乐新娱、聚光绘影等公司的基础上，瞄准影视运营、动漫游戏运营、文化金融服务、工业化关键环节服务等四大业务板块，通过投资并购国内外优质标的、早期风投培养潜力标的等形式，尽快完善第二主业布局，初步形成文化产业集群和协同效应，为今后在文化娱乐行业建立后发先至的竞争优势奠定基础。谢谢！
"
4,公司的负债比率有多少？,您好，公司相关财务数据已在经审计的2016年年报中详细披露，感谢您的关注！
5,募投项目资金使用情况如何？,您好！请查阅公司随年报同时公告的募集资金使用情况鉴证报告及核查意见，谢谢
6,贵公司是否会考虑实施股票期权等规范股权激励方式，惠及更多员工？,您好，公司是否推出股权激励计划要与公司发展的实际情况还有二级市场股价等多个因素综合考量，谢谢！ 
7,作为上市公司，募集资金投资项目实施有风险吗？对经营业绩有影响吗？,您好！募集资金投资项目的实施风险和对业绩的影响已在公司非公开发行股票预案中披露，谢谢
8,请站在独立董事的角度 评价一下这家公司。您的专业态度对我很重要！,您好，在过去的一年中，围海股份抓住PPP模式发展带来的新机遇，实现了主营业绩的持续增长，第二主业的布局也取得了实质性进展，我看好公司未来的发展前景，谢谢！
9,贵公司员工一个月能挣多少？,"您好！公司坚持“以岗定薪、以能定级、以绩定奖”的基本原则，让员工收入与公司及个人业绩密切关联起来，激发员工活力，提高公司竞争力。同时，薪酬分配更多地向核心人才倾斜，确保核心人才的收入水平具有市场竞争力。公司不断探索和丰富员工激励方案，以更加灵活、有效的方式提升激励效果，实现员工与企业的“共创、共赢、共长”。
"
10,独立董事对公司的内部控制有怎样的意见呢？,"您好，公司已建立了较为完善的法人治理结构，内部控制体系较为健全，能够适应公司现行管理的要求和公司发展的需要，符合有关法律法规和证券监管部门的要求。公司内部控制的自我评价报告真实、客观地反映了公司内部控制制度的建设及运行情况。谢谢！
"
11,请问具体联系证券代表的电话是多少？,您好，公司美女证代的联系电话是0574-87901130；0574-87911788，谢谢！
12,新三板的扩容，带来了新的投资机会，你们公司在这方面有什么举措吗？,您好！公司参与的并购基金已认购新三板公司上海千年城市规划工程设计股份有限公司10%股份，详情见公司公告2017-007：关于参股企业宁波保税区东钱围海股权投资合伙企业（有限合伙）认购上海千年城市规划工程设计股份有限公司（股票代码：833545）定向发行股票的公告。谢谢！
13,贵公司的生产有无污染现象，安全和环保情况是如何做的？,您好！公司顺应国家和社会的全面发展，积极履行企业的社会责任，一直高度重视资源利用、节能减排及环境保护等工作，同时贯彻落实“绿色围海”的发展战略，致力于环境保护，并制定“关注生态，为祖国山河创造更美好的未来”的环境方针。为了预防、减少和控制公司施工生产活动对环境的影响，公司制定了环境管理体系，并对遵守有关的环境法律法规做出了承诺。为控制公司施工生产可能对环境带来的影响，各项目部在员工上岗前都做了针对性的环境教育培训，在施工策划时组织了环境因素识别，确定了重要环境因素，制定了目标指标和管理方案，配备了环境保护设施，在项目工程施工持续工期内，组织专门人员，对各项目部进行定期检查与不定期的抽查，未发生超标排放和违规排放情形。谢谢！
14,最近公司财务状况如何？,您好！公司财务状况已在经审计的2016年年度报告中详细披露，感谢您的关注！
15,近几年的固定资产，技术改造的投资效果如何，是否达到了预期的目标，不考虑市场因素，简单考虑毛利情况是否合理呀。,您好，您的问题可能偏向于生产型企业，公司主营业务为海堤建筑类工程，第二主业主要是娱乐文化产业，谢谢！
16,你好，公司今年的盈利能力有所改善了吗？制定了什么目标，实现概率有多大？,您好，公司将继续做强做大主营业务，在保持原有竞争优势的基础上，努力提升和增加公司相应资质，优化产业结构，促进企业的持续发展。同时积极推进第二主业的布局，增加公司的利润增长点。谢谢！
17,如若公司股价在走下坡路的情况下，是否会推出高股价股权激励计划？,您好，公司是否推出股权激励计划要与公司发展的实际情况还有二级市场股价等多个因素综合考量，谢谢！
18,公司是否在考虑开拓新的领域？取得初步进展没有？,您好，2016年，公司为进一步完善优化盈利模式和盈利结构，发布了第二主业战略发展规划，成立了第二主业事业部。投资设立北京橙乐新娱文化传媒有限公司，作为布局文化娱乐产业的核心平台。同时，出资收购北京聚光绘影科技有限公司41%股权，迈出了第二主业并购的重要一步。谢谢！
19,现在行业间的并购都比较频繁，导致上市公司并购的成本提高，你们今年有没有兼并收购计划？,您好！公司已于4月18日公告停牌，涉及收购，请您关注公司进一步的公告，谢谢！
