,Question,Answer
0,贵公司员工一个月能挣多少？,您好！感谢您关注万和！针对不同的岗位提供对应的有竞争力的薪酬。谢谢！
1,公司的渠道覆盖得怎样？有没有具体数据？,"您好！公司现拥有连锁专卖店、KA、直供、直营、电子商务等多重渠道，具备足够的市场扩张和风险抵御能力，渠道资源分布在全国32个省、市、自治区，覆盖全国90%的地级市和70%的县级地区，与一级经销商形成了利益共同体，基本实现了从一线市场到乡镇渠道的全面覆盖。
公司与国美、苏宁、五星等全国性大型家电连锁卖场形成了密切的战略合作伙伴关系，通过与连锁系统的阶段性主推，实现零售同比20%的增长。
除线下渠道外，公司为迎合年轻一代消费者的消费习惯，还进驻了天猫、淘宝、京东、苏宁易购、国美在线等电商平台。优化和理顺了各电子商务平台的合作关系及年度大盘政策，培养了电子商务运营的自营团队，实现了线下产品与经销商打通的O2O模式，实现了工厂对于各平台的产品、价格、费用的控制。
OEM项目实现了与全国性大型燃气公司的全面合作，工程集采实现了工厂直接与大型房地产建立战略合作关系。燃气壁挂炉全面进入国家华北煤改气工程。
感谢您的关注！"
2,新一届政府倡导全社会节约节俭，不知道贵公司是怎么做的？高管及员工薪酬、福利有影响吗？,您好！感谢您关注万和！勤俭节约是中华民族的传统美德，但我们会响应国家号召，通过供给侧改革提供更好的产品，提高大家的生活品质，满足不同层次消费者的需要，提高企业的竞争力，让股东、企业、员工共享价值。谢谢！
3,独立董事对公司的内部控制有怎样的意见呢？,"您好！感谢您的关注！
万和电气的内部控制相当完善，为提高每股收益奠定了良好的基础，管理层尽职尽责为公司工作，公司的发展前景良好。"
4,募投项目资金使用情况如何？,您好！募集资金已使用完毕，已使用的募集资金对公司的经营业绩产生了良好的影响！感谢您的关注！
5,贵公司是否会考虑实施股票期权等规范股权激励方式，惠及更多员工？,"您好！感谢您关注万和！
截至目前，公司尚无具体的员工激励计划，但公司一向注重人才的引进和培养，在为员工提供良好工作环境和持续成长空间的同时，制定了具有充分市场竞争力的薪酬考核体系，以稳定公司人才队伍。如果公司未来推出员工激励计划，则将严格按照证监会和交易所的监管要求，履行相应的决策程序和信息披露义务，请持续关注公司的相关公告。
祝工作顺利！
"
6,请问具体联系证券代表的电话是多少？,感谢您的问题！证券代表的电话：0757-28382828 李小姐。我司工作时间时8:30am-12：15am;1:30pm-5:45pm。
7,目前公司享有的国家优惠政策有哪些？,您好！目前公司有两个高新技术企业，享有高新技术企业的税收优惠政策及政府相关部门的政策支持。感谢您的关注！
8,新三板的扩容，带来了新的投资机会，你们公司在这方面有什么举措吗？,您好！感谢您关注万和！公司暂无新三板投资计划，以后不排除围绕我们战略发展需要，进行投资的可能。谢谢！
9,公司是否具备长期投资的价值？你是怎么看的？ 如果有机会，你会增持吗？,"您好！感谢您关注万和！
我坚信万和具备长期价值投资，我们对公司未来的业绩充满信心。
祝工作顺利。"
10,现在行业间的并购都比较频繁，导致上市公司并购的成本提高，你们今年有没有兼并收购计划？,"您好，感谢您关注万和！
公司坚持内生与外延发展兼修，产业与资本双轮驱动的发展战略，在战略规划的指引下，从顶层设计维度加速提高主营业务发展的体量与质量，或将根据业务发展需要，实施寻求新一轮融资及产业融资整合的机会，提高公司资本实力，为公司储蓄未来发展的强劲动力。兼并收购计划我们一直有关注，目前暂时没有计划。
祝工作顺利。"
11,作为上市公司，募集资金投资项目实施有风险吗？对经营业绩有影响吗？,"您好！感谢您的关注！
       我司的募集资金早已使用完毕，不存在实施风险。募集资金投资项目对我司的经营业绩产生了良好影响。
"
12,公司是否在考虑开拓新的领域？取得初步进展没有？,感谢您的问题！公司在五月上旬正式与德国全球五百强企业博世合作，共同开拓我国的家电市场。此外，在产品方面，万和将在嵌入式家电市场发力，如嵌入式净水器，洗碗机和电烤炉等。
13,公司的负债比率有多少？,您好！截止2016年12月31日，公司负债比率为42.58%。感谢您的关注！
14,公司未来3年发展前景如何?,"您好！感谢您关注
公司每年均以3年为周期制定滚动战略，和年度经营计划，并通过制定具体实施计划、组织保证以及人员激励等措施，确保目标实现。未来3年万和将保持持续稳健增长。
祝工作顺利。"
15,近年来，频频发生高管在解禁期前放出利好消息，如高分红等炒高股价，解禁期后又出现业绩亏损等其它负面消息，更有甚者，有的公司早在解禁期前一两年就策划好了这些方案。试问一下，你们公司的高管股解禁期是什么时候？,"您好，感谢您关注万和。
目前公司在任高管所持有股份中的75%为高管锁定股，公司高管将严格按照证监会、深交所制定的有关法律法规要求进行增持减持。
祝工作顺利。"
16,财务报表的建工程大幅增长是啥情况？,您好！2016年度在建工程同比增加124.68%，主要系本期全资子公司广东万和电气有限公司杨和二期基建及广东万和热能科技有限公司新增厂房建设综合影响所致。感谢您的关注！
17,请站在独立董事的角度 评价一下这家公司。您的专业态度对我很重要！,"您好！感谢您的关注！
     万和电气董事会、监事会、经理层和全体员工实施了旨在实现控制目标的内部控制。目的是为了合理地保证： 
　（1）经营的效率性和效果性。
　（2）财务报告的可靠性。
　（3）相关法律、规章的遵循性。
   （4）保护广大股东的合法利益。

"
18,公司有考虑收购兼并其他品牌吗？近期有什么规划？,"您好！感谢您关注万和！
公司在“万和”品牌的基础上，围绕智能化及国际化发展趋势，新增意大利Unical AG S.p.A.授权的国际品牌“Schuster”，进而与“博世”品牌强强联合、优势互补，从品牌塑造着手，深化战略转型。
未来几年，公司将充分利用积累的丰富并购资源及高效的重组执行力，以更加开放的视野、开放的心态和博大的心胸，放眼全球，加大对国内及国际市场的行业整合力度，进一步推动外延式并购发展战略。
祝工作顺利！
"
19,在持续督导中，是否发现需要投资者特别关注的重大事项或风险？,"您好！感谢您的关注！
      没有发现需要投资者特别关注的重大事项或风险。
"
20,请问公司什么时候除权除息、分配股利？,"您好！感谢您关注万和！
公司2016年年度利润分配方案需2016年年度股东大会审议通过后在两个月内实施完毕，具体时间目前暂不能确定。
祝工作顺利！"
21,最近公司财务状况如何？,您好！公司财务状况一直良好，资金充足，负债率在合理水平。多谢您的关注！
22,董事长，您好！作为股民，我支持公司尽量在不扩大股本的情况下做大做强！,"您好！感谢您关注万和！
非常认同您的说法，感谢您的建议。
祝工作顺利！
"
23,作为一家上市公司，为了更有利于与投资者交流，能不能在公司网站上设置交流互动功能？,感谢您的问题！公司按照深交所规定，在指定的网站和媒体上提供高效的互动平台，能及时回答投资者的问题。此外，公司通过多种途径与广大投资者保持了顺畅的沟通，您可以通过现场调研、投资者热线、等方式了解公司经营情况。
24,目前主要产品的生产成本是多少,您好！公司目前产品品类众多，公司重视研发投入，智能制造，成本在同行业有竞争优势。多谢您的关注！
25,贵公司的生产有无污染现象，安全和环保情况是如何做的？,感谢您的问题。我司并没有存在污染现象。作为一家对社会负责人的企业，万和对安全问题和对环境保护都十分关注。我司一直对员工保持不定期的安全生产和保护环境培训。通过持续更新高效和绿色设备对安全和环境进行升级。对环保设备进行足够 的投资。
26,请介绍下公司的专利技术情况？,"您好！感谢您关注万和！截至2016年12月31日，公司累计总授权1,119项，专利申请193项，其中发明专利32项，实用新型110项，外观设计51项；已获得专利160项，其中发明专利20项，实用新型95项，外观设计45项。谢谢！"
27,请问独立董事，您的履职情况如何，是否能真正保护了中小股东利益？,"您好！感谢您的关注！
        我本人严格按照相关的法律、法规履行本职工作。        
公司通过多种举措保障中小股东利益：
（1）公司按照有关法律、法规的规定，制定了《关联交易决策制度》，明确规定了关联人的范围、关联交易的审批权限和决策程序，规范与关联方的交易行为，遵循诚实信用、公正、公平、公开的原则，努力维护公司及中小股东的利益，公司发生的关联交易事项按《公司章程》等制度规定履行了相关审批程序，关联董事均回避表决，独立董事均按要求进行核查并出具意见，审计部也对公司发生的关联交易定期进行审计；
（2）公司制订了《与关联方重大资金往来管理制度》，对防范资金占用的原则、防范资金占用的措施作了规定；
（3）公司按照公平、及时、准确、完整的原则向投资者披露公司重大事项，确保投资者的知情权。
祝工作顺利！
"
28,你好，公司今年的盈利能力有所改善了吗？制定了什么目标，实现概率有多大？,"您好！感谢您关注万和！
每年万和根据公司战略制定相应目标，并有具体实施计划来确保目标实现，具体业绩预测已在季报有相关披露，敬请关注。
祝工作顺利！
"
