,Question,Answer
0,请问公司陶瓷指纹片和陶瓷背板外壳的当前产能是多少，产能利用情况如何，有没有在建和规划中的产能？,您好，公司指纹识别系统用功能陶瓷片目前产能能够满足客户需求。
1,您好，贵公司光纤陶瓷插芯去年三季度开始降价，请问接下来此销售策略会在什么时候改变？因什么改变？谢谢,您好！公司2016年插芯产品的市场份额有了较大幅度的提升，行业地位日益提高。公司未来的销售策略随着市场环境的变化而调整。
2,目前公司的陶瓷后盖已经应用到了几款手机？,您好！公司陶瓷手机后盖板已在小米5、小米MIX、小米6尊享版、一加等手机上得到应用。
3,小米mix采用全陶瓷机身，相对其他材料有什么优势，以及后续产能能否满足终端需求？,您好！陶瓷后盖不会对信号产生屏蔽作用，拥有与蓝宝石等价的硬度，耐磨损防刮伤，亲肤性好，手感温润如玉；公司现已做好产能方面的准备，良品率已取得明显突破，产品可足量供给并满足客户的需求。
4,指纹识别系统用功能陶瓷片近期情况如何？,"答：您好！公司指纹识别系统用功能陶瓷片取得多家客户的一致认可，全面进入一线手机品牌的供应链，包括小米、OPPO、vivo、一加、美图等知名品牌，订单实现井喷式增长，为公司的利润增长做出了突出贡献，后续将有更多的合作厂商。
"
5,请问公司的人才战略是怎样的？,"您好！公司坚持“广聚人才、真才实用、培养造就、技术超前、待遇从优、文化认同、五湖四海”的人才战略，不断培育和储备科研技术人才。
"
6,请问张总，您认为2017年公司的主要业绩增长点在于什么业务？未来3-5年公司的发展主要依赖哪块业务的成长？,"您好！公司通过持续地实施较大规模的技术改造和规模扩张，做强、做大、做优现有主营业务产品，进一步提高产业集中度，巩固和扩大在国内外同行竞争中的“话语权”。
公司下一步会开发陶瓷新材料应用，发展智能终端和智能穿戴产品陶瓷外观件及模组，整合产业链上的优质资源，发挥公司在先进陶瓷材料行业的技术、规模化生产方面的优势，打通产业链的瓶颈，做大做强陶瓷外观件及模组业务。"
7,您好，今年管理层是否对盈利增长设有目标？如有，是多少？对陶瓷外观件盈利增长目标为多少？谢谢,"您好！管理层看好公司未来发展，具体业绩情况详见公司后续相关公告。
"
8,您好，相比蓝思科技，贵公司在陶瓷外观制作过程中，多了一步配方，请问配方在整个制作过程中，重要性多大？谢谢,您好！陶瓷外观件的每一道生产环节，都非常重要，环环相扣。
9,请问2016年营收状况如何？,"您好！2016年公司实现营业收入288,750.79万元，比上年同期增长16.00%； 
"
10,公司通信部件面临下滑，燃料电池和电子元件都是成熟的市场，难有高成长，公司下一步的业务布局在哪？,"您好！公司通过持续地实施较大规模的技术改造和规模扩张，做强、做大、做优现有主营业务产品，进一步提高产业集中度，巩固和扩大在国内外同行竞争中的“话语权”。
公司下一步会开发陶瓷新材料应用，发展智能终端和智能穿戴产品陶瓷外观件及模组，整合产业链上的优质资源，发挥公司在先进陶瓷材料行业的技术、规模化生产方面的优势，打通产业链的瓶颈，做大做强陶瓷外观件及模组业务。
"
11,请问陶瓷指纹识别片和陶瓷后盖板目前都有哪些客户？,公司手机陶瓷外观件取得多家客户的一致认可，全面进入一线手机品牌的供应链，包括小米、OPPO、vivo、一加、美图等知名品牌。
12,彭叔叔好，公司的主营业务是陶瓷吗？,您好！公司主要从事电子陶瓷类电子元件及其基础材料的研发、生产和销售，主要产品包括通信部件、半导体部件、燃料电池部件、电子元件、电子元件材料、压缩机部件等几大类，公司产品主要应用于电子、通信、消费类电子产品、工业用电子设备和新能源等领域。
13,请问公司去年有没有发生重大关联交易？,您好！公司去年没有发生重大关联交易。
14,请问董秘 公司4月30日的股东人数是多少,"您好！截止2017年4月28日，公司的股东人数是19,548。"
15,您好，与长盈合作会在2018年报告期内反应吗？对盈利增长预期如何？谢谢,"您好！公司与长盈精密的合作有利于提升公司经营业绩，对公司未来的经营发展将产生积极影响。
"
16,公司与长盈精密共同合作对外投资的初衷是什么，对公司有哪些积极影响？,您好！为开发陶瓷新材料应用，发展智能终端和智能穿戴产品陶瓷外观件及模组，更好地发挥 “公司在先进陶瓷材料行业的技术、规模化生产方面的优势，结合长盈精密在精密制造、智能制造和客户资源方面的优势，双方拟共同投资设立陶瓷外观件及模组领域的合资公司。
17,公司通信部件在16年下滑明显，请问对于通信部件的17年展望是怎样的？,"您好！随着2017年,世界移动通信大会的召开， 5G成为今年最大热点，全球电信巨头开始加速5G。三星将于今年下半年在伦敦试运行5G网络, 诺基亚推出商用端到端5G FIRST解决方案等,公司对未来两年通信部件的市场前景看好，市场需求有望继续增加。"
18,产品研发上，是否能扩大未来产品储备数量？有产品梯度才能保障未来的发展。,您好！公司一直在实施“量产一代、储备一代、研发一代、调研一代”的创新驱动循环，公司对于今后的发展都是有新品研发规划的。谢谢！
19,请问财务总监，您是如何考虑公司的闲置资金的具体使用的？,"您好！对于公司的闲置资金，在遵守相关法律法规和保证公司资金安全的前提下，根据公司的资金使用计划，规划好资金的使用时间，适当选择安全性高，收益较好的理财产品。
"
20,您好，据悉小米6今年陶瓷外观件为200w件，是否全由贵公司提供？今年预计包括小米6的陶瓷套件产品为多少套？蓝思科技是否是贵公司直接竞争对手？谢谢,您好！公司是小米6尊享版陶瓷外观件的主要供应商。
21,公司的半导体部件在2016年增长较多，主要是半导体部件的什么产品增长较多,您好！2016年半导体部件主要包括指纹识别盖板和陶瓷封装基座，除PKG业务有增长外，2016年指纹识别盖板新产品产生了收入，对公司利润的增长做出了贡献。
22,公司和长盈精密的合作办厂进展怎么样,"您好！公司与长盈精密的合作进展顺利，按计划进行中。
"
23,您好，陶瓷指纹片属于年报中哪个分类？公司是否向美图t8手机提供陶瓷指纹片？谢谢,您好！指纹识别功能用陶瓷片属于半导体部件。公司是美图t8手机的供应商。谢谢！
24,公司未来发展战略是什么？,您好！公司将充分发挥技术创新优势、经营管理优势和人力资源优势，整合产业链上的优质资源，结合资本市场，努力把公司建设成为先进材料专家，成为具有核心竞争优势的全球最大电子陶瓷产业基地之一。
25,公司去年有没有发生重大关联交易，重大关联交易的金额大不大？,"您好！公司去年没有发生重大关联交易。
"
26,公司如何在全球化的竞争中保持优势？,您好！公司具有40多年电子陶瓷领域的技术积累，专注于各种电子陶瓷的研发和生产，公司具有技术优势、研发优势、管理优势、规模优势和人力资源优势，这些优势构成了公司的核心竞争力。
27,公司2016年研发投入同比增长情况？,"您好！公司研发投入10,257.58万元，比上年同期增加24.67%，占营业收入比例3.55%。
"
28,为公司2016年的利润增长做出贡献的的产品有哪些?,您好！2016年，公司加大了对指纹识别系统用功能陶瓷片、手机陶瓷外观件、智能穿戴陶瓷外观件等新品的开发力度，继续开展新材料类、新能源类、节能环保类等新领域高新技术产品的调研，增强了公司的发展后劲。其中指纹识别系统用功能陶瓷片、陶瓷后盖板等项目已在报告期内实现量产，对收入和利润增长做出突出贡献。
29,请问公司所处的行业成长性如何？,您好！公司生产、销售的新型电子元件及其基础材料符合国家产业政策，同时也是广东省重点发展的产业，行业政策对我国电子元器件产业短期及中长期均形成实质性利好。谢谢。
