,Question,Answer
0,公司的应收账款周转率在同行中属于什么水平？,公司应收账款一直保持着较稳定的周期，风险较小，公司的经营现金流也比较充裕。
1,公司在与大的地产商合作的模式所产生的利润，在公司利润总额中的占比是多少？,目前，公司的工程业务占全部业务的50%左右，谢谢！
2,帝王洁具有一些很好的做法，好多同业机构也来学习过，但似乎都学不走，这是什么原因？,感谢您对帝王洁具的高度认可，谢谢，我们会继续努力。
3,今年公司多元业务有哪些？运营情况如何？是否对亏损的子公司进行资产剥离？,公司现目前业务包括：卫生洁具、建筑陶瓷、亚克力板的研发、生产、销售。公司各方经营状况良好，暂时未考虑资产剥离。谢谢。
4,公司年报显示研发费用较上年有较大幅度的提升，想了解下主要投入哪些领域的研发？,公司非常重视研发工作，近三年来研发投入持续在增加，主要集中在产品方面。谢谢。
5,对目前二级市场股价如何看待？能否反映贵公司的现有价值？,公司二级市场股价涨跌属于市场行为，公司无法掌控也不能影响。我们对公司未来持续稳定发展充满信心。
6,帝王洁具的团队有个特点，高强度的执行力，或者叫不打折扣的执行力。请问是怎么做到的？,感谢您对帝王团队执行力的认可。公司自成立以来，秉承“做大、做强、更要做久”的发展理念，一直保持着稳健专一的经营风格，对产品与工艺精益求精匠心追求。优秀团队来源于优秀的企业文化，来源于对客户的以诚相待。谢谢。
7,请问公司上市以来，资本运作是否规范？近期有无对外股权投资计划？,公司严格遵守相关法律、法规的规定，规范运作。对外投资等事项请您关注公司公告，谢谢。
8,公司于2017年实施了股权激励计划，覆盖包括公司董事、中层管理人员共计66人，请问17年是否达到预期目标？,公司向64位人员实施了2017年度限制性股票激励计划，2017年公司经营业绩目标已达成，但是每位激励对象除达成公司指标外还需履行严格的个人指标才能解锁相应的股份。谢谢。
9,欧神诺的墙地砖生产线2020年完全投产，那时的产能预计在行业中是什么样的地位？墙地砖收入将在公司主营收入中占到多大的比重？,预计到2020年，欧神诺的产能可以完全满足公司规模增长的需要；墙地砖收入在公司营收中仍将占有重要的比例。谢谢！
10,请问目前公司的现金流有多少？是否足够支撑公司的工程业务？,目前公司的经营性现金流状况良好，可以保持工程业务的持续快速增长。
11,董秘你好，去年成功完成了欧神诺的并购，请您介绍下双方整合的效果？以及一季度双方经营成果？,公司整合高效、有序进行中。一季度经营情况请详见公司将于4月21日披露的《2018年第一季度报告》。谢谢。
12,目前的楼市冻结政策以及房地产市场不景气，是否对公司经营造成风险？如何去化解风险？,虽然各地的楼市政策对房地产市场产生了一定的影响，但是，房地产行业集中度的提升和精装房比例的提高为瓷砖行业带来了工装业务的持续增长，公司将通过集中资源获得更多的工装市场机会。
13,帝王洁具本次更名为帝欧家居是为了进入家居市场吗？本次更名是否构成公司主营业务的更变？,公司重大资产重组完成后，公司主营业务已发生变更，公司现有名称已不能全面体现实际业务特征，为更准确地反映公司业务情况，公司拟变更公司名称及证券简称。谢谢。
14,公司5年内计划线下开店2000家，目前线下零售店约为1000家，请问5年内线下门店翻倍，采用那种模式？是否有足够资金去支撑这一计划？,公司将在现有经销渠道的基础上，进行经销商的布局逐步在下沉，将门店覆盖到全国大多数城市、县城，实现零售店的增长。
15,请问今年人工费用是否还会出现阶段性上涨？近期是否有值得期待的利好消息？,人工费用的上涨是持续的，也是公司的社会责任之一；公司投入更大的人工费用、同时也带来了更高的人均产出，总体的人工效率在提升，人工的增长通过规模的增长消化了。
16,"去年有机构投资者去公司做调研吗,都是哪些？我们这些中小投资者在哪里能看到机构投资者的调研情况？",您好，您可以通过巨潮资讯网查看到公司投资者关系活动记录表。谢谢。
17,请问：公司产品的技术含量如何？专利多吗？行业垄断地位如何？ 那些项目能给公司带来利润增长点？预计是否能保持3年的增长？,公司一直以来坚持自主研发、拥有行业先进的产品技术和制造能力；目前公司拥有各类发明专利和使用新型专利100多项，能完全支撑公司的技术和产品定位。公司选择投资项目一直遵循着审慎的原则，以推动公司长期健康增长为目标，并为股东持续创造价值。
18,2017-2019三年欧神诺的业绩承诺分别为1.63亿、1.92亿和2.28亿元，请问2017年业绩是否达标，今年是否有信心完成业绩承诺？,欧神诺已超额完成2017年业绩承诺，具体内容请详见公司于3月31日披露的相关公告。谢谢。
19,作为散户，我可以参加股东大会吗？如果可以，需要按什么程序去参加？直接去就可以吗？,散户可以参加公司股东大会，参会方式请详见公司的股东大会通知。谢谢。
20,您好，请问目前产品的销售趋势如何？今年的销售目标是多少？公司有没有一个具体可行的持续增长计划？,公司销售稳定增长，公司已根据整体战略规划已制定了具体可行的增长计划。谢谢。
21,现在公司是否有在建项目，是否符合预期，今年对公司业绩有无影响？,公司正在广西梧州筹建瓷砖生产基地，进度符合预期，将对公司未来的业绩增长起到重要的支撑作用。
