,Question,Answer
0,蒋叔叔好，介绍一下公司的主营业务和上市时间,"回复：
公司主营业务为航空机载设备研制、机载设备检测设备研制、以及机载设备维修等机载设备综合保障业务。 
公司的上市时间为2015年4月22日
谢谢！"
1,能简单的介绍下新项目的情况吗？,你好！关于新项目情况公司会按照相关规定及时披露信息。请关注公司的公告情况，谢谢！
2,公司是否在考虑开拓新的领域？取得初步进展没有？,尊敬的投资者您好，关于公司经营战略的事项，一切以公司公告为准。感谢您的关注！公司在夯实传统军工业务的同时，积极拓展民用市场，发展势头良好。谢谢！
3,公司对同行竞争对手有怎样的考量？你们的成本、管理、市场等优势体现在哪些方面？,你好！对于公司的竞争对手，我们保持高度的关注，并向对方学习他们的长处，争取保持自身的优势。我们会做好自身的成本管控，不断学习和调整管理维度，提升管理水平，并且和客户保持良好深入的联系，争取第一时间掌握市场需求和技术发展态势，同时，我们会在自身的领域不断的发掘和培养优秀人才，为公司可持续发展的核心竞争力提供不断的能量源泉。
4,公司未来五年的目标是多少？能够实现吗？,你好！公司未来的目标主要体现在公司市场规模的扩展和业务领域的扩展以及对于技术和竞争优势的持续提升等方面。在这些领域我们都会制定年度的工作计划持续推进，并且根据时间推移的情况作出适合当时情况的调整。从整体上来看，公司对于未来的发展抱持乐观积极的态度。在此感谢您对于公司的关心，也希望未来在公司成长的道路上能有您对公司更多的建议与支持。
5,请问净利润的增长率和销售收入增长同步吗？,您好！公司产品主要包括设备研制及保障和航空维修及服务，公司产品结构百分百存在一定的变化，同时为未来的产品发展提供保障，公司在研发投入中逐渐扩大，因此公司净利润的增长率和销售收入的增长不一定完全同步。谢谢！
6,近几年的固定资产，技术改造的投资效果如何，是否达到了预期的目标，不考虑市场因素，简单考虑毛利情况是否合理呀。,公司近几年固定资产投资按照公司战略发展有序投入，基本达到预期目标。
7,公司去年财务费用和管理费用怎样？同财务费用相比呢？今年有没有折旧？请问管理费用今年会能稳定吗？,2016年度公司财务费用-279万元，管理费用10537万元。公司每年度均有固定资产折旧体现在管理费用中。公司管理费用会结合公司业务发展确定。
8,现在行业间的并购都比较频繁，你们今年有没有兼并收购计划？,你好！目前行业间的并购的确比较频繁，我们认为在自身熟悉且符合公司长远发展战略的领域实施并购是公司上市后一项扩大发展的重要通道，公司一直对此高度关注，会根据实际的情况持续推进。谢谢！
9,请问公司以后每年会用什么形式回馈股东？,感谢你的关注。公司每年都会根据经营业绩和利润情况，拟定分配计划。同时，公司的持续稳步发展也是对股东长远利益的最好回报。
10,截至目前，公司的同比销售额有增长吗？,公司2017年4月26日披露2017年一季度报告，有关销售额数据请留意公司公告，谢谢!
11,请站在独立董事的角度评价一下这家公司。您的专业态度对我很重要！,作为公司独立董事，积极关注公司的内控控制建设情况。截止目前，未发现航新科技存在违反证券交易法律法规事项。
12,请问公司目前的研发机构有哪些？公司未来产品的研发与创新将如何进行？,公司目前设有研发中心，对未来产品和专业方向成立有专门预研机构，持续跟进公司相关业务的国内外技术发展动态。
13,公司今年有新投资的项目吗？如果有，当年能否为公司贡献利润？如有利润贡献，公司预计能实现多少利润？,你好！感谢对公司发展的关注。公司每年均有对内对外的投资计划，但均需要根据公司实际经营情况和市场变化、技术发展趋势做出一定的节奏调整。关于利润贡献请关注后续公司的公告。
14,公司产品的技术含量如何？专利多吗？,我公司是一家高新科技企业，拥有各种专利33项，其中发明专利6项，实用新型专利26项，外观设计1项，还有若干软件著作权。
15,请描述一下公司未来的发展前景，谢谢！,公司业务聚焦航空版块，致力于提升飞机的安全性和保障性，并逐步拓展到其他领域。预计未来3年在该领域的需求可预计。但同时该领域的竞争对手也在不断成长。公司争取在市场竞争中取得良好发展。
16,公司未来3年发展前景如何?,公司业务聚焦航空版块，致力于提升飞机的安全性和保障性，并逐步拓展到其他领域。预计未来3年在该领域的需求可预计。但同时该领域的竞争对手也在不断成长。公司争取在市场竞争中取得良好发展。
17,目前公司享有的国家优惠政策有哪些？,公司属于高新技术企业，享受高新技术企业和飞机维修企业相关税率优惠政策，具体详见2016年度定期报告。谢谢！
18,请问老总， 2016年存货是多少，存货增加的内容是哪些？,公司2016年底存货为19153万元，具体数据请关注公司2016年度的定期报告。谢谢！
19,请问2017年全年预计销售目标是多少？实现净利润的目标是多少？,2017全年预计销售目标会在2016年销售收入基础上稳步发展，并争取做好全面的成本管控，保持利润利水平的稳定。
20,公司的发展战略是什么， 和公司现有的主营业态一致吗？  能否详细讲解一下？ 谢谢！,公司业务聚焦航空版块，致力于提升飞机的安全性和保障性，并逐步拓展到其他领域。与现有主营业务一致。
