,Question,Answer
0,公司与淘宝签字的关联交易是啥意思，是以前只直接没收费，现在开始收费吗？,淘宝中国软件有限公司目前为持有公司 13.07%股份的公司第二大股东，为公司关联方，公司及淘宝（中国）在酒店领域，酒店系统直连（含 CRS 和 PMS 等）、后付预订产品开发（即为“信用住”）、会员服务平台接入、账单扫码支付功能开发等方面保持合作；公司向淘宝（中国）收取服务费的范围包括直连、信用住项目；提供直连服务的订单若是2016年12月31日以前生成的仍然会按照一定比例收取服务费。
1,请预估一下未来十年公司的市场规模多大？谢谢！,一旦公司基于酒店，餐饮，零售等行业交易软件所建立的大消费信息服务平台得以成功建立，公司的商业模式转型成功，公司的收入将与整个消费行业交易额相关，市场规模将随着平台覆盖的交易规模的增长而增长。
2,公司的规模优势具体会体现在哪些方面？公司的品牌如何管理？互相间的市场是否有重合以及竞争关系？如何增强各品牌间的凝聚力？,公司目前在中国星级酒店业信息管理系统市场和规模化零售业（客户年度营业额1亿以上）信息管理系统市场的客户占有率为60-70%，在中国餐饮信息管理系统市场居相对领先地位。虽然公司酒店、餐饮和零售板块下均有不同品牌的软件，但现阶段由于市场上不同群体客户的定位不同，尚需保持。公司有整合酒店及餐饮业信息系统不同品牌的产品的丰富经验，并正在将相关经验应用到新收购的零售子公司整合中去。
3,去年公司经营遇到的最大困难是什么?今年有望改善吗？,公司按计划开展产品的开发的销售，由于公司在所处行业的相对优势地位，公司去年没有遇到特别大的严重影响公司经营的困难。谢谢
4,公司年报说中电2016年度营业收入及净利润比2015年度均实现良好增长，我仔细对比了2016和2015年报，中电2016年亏9百多万，而2015年亏损3百多万，越亏越多，哪来的净利润实现良好增长。希望公司能认真负责对待我们小股民，而不是忽忧，股价却越来越低？,中电公司2016年的营收是较上年有所增长的，只是2016年中电的办公大楼整体改造发生了很多额外费用，公司是扣除此因素影响所做的经营分析，实际业绩指标比15年均有增长。
5,公司今年有没有新产品和新业务拓展？对城镇一体化带来大发展机遇，公司有没有具体的发展计划？,请见问题14的回答。谢谢
6,请问李总。公司在零售领域的收购整合，未来的思路是怎样的？是想从大数据入手吗？对这块的将来的商业模式看不懂，请李总谈谈。谢谢！,请见问题30的回答谢谢
7,请问：公司产品的技术含量如何？专利多吗？行业垄断地位如何？ 那些项目能给公司带来利润增长点？预计是否能保持3年的增长？,"公司为高新技术企业，公司涉及大量软件著作权，公司所处行业为计算机软件应用服务业，公司目前在中国星级酒店业信息管理系统市场和规模化零售业（客户年度营业额1亿以上）信息管理系统市场的客户占有率为60-70%，在中国餐饮信息管理系统市场居相对领先地位，在零售信息系统领域也已经占据领导地位，且公司目前正处于从软件供应商向面向整个大消费领域、以大数据驱动的应用服务平台运营商转型的关键阶段，公司在保证传统业务稳中有增的同时，在新一代云平台方面进行拓展，公司目前的整个业务布局通过多年的发展都将为公司带来预期的收益。
"
8,李总，公司这么多年的外延式收购让人眼花缭乱，但是整合之路并没有看到眼前一亮的业绩，随着国内资本市场的动荡，公司的股价也是座山车般让人感到绝望，虽然推出了股全面激励措施，但是最近股价降低到近两年的最低点，也没有企稳的态势，没有看到很好的市值管理，虽然互动平台回复也算快，如果管理层或董事长觉得低估，那低位去做员工持股计划或者自己增持股票是不是更能传递信心呢，我知道李总低调，也没有减持一股，但是对于有着远大胸怀和抱负的企业家，善待中小股东，及时传递企业的内在价值，还是十分重要的，希望李总能够理解。,围绕公司长远成为大消费平台的长远战略目标，公司在过去多年进行了很多并购，这些并购标的除了自身都是所处细分领域的数一数二的优质公司外，更重要的是他们都是公司构建上述大消费平台的不可缺少的重要组成部分。在完成酒店，餐饮，零售等消费链条的各个节点客户规模达到主导市场地位之前，公司需要有耐心持续扩张客户规模。公司到去年底，基本完成国内布局，构建平台的时机已经来临。石基过去进行的大多数收购，除了满足石基构建平台的战略需求外，收购标的公司本身的发展而达来的价值提升也是非常明显的，从早期的西软，INFRASYS，南京银石，迅付，思迅，科传，中电，到近期的富基，长益，海信商用，都是如此。公司不太关注公司短期资本市场的表现，公司希望通过较长的完成构建战略目标所需要的投资并购周期后带来的公司价值的大幅提升来回报股东。公司也会加强投资者管理与沟通，争取获得市场的支持与理解。
9,公司之前与阿里合作的未来酒店，以及与首旅的合作，目前进展如何，有没有最新的消息,与阿里旅行的合作方面，公司开发了“未来酒店2.0”的功能，主要包括自助选房，自助check-in以及离店前提前开发票；与飞猪完成11个新的集团直连对接，截止2016年年底，完成信用住产品上线5500余家。与首旅的合作正在正常开展中。
10,畅联直连夜间店增长56%，成绩不错，但我想知道搞了这么多年的畅联去年盈利没有，什么时候能盈利？公司向大数据平台转型，什么时候能产生效益？股价跌太多了？能还给点希望？,畅联业务尚未实现盈利，预计随着与阿里旅行合作的深入以及与众荟的战略合作的不断加深，畅联的流量将继续快速增长。公司的大数据平台尚在初步构建阶段。公司继续加强投资者关系管理，在扎实做好业务的基础上，帮助资本市场充分认识公司价值。
11,去年的市场行情并不好，物价又涨，今年公司在市场开拓方面有什么计划？能否详细谈谈？,2017年，公司将继续完善云计算的新一代酒店、餐饮信息管理系统；顺应软件业向移动互联网转移的大趋势，加强适应市场变化的餐饮信息系统新产品开发，扩大移动终端在餐饮领域的广泛应用；全面启动对旗下零售业公司的整合，实现公司在零售业信息系统的领导地位，畅联业务将在继续推进酒店集团和渠道合作的同时，继续加深与阿里旅行在酒店预订领域的直连合作，实现预订量的快速增长；加强与淘宝支付宝和腾讯微信的合作，扩大南京银石在支付系统行业的影响力，促进公司从软件供应商向平台服务商的转型。
12,公司收购航信华仪的初衷是什么，这对于公司的酒店信息系统的业务有没有很大的提升，在酒店信息领域，公司是否还需要扩张收购？,收购航信华仪主要是看重其活跃酒店客户量在700家左右，有利于公司的预订平台直连酒店数量的提升。公司目前在国内星级酒店信息系统领域已经取得相当的优势地位。
13,零售信息业务的整合主要是怎么进行的，目前整合了哪些方面，有没有具体思路，在数据金融方面，公司有没有打算？,现阶段对零售子公司整合的总体思路是降低石基集团内部各个零售板块子公司之间非良性竞争，改善企业财务结构，提高子公司盈利水平，加强整体在规模化零售业的竞争优势。
14,公司之前不是砍掉了与主营业务无关的医疗器械销售服务么，怎么去年增长了49.76%，主要是什么考虑？,中电公司砍掉的是医疗设备自营部分，2016年已经没有业务发生了。而2016年医疗设备业务增长，是由于医疗设备代理进出口业务增幅较大所致。
15,做为高管你对公司的股价有何看法？股价的上扬能体现上市公司的潜质和气魄！希望管理层关心一下自己公司的股价！以提振二级市场的股东对公司的信心！！！谢谢,公司主营业务突出，未来发展可期，同时公司已在2016年推出股权激励计划，公司会在踏实做好业绩的同时，继续加强与投资者的关系管理工作。股价受多种因素综合影响，敬请投资者注意投资风险。
16,公司通过荟众与携程直连，应该说是比较好的方式。将来是否考虑过股权合作，如荟众并入石基，给携程一定公司股权？,目前无此考虑。
17,公司的畅联据说比人工操作平均每间夜节省12元的成本，请问这个是真的么，那为什么这么多年的发展畅联还没有成为直连的平台地位。目前与携程的合作是否能说明已经指日可待？,用系统直连的方式取代人工确实能够显著降低成本，比如无需人工电话确认。公司早就认识到畅联的成功伴随着移动互联网对即时信息交互需求的显著提升。目前公司已经通过与众荟的合作开放了与携程的直连。
18,李总，能否说说公司在新零售方面的规划，整合后的零售平台承担什么样的角色？,公司将继续专注于新一代零售信息系统的开发。在满足整个零售业转型所产生的新的需求的同时，借助公司在酒店，餐饮等行业的优势，打通酒店，餐饮，零售，建立大消费数据平台。整合后的零售平台与石基酒店餐饮等行业平台集成后，将成为整个消费行业的交易枢纽。
19,除了在巨潮网上查看公司公告，还可以在哪里了解公司的日常经营情况？,"除了常规的信息披露法定媒体，您还可以参考公司网站www.shijigroup.com,同时更多关注公司微信公众号Shijigroup，谢谢。"
