,Question,Answer
0,范叔叔好，介绍一下广田股份的主营业务和上市时间,您好，公司于2010年9月29日在深交所中小板上市。公司是一家以建筑装饰设计与施工为主的综合性企业集团，主要为大型房地产项目、政府机构、大型企业、高档酒店等工程提供装饰设计和施工服务。公司承接的项目包括公共建筑装饰、住宅精装修等，涵盖星级酒店、商业综合体、大型场馆、写字楼、轨道交通、住宅精装修等多种业态类型。
1,请问公司目前产能多少？,我公司不是生产型企业，不能用产能来描述我公司的工程施工能力。您关注的可能是我公司的施工能力能否完成我公司现有订单。我公司施工能力充足，现有订单都在按合同按部就班的履行过程中，不存在因施工能力不足而导致不能履约的情况。谢谢您的关注。
2,公司去年财务费用和管理费用怎样？同财务费用相比呢？今年有没有折旧？请问管理费用今年会能稳定吗？,您好，感谢您对本公司的关注，公司业绩公告已对各项费用情况进行了详细披露，财务费用因有息债务规模下降而同比下降，管理费用因高端人员的引进和新购入子公司等原因有所增加。具体敬请查看本公司2016年财报，谢谢！
3,公司今年有推出员工激励计划的打算吗？,人才是公司长远发展的基础，我公司一直坚持用多种激励方式来对公司人才进行激励，会适时的推出一些激励措施。关于员工激励，请关注我公司公告。谢谢。
4,恒大业务占广田今年业务比例多大？,您好，感谢您对本公司的关注，公司业绩公告已对恒大业务占比进行了详细披露，本年度为43.88%，谢谢。
5,公司目前有哪些在建项目？建设进度如何？还需要多少资金？,您好，感谢关注本公司。公司当前有大量在建项目正如期开展建装工程，资金需求视业务规模和付款条件的不同而不同，公司2016年陆续推出了各项项目资金管控制度，对集团经营性现金流产生了积极效果，具体情况敬请关注公司公告。谢谢！
6,请问公司明年净利润能做到多少？,您好，感谢您对本公司的关注。广田集团时刻秉承“绿色、低碳、文化、科技”的发展理念，不断拓展新业务新市场，提升服务质量，始终将为广大股东创造最大财富作为最高使命。具体数据敬请持续关注公司业绩公告。
7,"请问董事长,关于公司最新项目今年或以后有什么战略规划吗,如果有今年能进展到什么程度?",您好，公司未来仍将沿着2016年年初制定的打造“装饰工程、智慧家居、金融投资”三大业务平台的战略方向发展。近年来，公司通过投资并购等方式，收购了荣欣装潢、福建双阳等企业，完善了装饰产业链；设立了广融融资担保、广融小贷等公司，加强了与社会机构的合作，成立了两只产业基金，规模共计36亿元。
8,请问公司2016年度的业务经营情况符合公司预期吗？,整体上是符合公司预期的。谢谢。
9,请问公司股份里面有没有国有股份？占比如何？,您好，公司股东情况还请参见已披露的定期报告，谢谢。
10,对公司未来有前景吗？,在城市化进程不断推进的过程中，建筑装饰行业始终是受益行业，我公司所在的行业是有很大发展前景的。具体到我公司，我公司过去十年的发展，从小到大，逐步成长为国内装饰行业的龙头企业之一，我们以业绩证实了我们的价值。对于未来，我们管理层充满信心，也颇多期待，投资者也应该对我们充满信心，对企业的发展前景有信心。谢谢。
11,投资者担心的心情更多，请问贵公司对此怎样给予更好的鼓励，加油,我公司自2010年上市以来，营收与利润呈逐年增长趋势，给予了股东积极的回报。公司管理层对公司充满信心，广大股东也应对管理层，对公司有信心，与公司共同成长，共同发展壮大。谢谢。
12,请问公司2016年度智能家居业务业绩如何？,您好，首先感谢您的关注。公司智能家居业务进展顺利，2016年与新豪方等客户签署了约4000万元的图灵猫订单，目前正在执行中。此外，公司一方面与大型房地产商保持深入的沟通，另一方面进行全国性招商，预计今年图灵猫订单会有较大的突破。谢谢。
13,请问截至到目前公司的营销有没有什么新进展，有看点吗？,我们积极推进“大市场、大客户、大项目”的三大营销战略，与恒大集团建立了战略合作伙伴关系，并与多个大型房地产商进行积极的业务合作，今年有望拓展新的大客户与大项目。感谢您的关注。
14,公司现在负债总额是多少？每年负债的利息是多少？谢谢。,您好，感谢您对本公司的关注，公司业绩公告已对负债总额及债务利息情况进行了详细披露，敬请查看本公司历年财报。谢谢！
15,请问公司今年有没有再融资方面的规划？,建筑装饰行业是一个资金密集型行业，充足的资金始终是行业与企业发展的积极因素。我们会根据企业发展需要，适时适度的推出再融资计划。感谢您的关注！
16,请问公司股票上市时期价格多少，现在多少，还具有投资价值吗？,我公司今日收盘价9.85，上市首日的收盘价的前复权价为7.26。广田集团是一个积极进取的公司，是一个成长型公司，我们希望所有的股东能够长期投资，与我们一起成长，享受成长的收益与乐趣。
17,我对贵公司是长期投资的，请问预计今年上半年会盈利多少？,您好，感谢您对本公司的关注，对今年公司上半年盈利状况，我们保持谨慎乐观的态度，具体敬请关注本公司业绩公告。
18,请问公司以后每年都会用现金分红的形式回馈股东吗？,您好，公司重视对投资者的合理投资回报，公司上市后每年坚持现金分红，每年以现金分红方式分配的利润均超过当年实现的可供分配利润的10%。以后公司仍将重视现金分红，落实、遵守证监会《关于进一步落实上市公司现金分红有关事项的通知》的文件精神和公司章程的有关规定。
19,公司互联网家装业务进展情况如何？,我公司互联网家装品牌过家家现在在深圳有四个分店，并于腾讯在武汉成立了一个子公司开展武汉与湖北省的业务。今年计划在多个城市拓展业务，正在稳步的进行异地业务拓展。感谢您的 关注！
20,截至目前公司的同比销售额有增长吗？,您好，感谢您的关注。公司2016年度报告已经披露，实现营业收入101亿元，同比增长26.25%，详细内容请参照有关公告。公司一季度营收情况，还请关注公司即将披露的一季度报告。
21,将来公司下属会有上市公司吗?,A股现有政策不允许上市公司分拆控股子公司在A股上市，故不会有我公司的控股子公司在A股上市。但我公司参股的一些公司，是有单独上市的可能的。谢谢您的关注。
22,公司一季度的订单情况怎么样？全年订单展望会怎么样？,感谢您对本公司的关注。目前行业形势有所回暖，预期全年订单将有所上升，本公司一季度订单情况敬请关注公司公告。
23,请问公司一季度报告什么时候公布？,我公司一季报将在4月22日公布，敬请关注，谢谢！
