,Question,Answer
0,请问目前公司业绩受哪方面影响较大？公司有什么应对计划？,"公司的产品广泛应用于电力、冶金、铁路、油田、石化、公安、消防、煤炭、部队、港口、场馆、民航、船舶和机械制造等关系到国计民生的重要基础行业，国家宏观经济的波动和相关经济政策的调整直接或间接地影响着上述相关领域的发展。公司销售的产品分布在关系到国计民生的各个基础行业，单个或少数几个行业的波动不会对公司的经营产生较大的影响。如果发生宏观经济波动，很可能导致多个行业的投资额和增速下降，减少对特殊环境照明设备的需求，从而对公司经营产生一定的影响。
    公司将积极顺应采购方式的变化，进一步深挖客户需求，快速响应客户需求，不断提高产品的技术水平，适时开发适合市场需求的产品。"
1,贵公司所处行业竞争日趋激烈，多数企业以价格为主要竞争手段，贵公司如何应对？,"主要从以下几个方面：
（一）研发方面：持续保持高效的研发团队和行业领先的技术水平
（二）销售和服务方面：持续完善销售和服务体系和快速响应市场的能力     
（三）质量管理方面：深化全员、全过程、全面的质量管理体系     
（四）产品方面： 保持产品种类丰富的优势，快速响应客户个性化需求，根据客户多样化需求组织生产
"
2,随着LED市场集中度不断提升，LED产业链上各环节的多家龙头公司纷纷扩大产能，贵公司有相应的计划吗？,公司自2016年开始，要求新产品都使用LED，LED产品的所占比重在不断增加。公司将根据外部环境和市场情况适时对LED产品的生产进行相应调整。
3,贵公司的产品为什么毛利率会那么高？同行平均水平是多少？,"主要原因是公司采用与大型机构客户相适应的直销模式，附加值服务较高、
公司的客户群体中85%以上为大型机构客户，主要分布于电力、冶金、铁路、油田、石化等行业，对特殊环境下的照明设备有较高的安全性和稳定性要求。为满足客户的差异化需求，公司主要采取直销模式，而同行业上市公司主要采取经销商模式。
公司直销模式将客户服务作为增加产品附加值、形成差异化竞争优势的关键因素。针对各行业客户的特殊环境照明需求，服务工程师在客户所在地长期驻点，为客户提供完善的售前、售中和售后服务。①在售前方案设计阶段，公司工作人员深入工作一线了解客户现场的特殊用灯环境，确认客户的照明需求和关注的价值点，指派服务工程师设计相应的照明服务方案。②售中施工安装阶段适用于照明施工工程和合同能源管理业务，由第三方负责工程施工和设备安装，公司指定专员现场提供设备安装的技术支持，并配合施工方对照明设备进行专业调试。③在售后服务阶段，公司承诺保用期较长，并为客户建立详细的信息档案，针对客户的行业特点制订差异化的持续服务计划。
公司采用直销模式需要自身投入较大的人力物力培养专业的销售服务团队，建立完善的营销网络，客观上带来较高的销售费用；而同行业上市公司销售多采用经销商模式，由经销商负责市场推广和客户维护，在快速拓展营销网络的同时，能够节约销售费用。
公司产品价格包含了服务工程师为客户提供的附加值服务，为了剔除销售模式差异对产品价格的影响，以销售毛利扣减销售费用后的值与营业收入的比值定义为“剔除销售模式差异影响的修正毛利率”来对比各公司获利能力的差异，剔除销售模式差异的影响后，公司和同行业上市公司的毛利率相当。"
4,公司是否有管理层股权激励方面的动向？,公司目前已推出股票期权激励计划。公司将根据未来发展规划，适时推出新的股权激励计划，请留意公司的相关公告。
5,目前公司手头的订单是否充足？,公司按年度计划开展业务，订单同比显增长趋势。
6,近期有券商、公募、私募等机构到公司进行调研吗？,近期无机构到公司进行调研，如有相关投资者接待，公司将按规定进行披露。
7,2017年的照明施工工程业务爆发性增长的原因是什么？,公司照明施工工程业务占比低；随着固定照明设备收入的增长，照明施工工程收入呈现同向增长。
8,合同能源管理2017年营收同比下滑了26.6%，主要是什么原因？,主要是国家经济形势的变化导致合同能源项目需求的减少，同时公司的服务产品自2009年推出以来已近十年，产品目前正在进行转型升级。
9,贵公司的毛利率水平和净利润水平都不低，这不会吸引其它竞争者进来吗？具体来说这个行业有什么门槛？,"公司提供的设备在易燃易爆、强振动、强冲击、强腐蚀、高低温、高湿、高压力、电磁干扰、宽电压输入等环境下获得一致和稳定的照明体验，能满足特种配光、信号、应急等特殊照明需求，同时满足节能、安全、环保、健康、智能、个性化等方面的要求，性能上达到行业领先水平。公司凭借产品种类丰富的优势，快速响应客户个性化需求，根据客户多样化需求组织生产，在订单竞争和获取中占有优势地位。
"
10,全球LED制造正呈现向中国转移的大趋势，贵公司能从中获益多少？,2017年印发的《半导体照明产业“十三五”发展规划》，明确提出到2020年半导体照明行业的发展目标，要求半导体照明关键技术不断突破，产业规模稳步扩大，产业集中度逐步提高。公司自2016年开始，要求新产品都使用LED，LED产品的所占比重在不断增加，公司也将迎来新的发展机会。
11,请简述公司所在的行业，公司在行业中所处的地位。,公司专业从事特殊环境照明设备的研发、生产、销售和服务，需适应强振动、强冲击、强腐蚀、高低温、电磁干扰等特殊环境，技术要求较高，产品主要定位于中高端市场。公司不仅掌握了核心生产技术，在满足客户差异化的需求和快速响应方面更具有优势。公司凭借研发、销售和服务的综合实力，在国内特殊环境照明行业中具有竞争优势。
12,公司实控人年内有增持计划吗？,如有相关安排，公司会按规定进行披露，感谢您的关注！
13,公司认为目前公司股票的估值合理吗？股价是否被低估？,公司近几年盈利能力在持续增加
14,贵公司的业务收入中，有多少是为客户提供针对性的功能产品和解决方案？有多少是标准化的产品或服务？,公司针对不同行业客户提供个性化服务和照明解决方案。
15,请介绍下公司主要客户情况，目前主要客户收入占公司营收比例是多少？,本公司前五大客户分别为长庆油田、宝钢等，前五名客户合计销售金额占年度销售总额比例是5.98%。
16,2017年管理费用上升都低于营业总收入增长，主要原因是优化人员结构，能具体说一下在管理方面有哪些特殊、有效的举措吗？,主要是公司持续深化自主经营
17,请详细介绍下公司今年发展规划，今后发展重点在哪里？,根据公司制定的2018-2025年公司总体战略，公司将以公司愿景和使命为牵引，深挖传统市场照明需求，以技术驱动新领域成为企业发展支柱，完善组织运营体系，深入开展与供应商一体化，发现并解决自主经营的问题，弘扬中高层领导团队的奋斗精神，实现公司2025年经营目标。
