,Question,Answer
0,您好，我们知道，草酸钙不容易被人体吸收，是因为它是酸性物质，当然草酸钙离不开草酸，请问，什么是草酸？,尊敬的投资者您好！又名乙二酸、修酸，最简单的二元酸，分子式为(COOH)2•2H2O，根据纯度、金属离子杂质含量、硫酸根杂质含量的不同分为工业草酸和精制草酸。工业草酸是指达到国家标准(GB/T1626-2008)的草酸，按草酸生产工艺将产品分为Ⅰ型、Ⅱ型，Ⅰ型适用于合成法工艺生产的草酸，Ⅱ型适用于氧化法工艺生产的草酸。精制草酸是普通精制草酸、高纯度精制草酸及电子级精制草酸的统称。其中，普通精制草酸指纯度达到99.4%以上，硫酸根杂质含量低于100ppm（1ppm为一百万分之一），金属离子杂质含量低于2ppm的草酸；高纯度精制草酸指硫酸根杂质含量低于40ppm的草酸，金属离子杂质含量低于1ppm的草酸；电子级精制草酸指硫酸根杂质含量低于20ppm的草酸，金属离子杂质含量低于0.5ppm的草酸。
1,贵公司与竞争对手相比较，有何明显优势？今后可以哪些方面进行改进和提高？,"尊敬的投资者您好！多年来公司在行业内始终保持行业地位优势、工艺选择和技术优势、成本优势、区位优势、产业链优势。
今后，公司更加注重对自主研发创新能力的提升，坚持技术研发的持续投入和专业人才的引进。公司依托省级研发技术中心通过与知名院校研究院合作，培养一支技术研发实力较强的研发团队，通过自主研发创新，推进企业技术进步。同时，立足于主导产品工业草酸的稳定发展，同时加大对精细化工和锂电池领域的研究与开发，优化公司产品结构，通过关联产品的协同效应，进一步提升公司综合竞争能力。感谢您对公司支持与关注！
"
2,赵叔叔好，介绍一下公司的主营业务和上市时间。,小朋友您好，公司主营业务为草酸系列产品（包括工业草酸、精制草酸及草酸衍生品）的研发、生产和销售。公司于2016年7月7日上市。谢谢您的支持和关注！
3,公司2016年的分红低于投资者预期，公司是否考虑2017年半年报时对投资者分红扩股？查看公司年报，公司本身也有注册资本扩大的需求。,尊敬的投资者您好：公司的分红政策将综合考虑投资者的意见、上市公司盈利增长情况、是否满足监管部门的有关规定等因素综合考虑。公司刚刚公布了2016年度利润分配方案，所以不考虑2017年半年报对投资者分红扩股。谢谢您的支持和关注！
4,子公司丰元锂能拟实施年产10000 吨锂电池正极材料磷酸铁锂建设项目建成后，下游销售客户情况如何?,尊敬的投资者您好！锂电池正极材料磷酸铁锂项目建成后，公司将把最优质的产品提供给下游厂家，从项目筹划以来公司就一直积极储备下游客户资源。感谢您对公司支持与关注！
5,公司在草酸领域是国内龙头，将来丰元锂能投产后，如何保证子公司的产品能在国内锂电领域是龙头？,尊敬的投资者您好：我们将采用国际先进的技术，以及丰元优秀的品质控制能力来实现磷酸铁锂在未来市场上的竞争力。谢谢您的支持和关注！
6,公司现阶段发展过程中有何不足？面临的最大挑战是什么？公司有何应对措施？,尊敬投资者您好：保持目前的竞争优势，需要我们加大研发创新的投入，吸引高素质人才，驱动公司科研水平的提高。感谢您对公司支持与关注！
7,子公司丰元锂能投资资金4.2亿，公司通过何种途径筹措资金？筹措资金的成本是多少？,您好！公司2016年末的资产负债率为4.70%，负债率相对较低，具有较强的偿债能力，融资能力较好。公司会根据项目的进展，通过自有资金、银行渠道等其他途径筹措资金，满足丰元锂能的经营发展需要。筹措的资金成本基本将市场利率，根据筹资方式及融资主题的不同，略有差异。
8,公司考虑过将公司更名为丰元锂能吗 ?,尊敬的投资者您好，目前没有更名的计划。公司去年成立了全资子公司山东丰元锂能科技有限公司来运营磷酸铁锂项目。上市公司未来的发展方向是新能源和新材料，所以不会考虑更名为丰元锂能。
9,请问总经理你对你们公司现在的股价满意吗？,尊敬的投资者您好：上市以来，公司的经营保持了稳定，并且投资了更有发展前景磷酸铁锂项目，公司未来会有更好的发展前景。上市后的股价更多受股票市场整体的影响，出现了一定波动，我们能做的就是把公司的经营搞好，希望给长期持有我们股票的投资者带来较好的收益！感谢您对公司的支持和关注！
