,Question,Answer
0,公司和同方股份合作的智慧韩城有没有实际推进。公告说智慧韩城项目政府购买了9年的服务，现在项目进展如何，政府给钱了没？有没有产生效益？,项目正在积极推进当中。
1,普通投资者可以去公司参加股东大会吗？,"您好，感谢您对公司的关注。
公司欢迎广大投资者参加股东大会。具体参会资格和登记办法请查阅公司股东大会通知。
谢谢。"
2,常年与广电网络的合作的下游企业共有几家上市公司？与总局之间的关系？本企业自由员工多少？,"您好，感谢您对公司的关注。
与公司开展合作的上市公司有东方明珠、同方股份、捷成股份、光环新网、和晶科技等。
广电总局为行业主管部门。
截止2016年末，公司员工总数6,964人。
谢谢。"
3,请问王总，您对公司未来有信心吗？信心来自哪里？你觉得公司最大的优势是什么？,有信心，来自改革的推进和新的转型规划的快速推进。公司在体制、环境、网络、模式、本地化方面的优势。
4,请问董秘：近期股市低迷，在稳定股价方面公司是否有相关部署？,您好，感谢您对公司的关注。公司将努力推动转型发展，提升公司价值。谢谢。 
5,请问晏董，公司在股权激励层方面有没有什么想法？谢谢！,"您好。感谢您对公司的关注。
公司积极探索多种激励方式。
谢谢。"
6,感觉公司在政府身上做了不少事情，未来可能获得哪些政府项目？政府对公司有哪些支持？,向市场、政府、管理要效益，是公司既定的经营方略，公司未来会在政府和商企信息化及大数据运营上会有深度参与。
7,请问公司的分配预案达到承诺的分红比例吗？,"您好，感谢您对公司的关注。
公司分配方案符合章程规定，剩余未分配利润将用于公司业务发展。
谢谢。"
8,请问王总，秦岭云发布后，近期发展情况如何，是否符合公司预期。,宣传预热，试点推广，符合公司预期。
9,在公司网站上看到最近公司领导四处调研啊。具体调研些什么能告诉我们小股民不，是好事情么？,是好事，为了进一步落实我们的战略规划。
10,对比大股东而言，中小投资者的合法权益有哪些特别之处？,"您好。感谢您对公司的关注。
公司股东都享有同等的权利。
谢谢。"
11,公司的前5名供应商是什么，与公司存不存在关联关系？,"您好，感谢您对公司的关注。
2016年度，公司前五名供应商采购额14,378.24万元，占年度采购总额14.98%；前五名供应商采购额中关联方采购额为0。
谢谢。"
