,Question,Answer
0,请问公司在新零售上会如何布局，有无和阿里巴巴、京东等平台合作的计划,您好！将在全渠道和多业态进行这轮消费升级满足的新业态上发力。公司对合作一直是开放的态度，但也会理性对待，不会盲目，会指向真正的零售价值创造。谢谢！ 
1,今年一定加大广告宣传，提高销售额度。继续争取好成绩,您好！谢谢您的建议！
2,万总，公司的中层员工是否稳定？企业职工福利是否保障？员工满意度如何？,您好！公司的中层员工一直比较稳定。公司向员工提供五险一金、餐补、带薪休假、节日福利等综合保障福利以及丰富的工会文化活动。谢谢！
3,请问高总，公司发展路线“线上线下融合的全渠道、 多业态战略发展格局，需要大数据的支持，请问公司将会通过何种渠道获得这方面的数据信息？,您好！通过内部建立收集渠道和外部合法的合作两方面。谢谢！
4,请问公司的企业文化是什么？请介绍公司的企业文化建设情况？,您好！公司的核心价值观为诚信、分享、开放、创新，公司这几年着重在创新活力和客户导向上进一步强化文化。企业文化建设主要在组织与流程、人力资源、约束激励机制等方面。谢谢！
5,请问公司在建项目进展情如何？,公司苏州相城天虹项目工程进度完成53%，南昌九洲天虹项目工程进度50.89%。详情请见2016年年报。
6,公司将如何在新零售方面布局？有无和阿里巴巴、京东等合作的计划？公司净利润还是在下滑的，日后业务将放在哪个重心呢？,您好！公司将在全渠道和多业态上进行新一轮零售布局，对与外部的合作一直会本着拥抱的态度，理性地进行考量。公司的业务重心将在购物中心、体验式超市和百货的转型升级以及新型便利店发展上。谢谢！
7,行业有没有周期性？,原则上，公司所从事的与民生紧密相关零售业，主要受宏观经济的影响，与宏观经济的周期呈现正相关关系。
8,能不介绍一下公司现在各大区域的销售和占有率等基本情况?,您好！公司在年报中公布了深圳地区及深圳以外地区的相关财务数据，详情请您查询公司2016年年报。谢谢！
9,请介绍一下贵公司2016年募集资金项目变更情况？,"您好！因外部环境因素以及合作方施工进度的调整，公司深圳龙华郭吓项目未能按计划投入募集资金。为提高募集资金使用效率，公司股东大会审议通过将该部分未按计划投入的募集资金及扣除手续费后的对应利息收入共计5,162.10万元用于公司厦门枋湖项目。谢谢！"
10,高叔叔好，在您看来，什么是新零售业态？当然不是线上线下结合这么简单吧？,您好！我们对于新零售的理解，即零售企业根据社会发展、消费需求变化去创造相适应的新的零售价值。公司会围绕体验化、数字化、主题编辑化进行业态创新升级。谢谢！
11,有些上市公司在信息披露方面做不好，还经常披露虚假信息欺骗投资者，希望贵公司在这方面能做的尽可能规范！,您好！感谢您的规范建议。公司一直以来严格按照相关规定，真实、准确、完整、及时、公平地披露信息。谢谢!
12,叔叔好，目前公司的主营业务是什么？,公司主营商品零售业务，属于证监会行业分类中的零售业；公司目前主要从事百货类商品、超市类商品的销售，随着近年来多家购物中心的开业，以体验式消费为显著特点的服务类业务占比逐步提高。 
13,万总，公司的超市与沃尔玛家乐福的本质区别是什么？,您好！沃尔玛和家乐福有很多值得我们学习的地方。公司非常重视超市业务，前年成立超市事业部，通过发展国际采购、生鲜直采、自有品牌等业务优化供应链，通过提升数字化水平实现全渠道发展，更好地满足目标顾客的需要。
14,请问今年公司的扩产计划和渠道计划？,您好！公司2017年继续将拓展门店网络，计划新开6家左右门店。谢谢！
15,高总您好。高总您刚才提到“只要聚焦自己的细分市场，为顾客创造价值，做好精细化营运，就可以获得顾客的青睐，”请问天虹商场日后会聚焦在哪个细分市场上？谢谢高总。,您好！公司整体上会聚焦当地中高端市场，但不同的业态和不同的零售品牌会有各自更加细分的市场。谢谢！
16,请问，未来十年预估市场规模多大。谢谢,多年来，国内社会消费品零售总额以10%以上的速度增长，我们对零售业的未来充满信心，谢谢
17,除了在巨潮网上查看公司公告，还可以在哪里了解公司的日常经营情况？中小投资者有哪些渠道可以客观的了解和跟踪公司服务在行业内的差异性和优异性？,您好！公司与投资者交流的方式有：现场交流活动、年度业绩网上交流会（http://irm.p5w.net/gszz/）。日常可通过深交所互动易（http://irm.cninfo.com.cn）、投资者电话（0755-23651888）、IR邮箱（ir@rainbowcn.com）、传真（0755-23652166）。谢谢！
18,普通投资者投资一只股票不是来亏钱的，公司有能力、有条件推出高送转、适当派现，就应该公开、透明的发公告。,"您好！2016年利润分配预案为以公司总股本800,200,000股为基数，向全体股东每10股派发现金红利3.60元（含税），本次利润分配合计288,072,000.00元。该利润分配预案尚需经股东大会通过后实施，公司会在股东大会通过该议案后两个月内实施完毕，敬请关注。谢谢！"
19,去年4季度，深圳市奥尔投资发展有限公司减持100万股是否需要公告？,您好！公司会严格按照信息披露要求履行披露义务，相关信息请您关注公司刊登在巨潮资讯网以及证券时报上的公告。目前不存在应披露而未披露的信息。谢谢！
20,我是公司的一名小股东，请问我想现场参加股东大会，不知道应该怎么做？需要什么样的程序？,您好！如您在股权登记日持有公司股份，可以携带身份证或股东代码卡在召开股东大会前到达会场，登记后即可参加股东大会。具体的股东大会召开时间和地点请关注公司在巨潮资讯网披露的通知。谢谢！
21,1	公司总部大楼是否充分利用？有多少员工在总部办公？总部的商场开业了吗？总部商场如开业是否盈利？,"您好！
1、公司总部大厦办公面积约1.6万,其中2层对外出租。目前公司总部各部门、华南区各部门以及购物中心事业部、便利店事业部、超市事业部等事业部员工在总部大厦办公。
2、2017年12月君尚3019店（即总部大厦店）正式营业。君尚3019将“文化·创意·生活”作为理念，以“70%体验30%零售”组合，引进极具文艺生活调的书吧、插花、绘画、烹饪、蓝染、木艺、皮雕、影院、健身等体验业态，配合市场少见的设计师品牌、时尚新颖的集合馆、提供定制服务的品牌、跨界生活馆等特色零售。
谢谢！"
22,高总，很高兴看到公司又开始新一轮扩张，对万达百货怎么看？,您好！每个企业都有自己的战略，只要聚焦自己的细分市场，为顾客创造价值，做好精细化营运，就可以获得顾客的青睐。谢谢！
23,去年监管层要求现金分红，各交易所也发布了现金分红指引，公司怎么看，有这个打算吗？,您好！根据监管部门的相关要求及指引，公司已制定《股东回报规划》，在满足公司《章程》规定的现金分红条件的情况下，公司每年以现金方式分配的利润不少于当年实现的可分配利润的百分之十，且在此三个连续年度内，以现金方式累计分配的利润不少于该三年实现的年均可分配利润的百分之三十。谢谢！
24,请问，你们的分红有什么标准没有？,您好！公司已制定《股东回报规划》，在满足公司《章程》规定的现金分红条件的情况下，公司每年以现金方式分配的利润不少于当年实现的可分配利润的百分之十，且在此三个连续年度内，以现金方式累计分配的利润不少于该三年实现的年均可分配利润的百分之三十。谢谢！
25,高叔叔好，小伙伴们坐不住了，关店潮席卷商业百货，叔叔你怎么看？,您好！零售关店是正常经营的一部分，看待一个行业和一个零售企业，要看整体，短期和中长期相结合来看待。谢谢！
26,购物中心的模式是电商无法取代的，公司有无可能把全部门店都改造成购物中心,您好！购物中心是公司重点发展的业态之一，老店的改造也将借鉴融合购物中心的体验业态，具体会一店一议科学调整，不是简单的一刀切。谢谢！
27,请问公司公司的核心竞争力是什么？对产品质量是怎么进行控制的，从采购到生产到存储运输等，有专门的检测环节吗？谢谢！,公司通过三十年的经营致力于打造五个核心竞争力，分别为突出的区域市场领导地位和品牌影响力、定位准确的差异化业态组合模式、卓有成效的精益管理与成本控制、有效的亲密顾客关系、专业的管理团队及出色的人才培养与团队建设能力。公司正致力于打造线上线下融合的、最便利的、体验最优质的、质量最可靠的全渠道零售。对于质量管理，公司已通过ISO9000和ISO22000质量体系认证，将继续严格执行相关国际标准进行质量管控。谢谢！
28,近期有机构密集调研吗？,您好！公司根据证监会对定期报告窗口期的要求，在年报披露之后，于3月16日安排了一次机构调研，超过50家机构参加。具体情况参见巨潮资讯网投资者关系信息栏目相关信息。谢谢！
29,请问公司是品牌为先还是品质为先？谢谢！,您好！公司将坚守食品安全，坚持高品质理念，实现质量领先，以此树立天虹品牌形象的重要部分。谢谢！
