,Question,Answer
0,公司市场份额占的最大的是哪个产品？,"您好！公司产品潜水服在市场份额相对于其他产品占比较大，2017年销售潜水服的营业收入为145,084,143.78元，谢谢！"
1,请问公司和华南理工大的合作研究，今年一季度的重点项目是什么？取得了什么成效？,您好！今年与华南理工的合作研究还未签订相关协议，如有合作意向，范围主要是高分子材料方面。谢谢！
2,智能扫地机感觉并不好用啊，至少我身边的人买来大多都当玩具了，你们问什么看好这种产品？,您好！公司当时收购“宝乐机器人”主要是基于以下几个方面考虑的：1、拓展上市公司的发展空间，丰富上市公司的产品结构，推进上市公司加速发展，提高上市公司抵御市场风险能力；2、发挥协同效应，促进收购双方共同发展；3、提升业务规模，增强盈利能力。谢谢！
3,公司在持续创新和研究新复合材料方面做得如何？请简单谈一谈,"您好！2017年研发投入为2,105.28万元，占公司营业收入的5.47%，保持持续研发投入持续增长。截至目前，先后研发成功了包括多项核心技术在内的160余项专利及多项非专利技术，其中获得授权的专利139项。2017年度，公司主要对潜水服的生产设备进行了改良研发，涉及潜水服生产贴合、拉纱和涂布技术升级，同时对海绵系列潜水服的光皮研究也取得了新进展。谢谢！"
4,你们潜水服的海外市场做的怎样？,您好！我司潜水装备市场，近年来海外市场业务一直占公司收入70%左右，谢谢！
5,收购宝乐机器人，进入一个完全不相关的领域，公司如何弥补经验的不足?,您好！公司的重大决策均是通过严格的公司治理决策程序来有效实施，虽然公司当时刚进入资本市场不久，但公司的管理团队均善于学习，且合理利用持续督促机构和聘请有从事证券业务资格的律所、会计师事务所来取长补短，有效弥补了公司在资本市场经验不足的情况。谢谢！
6,你们线上销售的情况怎么样？,您好！公司已构建面向全国的以用户和客户需求为出发点的线上营销平台，全力推进线上线下全渠道协同发展，促进公司整体营销能力提升。谢谢！
7,请问公司产品在国际上的销售量占比多少？,您好！公司产品在国际上销售量的占比情况并无统计，谢谢！
8,如何应对材料成本变动？,您好！公司采购部门通过分析市场动向，制定生产材料的采购时间和计划，各部门高效协作，通过主要原材料的集中采购优势、提升议价能力等举措有效降低采购价格；同时利用原材料市场销售淡季适当增加储备量、技术提升等方法降低采购成本。谢谢！
9,公司有扩大产能的计划吗？,您好！公司有扩大产能的计划。第一个为正在实施的也是公司IPO时的募投项目，该项目目前正在建设中。第二个为我司上周在巨潮资讯网披露的非公开发行股票预案中的潜水装备生产基地建设项目，该项目还需公司股东大会批准和相关部门核准后方可实施。具体信息您可登陆巨潮资讯网查阅，谢谢！
10,公司预备建的菲律宾生产基地和潜水基地具体在哪？大概投入多少？,"您好！公司菲律宾生产基地项目拟投入17,737.92元；菲律宾潜水基地项目拟投入31,540.96元，主要在菲律宾PG岛投资建设包括潜水体验、潜水培训及潜水装备销售中心三个板块的潜水基地。具体方案详见2018年5月3日巨潮资讯网上披露的《非公开发行股票预案》。谢谢!"
11,公司二季度在丰富产品线上，会有什么举措？,您好！我司一直在目前产品的基础上，不断的优化和创新，如潜水服的款式、新材料的运用等均有设生产工艺优化部门以例行工作在开展。谢谢！
12,你们的房地产有什么新项目吗？,您好！我司目前均围绕公司的主营业务开展工作，并没有转型计划。谢谢！
13,汇率的变化对公司影响有多大？,"您好！汇率波动对公司的影响主要体现在五个方面：一是汇率变化对公司出口产品的销售价格、应收账款金额造成一定的影响；二是对公司进口原材料的采购价格、应付款项金额造成一定的影响；三是公司境外的子公司借款及公司外币借款造成一定的影响；四是公司持有的外币资产受汇率波动影响；五是结售汇时汇差形成损益，2017年汇率变动对现金及现金等价物的影响为-1,845,797.12元。谢谢！"
14,公司的工艺有排他性保护措施吗？,您好！由公司主导制定的广东省地方标准“湿式潜水服”和“潜水浮力调节器”分别于2014年和2016年发布实施，意味着以上产品在广东省内生产销售，必须达到发布之标准。谢谢！
15,公司的直接竞争对手是哪些？你们在竞争中有何优势？,"您好！在潜水服及其他潜水装备方面，SHEICO GROUP为发行人的第一大竞争对手，其次为以JACKDIVE、上海动易运动用品有限公司、上海潜水装备厂为代表的，大量存在的中小规模的潜水服生产企业；在渔猎服方面，WINNING INDUSTRIAL CO., LTD.为发行人的第一大竞争对手，其次为以苏州动泰运动用品有限公司、张家港市鑫特尔运动休闲用品有限公司为代表的大量存在的中小规模的渔猎服生产企业。公司竞争优势详见2017年年度报告中第三节 公司业务概要之“三、核心竞争力分析”。谢谢！"
16,请问公司的产品，有提供给国防军工的吗？,您好！该部分内容涉及公司保密事项，不方便回答。谢谢！
17,公司在全球布局的销售网络主要是哪几条线？,您好！公司全球布局主要为两条线，第一条为寻找有意向出售的国际品牌运营商，他们有成熟完整的销售网络和体系，通过并购公司可实现自主品牌全球化。第二条，敷设潜水基地，推广潜水运动，实现潜水装备的销售。谢谢！
18,公司今年将如何改善产能不足的瓶颈？有什么规划？,您好！通过募投项目的实施，在生产设施投入及技术改造升级等形式提升产量的同时最大限度的提高产能利用率。公司报告期内主要产品产能利用率均接近或超过90%，仍仅能满足客户的部分产品需求。此次募集资金投资项目实施后，公司将增加年产盲缝类潜水服产品45万件，年产橡胶类渔猎服产品40万件，年产其它潜水装备100万件的生产能力，大大缓解公司产能瓶颈的问题，并为公司业务快速发展打下良好的基础。
19,中潜潜水世界项目进行的怎样了？,您好！中潜潜水世界经过两年多的运营和市场沉淀，目前经营状况良好，去年已经实现1200余万元的净利。谢谢！
