,Question,Answer
0,公司领导怎么看现在公司的股价，对我们小散有什么忠告？谢谢,"谢谢您的关注!
股价受多种因素影响，太复杂。"
1,"注意到公司对一季度业绩预测含糊其辞，是因为规定不好回答吗？投资者不过是关心业绩不要预减，对股价产生波动。
请回答一季报同比会不会减少，就可以了！",因为按信息披露的规定，在一季报没有公告前，不得对业绩信息的作说明，请理解，谢谢！
2,请问具体联系证券代表的电话是多少？,您好，电话：028-68727816
3,目前公司享有的国家优惠政策有哪些？,公司为软件企业，在增值税方面，对自行开发的软件收入享受增值税税负超过3%的部分即征即退。企业所得税享受高新技术企业税率为15%的税收优惠。
4,投资者对今年的利润分配方案有个建议～～～将10派1.2元，改成10送1派0.2元！请公司尊重广大股东的要求！,您好，谢谢您的建议。
5,截至目前，公司的同比销售额有增长吗？,请关注一季报公告信息。
6,请问公司明年净利润能做到多少？,每季度公告信息中，将会对下一季度的净利润作出预测，请关注。谢谢！
7,将来公司的下属公司会有上市的打算吗?,谢谢您的关注！公司的控股子公司已在上市公司合并范围内。
8,请问公司股票上市时期价格多少，现在多少，还具有投资价值吗？,"谢谢您的关注！
公司股票今天收盘价30.78元，上市首日收盘价18.2元（前复权后上市首日收盘价约为4.3元）"
9,请问公司今年是否有对外扩张的打算？今年公司在市场开拓方面有什么计划？能否详细谈谈？谢谢,您好，有关情况已在2016年度报告中披露。谢谢！
10,请问今年一季度业绩会有增长吗？,到时请关注公司一季度报公告信息。谢谢！
11,公司现在负债总额是多少？每年负债的利息是多少？谢谢。,2016年12月31日负债总额为2.04亿元，2016年利息支出金额为16.34万元。
12,如果我想对贵公司长期投资，能给我一个长期持有的理由吗？,您好！根据您对公司已披露的信息自行判断。谢谢！
13,请描述一下公司未来的发展前景，谢谢！,您好！航空运输业十三五发展规划开始落地，新的人工智能技术带来新一轮技术革命大潮，公司业务领域有望持续增长。谢谢！
14,请问公司今年营收的增长能超过行业的平均水平吗？,2017年营收增长情况，要看公司的新产品市场推广及销售情况。
15,请问净利润的增长率和销售收入增长同步吗？,2016年净利润的增长率为16.4%，营业收入增长率为20.94%。
16,公司今年有新投资的项目吗？如果有，当年能否为公司贡献利润？如有利润贡献，公司预计能实现多少利润？,目前无，如果后续的新的投资项目，将会作相应公告，谢谢!
17,公司在铁路试用的人脸产品正确识别率怎样？是3D还是2D技术？何时能形成规模化收入？,谢谢您的关注！ 公司在铁路旅客进站人证票验证中试用的人脸产品是2D技术。今年开始推广中。
18,人工智能如何应用到空管技术和产品中？,"谢谢您的关注！
比如：通过识别管制和机长话音，发现管制命令和话音确认之间的错误，以及管制命令和实际执行的冲突，提前预警，保障安全。"
19,公司的人工智能技术如何应用到空管技术和产品中？对空管产品的哪些方面有提升？,您好，人工智能将颠覆“靠人指挥”模式，由机器取代人直接和机长交流并发布命令，实现“自动无人指挥”。我们公司已成立专门团队开发其中的核心技术“地—空通话语音自动识别理解技术”。依靠公司自身在人工智能领域的深厚积淀和拼搏努力，在新一轮空管技术革命将有可能赶上和超过西方老牌空管企业。谢谢！
20,公司在铁路试用的人脸识别产品是用的2D还是3D技术，何时能形成规模化收入？,谢谢您的关注！ 目前公司在铁路试用的人脸识别产品是2D技术。
21,公司的三维人脸识别照相机目前取得的收入情况如何，销售及客户主要在哪些领域？,谢谢您的关注！主要是系统集成商。
22,2016年公司研发人员减少了26%多，这主要是什么原因呢？,"谢谢您的关注！
公司年报中披露员工人数， 包括上市公司和上市公司控股子公司。2016年，公司转让了1家控股子公司的部分股权，转让后该子公司不在合并范围。相应地，公司员工人数和技术人员数表现为减少。"
23,公司每次投资项目的可行性报告是否有详细说明公告？,"谢谢您的关注!
公司的募集资金项目都会按要求编制可行性报告，并按要求进行披露。"
24,公司有没有股权激励计划？,您好，如果启动股权激励事项，公司将按交易所要求披露。谢谢！ 
25,公司2017年利润会有哪些新的增长点?,您好，在飞行模拟机培训、虚拟现实产品、智能空管产品、三维人脸识别产品等方面将为公司业务带来新的增长点。谢谢！
26,2017年公司是否考虑对高管实行股权激励，如果有的话大概什么时候实行？,您好，如果启动股权激励事项，公司将按交易所要求披露。谢谢！
27,公司预计2017年业绩较去年同期是上升还是下降？若上升，则增幅是多少？,公司将在每季度财务报告中，对业绩会作预测，到时关注公司的公告信息。
28,公司在税收方面有没有相关的优惠政策？具体税率是多少？,公司为软件企业，在增值税方面，对自行开发的软件收入享受增值税税负超过3%的部分即征即退。企业所得税享受高新技术企业税率为15%的税收优惠。
29,请问今年预计主要产品的销售目标是多少？净利润是多少？,公司将按规定，在每季度财务报告中，对业绩会作预测，到时关注公司的公告信息。
30,请问公司有无通过发行公司债券等形式进行募资的计划？有无设立并购基金收购标的的计划？,您好，一旦公司有相关计划，我们会及时进行披露。谢谢！
31,请问开完股东会后，如果送股通过几日内会送股？,您好，公司2016年利润分配预案是：以2016年12月31日公司总股本为基数，每10股派发现金红利1.2元（含税），不以公积金转增股本，不送股。谢谢！
