,Question,Answer
0,公司大股东旗下华录新媒明显和上市公司存在同业竞争关系，保荐人为何不及时披露？,尊敬的投资者，您好，公司的控股股东华录文化将其持有的本公司全部股份进行转让，该股权转让现已经国务院国资委批准，但过户手续尚未完成。公司已经并将继续注意提示大股东及相关人员采取有效措施，避免同业竞争。保荐机构将持续关注，谢谢。
1,17年的时候大股东的华录新媒明显同业竞争，保荐人没有发现吗？,尊敬的投资者，您好，华录百纳已经并将继续注意提示大股东及相关人员采取有效措施，避免同业竞争。保荐机构将对此表示关注，谢谢。
2,请保荐人说下和华录新媒的同业竞争问题。,您好，公司已经并将继续注意提示大股东及相关人员采取有效措施，避免同业竞争。保荐机构将对此表示关注，谢谢。
3,独立董事怎么看和老的控股股的同业竞争？,您好，公司的控股股东华录文化将其持有的本公司全部股份进行转让，该股权转让现已经国务院国资委批准，但过户手续尚未完成。公司已经并将继续注意提示大股东及相关人员采取有效措施，避免同业竞争，谢谢。
4,华录百纳的股权还没有过户，华录集团通过华录新媒在最近3个月实质性出品、发行、引进了多部电视剧、电影和综艺，违反同业竞争条款、损害上市公司利益，请问作为保荐人，您是否知情？谢谢！（电视剧：《极限拯救》、《军人使命》；引进剧或电影：《行走距离》、《流星花园2》、《妈妈》、《我是你妈》；综艺：《内衣先生》）。,尊敬的投资者，您好，公司的控股股东华录文化将其持有的本公司全部股份进行转让，该股权转让现已经国务院国资委批准，但过户手续尚未完成。公司已经并将继续注意提示大股东及相关人员采取有效措施，避免同业竞争。感谢您对华录百纳的关注。
5,公司和暴风魔镜合作VR产业的进展如何？至今取得了什么效果？对于公司未来经营会带来何种效益？,您好，公司2016年与暴风魔镜合作，主要目的是发挥在内容生产领域的领先优势，为暴风魔镜的虚拟现实终端提供内容支持，暴风魔镜将在全景直播/录播工作中发挥技术专长并为公司的内容产品提供播放、宣传与推广的平台。感谢您的关注。
6,保荐人您好，昨天看了公司持续督导的东西，有一点我觉得有问题，现任大股东华录集团旗下华录新媒和公司存在着同业竞争，为何保荐人您不认为大股东实际控制人存在同业竞争的问题？,尊敬的投资者，您好，公司的控股股东华录文化将其持有的本公司全部股份进行转让，该股权转让现已经国务院国资委批准，但过户手续尚未完成。公司已经并将继续注意提示大股东及相关人员采取有效措施，避免同业竞争。感谢您对华录百纳的关注。
7,请刘总客观阐述一下，华录百纳的义务和华录新媒的业务算不算的上同业竞争？溢价收购北方华录的股权是否对公司日后的经营有帮助？,您好，公司控股股东华录文化将其持有的本公司全部股份进行转让，该股权转让现已经国务院国资委批准，但过户手续尚未完成。公司已经并将继续注意提示大股东及相关人员采取有效措施，避免同业竞争。公司参股北方华录公司，将打造涵盖内容制作、传输、消费的文化产业链新优势，积极推进大文化产业周边衍生布局，以参股形式进入标的企业，在新兴业务培育阶段有利于降低风险。谢谢。
8,请董秘帮我问下保荐人，17年华录新媒算不算同业竞争？发现问了很多次保荐人都没用。,您好，公司控股股东华录文化将其持有的本公司全部股份进行转让，该股权转让现已经国务院国资委批准，但过户手续尚未完成。公司已经并将继续注意提示大股东及相关人员采取有效措施，避免同业竞争，谢谢。
9,"关起门来，不表扬了，直接提问题。

1.华录百纳的股权还没有过户，华录集团通过华录新媒在最近3个月实质性出品、发行、引进了多部电视剧、电影和综艺，违反同业竞争条款、损害上市公司利益，请问公司如何维权？（电视剧：《极限拯救》、《军人使命》；引进剧或电影：《行走距离》、《流星花园2》、《妈妈》、《我是你妈》；综艺：《内衣先生》）。",您好，公司控股股东华录文化将其持有的本公司全部股份进行转让，该股权转让现已经国务院国资委批准，但过户手续尚未完成。公司已经并将继续注意提示大股东及相关人员采取有效措施，避免同业竞争。谢谢。
10,你好，刘总，华录百纳致力成为互联网时代领先的传媒娱乐平台型公司，就平台型公司有什么规划或措施吗？,"您好，致力于成为互联网时代领先的传媒娱乐平台型公司主要在业务经营和资本经营两方面规划：
1、不断强化影视、综艺板块的核心优势，整合市场优质资源，逐步突破，争取细分业务领域均做到市场领先。
影视业务，继续围绕互联网和年轻态推动产品转型，利用公司的制作资源优势，持续打造互联网时代的精品内容，迎接视频收费爆发式增长带来的内容产业黄金时代。
综艺业务，在制作运营一体化模式的基础上，继续强化研发制作能力和招商运营能力，并通过与互联网的结合，将IP运营模式进行横向拓展和纵向延伸。
2、利用上市公司资本优势，加大对外投资并购力度，打造传媒娱乐平台型公司。未来要继续依托上市公司平台优势，利用产业市场和资本市场难得的历史机遇，建立对全市场优秀人才、团队有吸引力的业务机制，围绕现有各业务板块以及新兴文化娱乐业态，加大投资并购力度，打造文化娱乐大平台。
谢谢。"
