,Question,Answer
0,请介绍一下公司的行业地位？,您好！公司现处于风电行业风电塔架制造行业前列！谢谢！
1,能介绍一下公司现在各大区域的销售和占有率等基本情况吗?,您好！请查阅公司2016年年度报告！谢谢！
2,公司今年有没有新产品和新业务拓展？,您好！公司不排斥对公司发展有利的新产品、新业务！谢谢！
3,请预估一下未来十年公司的市场规模多大？谢谢！,您好！十年后的市场规模实在无法预估，市场状况受多方面因素影响，公司力争努力走好脚下的每一步！谢谢！
4,做为高管你对公司的股价有何看法？股价的上扬能体现上市公司的潜质和气魄！希望管理层关心一下自己公司的股价！以提振二级市场的股东对公司的信心！！！谢谢,您好！感谢您的建议！公司管理层会努力不让投资者失望！
5,为什么有的问题不回答呢？,您好！正在回答中！谢谢！
6,今年公司人力成本的大幅度上升？对公司产品价格影响有多大？,您好！公司人力成本的上升与公司产品价格并没有联系！谢谢！
7,在做项目之前是否对项目进行严谨的可行性研究？,您好！公司在做项目前会做多方面的详细测算，对可行性进行仔细研究！谢谢！
8,公司去年财务费用和管理费用怎样？同财务费用相比呢？今年有没有折旧？请问管理费用今年会能稳定吗？,您好！请查阅公司2016年年度报告！谢谢！
9,公司未来发展前景如何?对目前这个行业的前途看好吗？,您好！公司管理层对公司未来发展有足够的信心！谢谢！
10,公司目前面临的最大问题是什么？,您好！任何公司都会面临众多问题，例如原材料价格上涨、行业环境变化等，公司会想办法一一克服！谢谢！
11,截至目前，公司的同比销售额有增长吗？,您好！请查阅公司2016年年度报告！谢谢！
12,请问公司明年净利润能做到多少？,您好！公司会力争做好最好！谢谢！
13,董事长今年会继续减持么,您好！请关注公司公告！谢谢！
14,请介绍一下公司所处行业和主要产品？,您好！ 风电塔筒产品主要供应于风力发电场，用于承载风力发电主机舱、叶片等大型部件。主要产品为风力发电企业的风电塔筒和火力发电企业的锅炉钢结构。谢谢！
15,请问公司股票上市时期价格多少，现在多少，还具有投资价值吗？,您好！公司上市发行价为38.6元！是否具有投资价值，还需要您来判断！谢谢！
16,请问净利润的增长率和销售收入增长同步吗？,您好！请查阅公司2016年年度报告！谢谢！
17,"请问公司投资的投哪网目前经营状况如何，是否盈利？目前国家在持续清理和整顿p2p平台,对投哪网有何影响？",您好！投哪网目前经营上为赢利状况！谢谢！
18,请问公司里是否有专人负责回答全景网投资者关系互动平台里股民的问题？股民的问题是否会传到公司的高层？,您好！公司证券事务部设有专人回答投资者关系互动平台的问题，投资者的问题会传达到公司高层！谢谢！
19,崔叔叔好，公司的主营业务是什么？是什么时候上市的,您好！公司主要产品是电力重型装备钢结构，主要服务于电力行业客户。按照电力行业客户细分为两类：第一类是风力发电企业的风电塔筒产品，第二类是火力发电企业的锅炉钢结构产品。公司于2010年10月15日在深圳证券交易所挂牌上市！谢谢！
20,我是公司的一名小股东，请问我想现场参加股东大会，不知道应该怎么做？需要什么样的程序？,您好！请查看公司于3月10日发布的关于召开2016年年度股东大会的通知！谢谢！
21,公司有没有股权激励计划？,您好！公司会在各种条件成熟的阶段实施股权激励！谢谢！
22,请问各位领导，截止今日，股东数是多少？,您好！公司收到中国结算下发的股东名册每月仅有月中及月末两次！谢谢！
23,近期发现众多高管减持公司股票，是否公司出现了问题？导致管理层都不看好自己的公司了?,您好！公司生产经营状况一切正常！谢谢！
