,Question,Answer
0,目前磷酸铁锂价格走势如何？对公司相关业绩有何影响？,您好，磷酸铁锂价格变化不大。
1,磷酸铁锂材料业务运营情况如何？预计今年该业务营收占比是多少？,您好，磷酸提锂正极材料业务正在积极开拓新市场新客户，具体情况请关注公司后续的公告。
2,请问公司目前的销售渠道情况怎样？公司项目回款和现金流情况如何？回款风险如何？,您好，目前销售渠道稳定，发动机精密零部件业务回款、现金流正常，锂电正极材料业务受主要客户影响，存在一定的应收款项。
3,请问公司上市后的发展计划是否会更激进，利用上市的机会迅速整合并购？,您好，公司将积极应用上市后的资本运作平台，做大做强，为股东更好的创造价值。
4,公司今年在海外市场业务拓展情况如何？,您好，公司一直在持续拓展海外业务，目前没有重大变化。
5,请问升华科技对上市公司业绩影响是否会持续到2季度？,您好，请关注下公司后续的定期报告。
6,请问贵公司有意参与雄安新区建设吗？公司主营业务是否有合适的切入点？,您好，如果上天给机会，我们愿意参与建设。
7,目前公司有哪些研发投入新产品？运营情况如何？,您好，公司在研新产品包括电机、电控，电子水泵，电子真空泵，高功率高能量密度磷酸铁锂正极材料等，具体详见2017年年度报告。谢谢
8,公司对17年年报公布的11亿应收账款有何处置和应对措施吗？,您好，升华科技已安排专人积极催收应收账款，在必要时采取包括但不限于法律措施加以应对。
9,请问贵公司目前的订单结构是怎样的？近几年有什么变化？为什么？,您好，公司订单结构随客户项目变化而变化，近年变化不大。
10,请问公司与新客户签订合同后多长时间后能充分供应产品？,您好，具体产品具体分析，产品不同客户不同周期不同。
11,富临精工2017年净利润3.71亿元 同比增长62.23%，公司利润率提升的主要原因？公司在新的一年里有什么生产经营方面的战略布局和规划？,您好，公司2017年度利润率同比增长的主要原因是升华科技纳入合并报表范围。新的的一年公司将继续秉承“同心多元”发展战略。
12,请问今年内公司有并购重组或者资产注入计划吗？有没有投资新建厂等计划？,您好，公司清楚自己需要什么，并已明确目标，看上帝是否帮助我们，谢谢。
13,公司看好的下一个爆发的行业？,您好，我不理解爆发的行业是什么意思。
14,公司VVT业务拓展情况如何？发动机在运营VVT技术的利用率是多少？,您好，公司VVT产品正处于增长期。
15,公司对外延扩张的计划？公司外延考虑独立研发还是购买团队？传闻升华科技正在和宁德时代洽谈合作，是否属实？,您好，公司一直在积极致力于向上游资源的延伸，既不考虑独立研发也不考虑购买研发团队；升华科技2018年正在积极拓展新客户，谢谢。
16,公司2018年会对产品结构做相应的调整吗？,您好，公司会根据市场发展的需要适时调整产品结构。
17,近几年你们有没有感受到一些竞争对手逐步淘汰出局或者说行业集中度在逐步提升这样的过程？,您好，您的感受就是我们的感受。谢谢
18,升华科技目前经营业绩情况如何？,您好，升华科技目前正在积极开拓新客户新市场，优化客户及市场结构。
19,网上说公司中了智利的锂加工标，是否做过了专业论证，是否有风控措施，防止出现升华科技这样的投资案例？投资升华的理由是啥，升华只有加工能力，两头在外，是否值得投资？,您好，公司未中智利的锂加工标，不知您是在什么网上看到，请以中国证监会指定的创业板信息披露网站为准。
20,目前公司面临的重大问题有哪些？,您好，目前公司主要是传统汽车发动机精密零部件面临新能源汽车的挑战，锂电池正极材料处在行业中游，议价能力有待提高。
21,请问公司收购的湖南升华，NCM811是否有规划？产能多大，拿到了认证了么？,您好，公司的NCM811产品处于研发阶段。
22,目前公司新增客户有哪些？占比是多少？,您好，公司的新项目正在开拓新客户。
23,请介绍公司2018年的客户开拓情况以及产能供应情况。,您好，公司目前正在积极的开拓新客户。
24,预计第二季度公司经营业绩情况如何？,您好，请关注下公司后续的业绩预告。谢谢
25,请介绍一下公司的核心业务及业绩做好的业务板块？该核心产品的市场占有率情况如何？同行业内最有竞争力的对手是哪些？能否举例说明下谢谢！,您好，公司主营业务为汽车发动机精密零部件的研发、制造和销售；新能源锂电池正极材料的研发、制造和销售。具体市场情况及竞争情况请参照公司已披露的2017年年度报告。
26,请问公司2018年第一季度的业绩情况如何？一季度业绩预报中提及的一季度新能源汽车零件研发费用大幅增加，主要是什么原因？提及的新能源汽车零件主要指哪些？投产后对公司营收的影响会有多大？,您好。公司一季度业绩具体情况请关注下公司后续的一季度报告。公司在研的新能源汽车零部件产品在年度报告中已经提及，主要是电机、电控，电子水泵，电子真空泵，减速器等。投产后的影响请关注下公司后续公告情况。
27,公司是否实施多元化发展战略？,您好。公司将秉承“同心多元”发展战略。牢牢把握汽车“四化”带来的新机遇，在精密零部件方面，继续以机电液偶件副核心技术为基础，不断拓宽精密零部件产品系列，力争成为中国自主的具有国际竞争力的汽车精密零部件知名供应商；在新能源锂电池正极材料方面，进一步加大高镍多元动力新材料的研发，丰富锂电池正极材料产品，推动产业链延展，打造中国最具影响力的新能源锂电池正极材料品牌。
