,Question,Answer
0,小明叔叔好，公司是什么时候上市的？,您好，公司于2017年1月10日在深圳证券交易所挂牌上市。谢谢！
1,叔叔好，公司的主营业务是什么？,您好，公司主营畜禽屠宰业务，谢谢!
2,请问公司的分配预案达到承诺的分红比例吗？,您好，公司分配预案符合公司承诺的分红比例要求，谢谢！
3,公司去年主打产品的销量是多少？,您好，公司2016年度主要产品为生鲜猪肉，占公司营业收入的90.13%，实现销售收入35.98亿元。谢谢！
4,公司募投项目，预期如何？是否谨慎？,您好，公司已在招股说明书中披露了募投项目的进展情况和经济效益，总体上进展较好。谢谢！
5,公司是否会计划多元化发展？,您好，公司将继续围绕畜禽屠宰核心主业，不断完善产业链一体化经营，优化产业布局，拓展发展空间。谢谢！
6,请问老总， 2016年存货是多少，存货增加的内容是哪些？,"您好，2016年末存货 13,691.91万元，比上年同期下降40.50%，主要原因系本期公司减少储备猪肉及火腿存货所致。谢谢！"
7,请问2017年全年预计销售目标是多少亿元？实现净利润的目标是多少亿元？,"您好,前面已回复。谢谢!"
8,公司截至目前为止都有哪些子公司和参股公司？,您好，公司子公司和参股公司参见巨潮资讯网上公司2016年年度报告。谢谢！
9,公司2016年管理费用较上年同期相比如何，原因是什么？2017年会下降吗？,"您好,公司2016年度管理费用较上年同期相比增长29.09%,主要原因系研发费用及固定资产折旧增长所致，2017年管理费用还请关注未来公司在巨潮资讯网上披露定期报告。谢谢！"
10,请问公司目前的研发机构有哪些？公司未来产品的研发与创新将如何进行？,您好，公司设有“浙江华统生物技术与安全食品科技研发中心”。公司近期研发方向主要包括以下几个方面：（1）“肉鸡全产业链质量安全控制与溯源技术体系研究与应用示范”，该项目列入浙江省重大科技专项重大农业项目；（2）传统干腌火腿快速成熟及绿色加工关键技术与装备研发及示范；（3）无硝肉制品加工技术应用与示范。通过上述研发项目将推动公司技术进步和竞争力的提升，目前各研发项目进展情况良好为公司发展提供了有力的技术支撑。谢谢！
11,能简单的介绍下新项目的情况吗？,您好，截止目前，公司新项目都已公告过，具体参见巨潮资讯网上公司相关公告，谢谢！
12,新投资的项目今年能否为公司贡献利润？如有利润贡献，公司预计能实现多少利润？,您好，公司对新投资的项目充满信心，谢谢！
13,公司未来五年的目标是多少？能够实现吗？,您好，未来公司将主要通过产业链扩张与跨区域发展，继续增强产业链一体化经营水平，在强化产品品质控制的基础上，大幅提升企业规模化生产能力，丰富产品种类，积极推进营销网络建设，扩大销售市场区域，凭借优质的产品和服务，巩固并提高公司产品的品牌影响力和市场占有率。公司对于上述目标的实现充满信心。谢谢！
14,公司的发展战略是什么， 是否公司未来发展的主打方向？  以前没怎么听到这方面的动向， 能否详细讲解一下主要是面对哪些品种和市场？ 谢谢！,您好，公司发展战略：始终坚持“科技兴企、质量立企、市场活企、管理强企”的经营宗旨，围绕畜禽屠宰核心主业，不断完善产业链一体化经营模式，优化产业布局，拓展发展空间，依托华统品牌的核心竞争优势，全面提升企业综合实力，实现从区域性屠宰加工龙头企业到全国性农业产业化龙头企业的崛起。目前公司产品主要包括饲料、生鲜猪肉、生鲜禽肉、金华火腿、酱卤制品等。根据不同产品汇总主要客户群体为家庭消费者、餐饮企业、超市、食品加工企业、企事业单位、专业养殖户、个体养殖户、养殖场等。未来公司将会继续加大研发投入，并根据市场情况不断推出新的产品，开发新的客户群。谢谢！
15,公司截止至今的产品有多少个种类？,您好，公司对外销售的产品主要包括生鲜猪肉、生猪禽肉、饲料、金华火腿、酱卤制品等，谢谢！
16,请问老总公司今年净利润同比增长多少？而管理费用去用比去年同期的增长了多少呢？,"您好,公司今年净利润前面已回复,管理费用请关注公司未来的定期报告,谢谢! "
17,公司的前5大客户是哪些？,您好，公司前5大客户主要为生鲜猪肉客户，谢谢！
18,公司的前5名供应商是什么，与公司存不存在关联关系？,您好，公司前五名供应商主要为生猪供应商，与公司不存在关联关系，谢谢！
19,请问今年预计主要产品的销售目标是多少？净利润是多少？,"您好,预计2017年半年度归属于上市公司股东的净利润5,175.36-6,325.45万元,较上年同期增长35-65% ,谢谢!"
20,公司目前主要的研发方面是什么？,您好，公司近期研发方向主要包括以下几个方面：（1）“肉鸡全产业链质量安全控制与溯源技术体系研究与应用示范”，该项目列入浙江省重大科技专项重大农业项目；（2）传统干腌火腿快速成熟及绿色加工关键技术与装备研发及示范；（3）无硝肉制品加工技术应用与示范。通过上述研发项目将推动公司技术进步和竞争力的提升，目前各研发项目进展情况良好为公司发展提供了有力的技术支撑。谢谢！
21,公司高级管理人员的考评及激励情况怎样，有没有股权激励制度？,您好，截止目前，公司暂无股权激励计划，谢谢！
22,请问开完股东会后，如果送股通过几日内会送股？,您好，截止目前，公司暂无送股安排，谢谢！
23,要实现公司的发展目标，请问信心来自哪里。,您好，公司信心主要来源于：1、公司有一套健全的内部管理制度；2、已经建成了一个优秀的人才队伍。谢谢！
24,未来几年， 公司如何定位， 哪些市场更适合公司产品的长远发展？,您好，未来公司将始终坚持“科技兴企、质量立企、市场活企、管理强企”的经营宗旨，围绕畜禽屠宰核心主业，不断完善产业链一体化经营模式，优化产业布局，拓展发展空间，依托华统品牌的核心竞争优势，全面提升企业综合实力，实现从区域性屠宰加工龙头企业到全国性农业产业化龙头企业的崛起。在未来市场开拓计划方面主要有：1、公司在深度挖掘传统市场的前提下，将进一步加强省内外市场开拓力度。2、公司将继续加强营销团队建设，不断拓宽销售渠道，建成经销渠道和直营渠道相结合，多样化、多层次的营销网络，积极应对公司生产规模的扩张。3、公司将在持续提高公司产品品质的基础上，进一步提升公司品牌影响力。谢谢！
25,2017年公司是否考虑对高管实行股权激励，如果有的话大概什么时候实行？,您好，截止目前，公司暂无股权激励计划，谢谢！
26,公司今年的财务费用会有多少？,"您好,公司2017年度的财务费用请关注公司未来的定期报告,谢谢!"
27,公司截止目前的股东总人数是多少？,您好，截止2017年3月底，公司股东人数为21992人，具体参见公司2017年一季报，谢谢！
28,公司在税收方面有没有相关的优惠政策？具体税率是多少？,"您好,公司在税收优惠政策方面主要为增值税和企业所得税，具体详见公司在巨潮资讯网上披露的2016年年度报告,谢谢!"
29,请问公司拟进入的什么新的细分领域吗？这一领域与公司现有业务的相关性？,公司仍围绕屠宰主业进行扩张，请关注我公司公告文件。
30,请问：公司已经投产的募投项目及超募项目，2017年是否可以完全投产并且贡献效益？这部分的折旧和费用对利润影响大吗？谢谢,"您好，公司募投项目年屠宰生猪50万头及1万吨肉制品加工项目，其中年屠宰生猪50万头项目已经于2015年10月投产，2016年度实现效益2,037.21万元，另外1万吨肉制品加工项目尚未建成投产。年屠宰加工3,600万羽家禽项目已于2015年11月投产，2016年度实现效益99.65万元。2017年度公司募投项目效益及进度情况还请关注未来公司在巨潮资讯网上披露定期报告。谢谢！"
31,公司预计2017年业绩较去年同期是上升还是下降？若上升，则增幅是多少？,预计2017年半年度归属于上市公司股东的净利润较上年同期增长35-65% 。
