,Question,Answer
0,领导您好，我的问题比较多，希望领导帮忙解答一下，谢谢！（1）公司并购的大庆华洋和包头花洋为什么这两年业绩与承诺差异这么大，能具体说明一下吗？（2）2017年纸价上涨影响公司毛利和净利大约几个点？如果继续上涨，公司是否有对策？（3）整个行业产能出清的进度是什么样的？（4）合众创亚是否有业绩承诺？,尊敬的投资者朋友，您好！关于您咨询的问题回复如下：（1）大庆华洋和包头华洋近两年业绩与承诺差异主要原因是由于市场竞争激烈，部分大客户年度订单投标未成功导致利润暂时性下降；（2）上游原材料价格的上涨，公司基本均能转嫁出去，影响不是很大；（3）目前市场行业集中度还很低， 整个行业产能出清还需要比较漫长的过程；（4）公司收购合众创亚公司采用资产基础法评估结果作为定价依据，没有设置业绩承诺条款。感谢您对公司的关注！ 
1,公司现有产品最近价格是否稳定，最近公司产品出货量怎样？上游的企业是否大量备货？,尊敬的投资者朋友，近一两个月公司产品价格较为稳定，公司产品皆按订单正常出货，公司客户通常都按照每月或每批次生产需求下订单进行备货，公司近期销售情况正常，未发现异常情况。感谢您对公司的关注及支持。
2,目前公司主要原材料箱板瓦楞纸价格趋势如何？,尊敬的投资者朋友，感谢您对公司的关注及支持。近期，公司主要原材料箱板价格约为每吨5千多元，瓦楞纸价格约为每吨4千多元，具体价格因规格不同会有所差异，未来价格走势受供求关系影响会有所波动。
3,公司重视研发创新和成果转化吗？每年投入研发费用大概有多少？,尊敬的投资者，您好！公司非常重视研发创新和成果转化，具体详见公司2017年年度报告披露，感谢您对公司的关注及支持！
4,春节前后股价出现了几次明显异动，是有什么具体的情况发生吗？,尊敬的投资者朋友，您好！春节前后公司股价的波动系市场综合因素造成，除已披露的信息外，公司不存在应披露未披露的其他重大事项。感谢您对公司的关注及支持！
5,物流行业的竞争格局对公司的业绩是否会产生直接影响？,尊敬的投资者朋友，您好！公司的客户涵盖多家物流服务商，预计物流行业的竞争格局不会对公司业绩产生直接影响。感谢您对公司的关注及支持！
6,公司的毛利率水平在同行业中表现如何？是否还有进一步提升的空间？,尊敬的投资者朋友，您好！由于公司的业务模式、客户结构、产品类型等，与同行业可比上市公司存在差异，毛利率有所不同。未来，公司将重点围绕“并购整合、智能包装、供应平台、新建工厂”四个维度展开工作，构建包装服务生态，提升公司盈利能力和综合实力。感谢您对公司的关注及支持！
7,一直指望公司会推出高送转方案，不知道今年是否有希望，什么时候能出预告？,"尊敬的投资者朋友，您好！
 公司2017年分红方案请您详见公司2018年3月27日披露2017年年度报告。 
感谢您对公司的关注！ "
8,可转债发行进度慢于预期，是因为什么？,尊敬的投资者朋友，您好！公司的可转债项目进度目前是按计划正常推进，感谢您对公司的关注！
9,请简要介绍公司的核心业务和核心产品有哪些？公司同业竞争对手有哪些？,尊敬的投资者朋友，感谢您对公司的关注及支持。公司主营业务为从事中高档瓦楞纸箱（板）的研发与设计、生产、销售及服务，主要产品为中高档瓦楞纸箱及瓦楞纸板、缓冲包装材料。公司同行业竞争对手有山鹰纸业、景兴纸业、美盈森等。
10,公司的行业格局发生重大变化，有什么应对措施吗？,尊敬的投资者朋友，感谢您对公司的关注及支持。公司通过收购合众创亚，进一步扩大公司的业务规模，继续保持行业龙头地位，公司将竭诚为客户提供优质的产品与服务，持续为股东提供回报。
11,目前公司有哪些并购项目？进展情况如何？,尊敬的投资者朋友，感谢您对公司的关注及支持。公司正在进行收购合众创亚包装服务（亚洲）有限公司100%股权项目（含其下属14家中国子公司），该收购事项已于2018年3月23日经公司董事会审议通过，尚需提交公司股东大会审议通过，详见公司相关公告。公司若要进行其他并购项目，将根据规定及时履行信息披露义务。
12,请问公司是如何实践“互联网+”的？公司联合包装网与阿里巴巴网采购相比，联合包装网有哪些优势？,"尊敬的投资者朋友，您好！2017年，公司的供应链云平台正式上线，中小包装企业提供了信息互通、优化资源配置的平台；未来2-3年，公司将继续加大投入，进一步完善云平台的功能，通过信息化、大数据、智能化，可实现包装制造、包材供应、包装设计与客户订单的最优匹配，从而为客户提供快速便捷、价格低廉的一体化优质服务。感谢您对公司的关注！
联合包装网为专业的包装行业供应链平台，依托合兴多年在包装行业的经验，了解包装行业上下游企业的需求，可提供切合各类型用户需求的服务。"
13,中美贸易战对公司经营是否有不利的影响？,"尊敬的投资者朋友，您好！
公司主要业务在国内，就目前来看对公司不存在直接不利影响。
感谢您对公司的关注。"
14,请问公司的主要合作客户分布在哪些行业？都有哪些知名的合作商？公司是否为小米手机提供精品手机盒？,"尊敬的投资者朋友，您好！ 
公司深耕行业20几年，主要客户有格力、美的、英博百威、富士康、海尔、伊利、蒙牛、戴尔等等。公司目前主要为小米手机提供外包装纸箱。感谢您对公司的关注！ 
感谢您对公司的关注！"
15,公司包装产业供应链云平台（PSCP） 和智能包装集成服务（IPS）新业务发展情况如何？,尊敬的投资者朋友，您好！详见公司2017年年度报告！感谢您对公司的关注！
16,近期决定收购合众创亚股份，对于公司的战略布局是一个什么样的作用？,公司通过收购，实现行业的横向整合，进一步扩大公司规模，巩固龙头地位，获取竞争优势。合众创亚（亚洲）下属公司包含14家中国子公司，分别位于东北、华北、华东、西南、华南、华中等地，通过此次收购，可迅速增强公司在东北、华北、华东的市场布局，巩固在华南、华中、西南的竞争优势。公司通过收购，实现了区域布局的扩大，产能的增加，可更好地服务客户，实现协同效应。
17,请问公司分红预案什么时候公布？公司是否考虑高转送来增加流动性，让更多人来投资贵公司？,"尊敬的投资者朋友，您好！
公司2017年分红方案请您详见公司2018年3月27日披露2017年年度报告。
感谢您对公司的关注！ "
