,Question,Answer
0,公司有没有打算扩充生产FPC（柔性电路板）（产品）来满足富士康与京东方的生产需要？,您好！公司2017年已增加了新品线设备的投入，2018年会根据经营及订单情况适时增加。感谢您的关注！
1,公司产品产销比是多少？,"您好！公司的产品产销比：LED照明为99.46%，LED封装为86.36%、LED背光模组及配套件为85.92%、FPC为99.18%。



"
2,公司关于未来发展具体有哪些思路？,"您好！公司继续发展以LED照明灯具，充分发挥先发优势、经营模式优势、技术研发优势、品质优势和认证沉淀优势，及产业链垂直整合优势，通过强化与已有大客户的深度合作关系，提升LED照明灯具产品在全球市场占有率。实现公司健康快速发展。成为国内LED照明灯具的领跑者，国际一流的LED平板灯具专业制造商。同时依托LED照明的快速发展带动LED封装器件、LED背光模组及配套件、FPC业务的协同发展，形成协同效应，促进公司各业务结构持续优化。
以LED业务为驱动，培育新增长点，从智能照明灯具拓展到智能控制硬件，采用品牌战略，整合智能软件平台资源为医疗美容、医疗养老等客户提供智能照明、智能物联硬件、智慧监护及智慧客房的整体解决方案。从产品提供升级到产品与服务整体解决方案提供。通过差异化的产品服务建立光莆品牌。
掌握未来趋势，依托光莆智慧健康品牌，拓展品牌的应用领域，建立健康智慧的服务生态，成为智慧健康行业标杆企业，为人类营造健康智慧的生活。"
3,请问公司如何看待智能家居，在这一方面是否有市场推广投入？,您好！公司在2013年就开始布局智能家具的技术，2014年9月智能家具的相关灯具产品销售到欧洲，2017年公司起草的福建省《LED室内智能控制照明技术规范》发布，已有了前瞻性的技术积累。经过近三年的推广公司的智能照明产品已经得到了广泛的应用。公司将加大智能产品的市场推广，如APP控制及Wifi、蓝牙、语音控制的智能灯具及Wifi、蓝牙、Zigbee组网智能网关；应用于智能手机及智能手环的人脸、虹膜识别、血氧数据检测的半导体红外智能传感器件等产品推广到千家万户。
4,公司产品参与了哪些重大活动，比如金砖会议，博鳌，冬奥会等？,您好！公司产品主要参与，如：2018年法兰克福国际灯光照明及建筑物技术与设备展览会、2018年香港国际春季灯饰展览会、首届数字中国建设峰会、2018云栖大会深圳峰会等展会活动。
5,公司主要生产技术有多少依赖于海外进口？,您好，公司是技术先导型企业，公司目前设有研发中心、创新中心、物联网技术中心，对相关技术做前瞻性布局，公司目前所使用的生产技术均为公司自主研发，没有生产技术依赖海外进口。
6,公司产品国内销售占比如何？,您好！公司2017年产品国内销售占比30.38%，感谢您的关注！
7,公司如何持续扩大产品销售份额，如何打造O2O平台？,2017年公司营业收入取得了50%以上的增长，公司将继续秉承“光莆原创推动中国技术进步，让中国技术成为世界潮流”理念，坚持以客户需求为中心，不断自主技术研发，关注产品生产质量，全面提升产品竞争力，从而不断扩大和提升产品的销售份额。
8,今年以来公司参加了哪些展会活动，接订单情况如何？,您好！今年公司主要参加了2018年法兰克福国际灯光照明及建筑物技术与设备展览会、2018年香港国际春季灯饰展览会、首届数字中国建设峰会、2018云栖大会深圳峰会等展会活动。公司展会上正常接单。
9,公司在物联网方面是否有技术储备和业务布局？,您好！公司从2017年已进行了相关的技术储备，目前已和阿里云建立了战略合作伙伴，培育新增长点，从智能照明灯具拓展到智能控制硬件，整合智能软件平台资源为医疗美容、医疗养老等客户提供智能照明、智能物联硬件、智慧监护及智慧客房的整体解决方案。
10,人民币升值对公司经营影响几何？,人民币升值对公司财务造成了一定影响，公司将会通过与银行等金融机构合作，最大程度降低和消除人民币升值对公司经营的影响。
11,公司到目前为止取得了多少项专利技术？,您好，截至目前，公司已获得授权专利157项。
12,请问，公司是否还有再融资计划？,公司坚守以LED业务为驱动，从智能照明灯具拓展到智能控制硬件，整合智能软件平台资源为医疗美容、医疗养老等客户提供智能照明、智能物联硬件、智慧监护及智慧客房的整体解决方案，不断拓展收入和利润来源，提升经营业绩，以殷实的业绩回报投资者和股东。未来公司业务发展过程当中，将聚焦主业，以业务发展和提升收入为重，如有再融资计划，以具体公告为准。
13,公司FPC的应用领域是哪些？,您好！公司FPC主要应用于显示器、平板电脑、笔记本电脑、智能手机、新能源电池等领域。
14,中美贸易摩擦对公司出口会造成什么影响？,您好！公司出口美国地区主要是LED照明灯具和FPC产品，该两类产品不在301征税范围，中美贸易摩擦目前尚未受到影响。
15,现在提倡自主创新，公司2018年会有哪些新专利？,您好！公司2018年将继续发展应用于智能家居及智慧小镇的智能照明硬件产品，应用于智能手机及智能手环的半导体红外智能传感器件。做强物联网智能器件，做深智能照明硬件，依托智能照明为入口，拓展智能泛家居的自主品牌＂。2018年公司在上述产品上进行前瞻的技术专利布局，形成专利保护池，为公司未来的发展提供技术保障。
16,针对一带一路政策，公司在沿线国家是否有业务布局？,您好！根据公司战略和未来发展规划需要，公司未来会紧跟国家政策，在智慧城市、特色小镇、一带一路等进行业务布局。
17,公司产品海外销售占比多少？,您好！2017年海外销售占比为69.62%，主要客户为国际世界五百强企业及整机电子行业龙头。
18,公司是否有从美国进口芯片和技术?,您好！公司目前没有从美国进口芯片和技术！
19,与同业公司相比，公司有哪些竞争优势？,您好。与同业公司相比，公司有以下竞争优势：1、与大客户长期合作形成的经营模式优势；2、与大客户长期合作形成的稳定的大客户资源优势；3、与大客户长期合作形成的产品品质及认证沉淀优势；4、围绕大客户需求形成的技术升级、技术积累及研发优势；5、差异化及先发优势。
20,公司多次提到了大客户的优势，请问大客户数量对于公司有怎样的影响？,您好。公司形成了成熟的与大客户长期合作的经营模式，为公司保持与现有大客户保持长期稳定的合作关系并开发新的大客户提供有力保障。与公司合作的国际大型知名企业对产品品质要求十分严格，为满足大客户的产品品质、技术及管理体系标准要求，公司在研发、制造、供应链管理、客户服务及企业文化等方面不断磨合优化，形成了与大客户相适应的的成熟经营模式。近年来，公司大客户数量逐渐增加，带动了公司业务收入持续增加。
21,LED产业竞争激烈，公司是否会考虑多元化发展？,您好。公司专注于LED照明、LED封装及智能硬件的技术升级与业务拓展、应用推广。
22,在雄安、粤港澳、海南这样的热门发展地区是否已经有业务布局?,您好！公司在粤港澳有业务布局。在雄安、海南目前尚未布局。感谢您的关注！
23,请问公司17年在美国的销售额有多大？本次中美贸易争端会影响贵公司在美国的销售吗？,您好！2017年度，公司出口到美国地区的销售额约为人民币9200万元。目前，公司销售到美国的产品主要是LED照明灯具和挠性印制电路板（FPC），该两类产品不属于301征税范围；公司的LED封装属于301征税范围，截至目前公司的LED封装未直接出口到美国地区。本次中美贸易终端暂时未影响公司产品在美国的销售，若贸易战持续或扩大，未来可能会受到影响。
24,目前公司的产能利用率情况如何？,公司的产能利用率: LED照明为91.53%、LED封装为82.48%、LED背光模组及配套件为85.77%，FPC为86.52%。
25,面对其他竞争对手，公司的竞争优势是什么？,您好.公司有以下竞争优势：1、与大客户长期合作形成的经营模式优势；2、与大客户长期合作形成的稳定的大客户资源优势；3、与大客户长期合作形成的产品品质及认证沉淀优势；4、围绕大客户需求形成的技术升级、技术积累及研发优势；5、差异化及先发优势。
26,请问贵公司在海南有投资或者业务么？,您好！目前在海南暂无投资，感谢您的关注!
