,Question,Answer
0,大的经济环境不好，公司的传统船艇业务今年是否会下滑？,目前公司在铝合金高速客船领域已经屡获大单。
1,请问贵公司今年在研方面的投入是否有新增？,募集配套资金将用于亚光电子的生产及研发方面。
2,请问公司今年有什么新的研发产品推出吗？,公司在继续发展原有军用微波射频领域的基础上将积极向民用5G通信芯片领域拓展。
3,请问贵公司除了主业外，有没有拓展到其它领域的打算？,公司将聚焦现有主营业务，目前暂无拓展到其它领域的计划。 
4,亚光电子领跑国内军用射频微波行业，请问在国内都有哪些竞争对手？,  亚光电子前身为成都亚光电子有限责任公司，系由原国营亚光电工总厂（又称国营第970厂）改制而来。国营亚光电工总厂建立投产于1965年，是原电子工业部最早建立的半导体器件厂家之一，是我国第一批研制生产微波电路及器件的骨干企业，也是我国军用微波电路的主要生产定点厂家。50多年来，亚光电子一直致力于微波和微电子技术与产品的研究和开发，在LTCC、MCM、SIP、SOC和MEMS等微波电路前沿技术领域都有一定建树，始终处在国内军用射频微波行业的前列。主要竞争对手为中电科XX所和中电科XX所。
5,请问贵公司去年军品订单是否达到预期？,去年受军改影响，军品订单略低于预期。
6,请问贵公司是如何布局5G通信产品的？,我司子公司瑞芯微用于5G通信的毫米波功率放大器研制成功，GaN功率放大器成功小批量量产，民用5G芯片研发取得进一步发展。
7,亚光电子一直致力于微波和微电子技术与产品的研究和开发，公司的核心客户都有哪些领域？,亚光电子下游客户覆盖面较广，均为军工集团的科研院所及相关工厂，包括中航工业集团、航天科工集团、航天科技集团、中国电科集团、中船重工集团等，三年以上供货的客户已超过200家。配套产品的覆盖领域包括军用雷达、电子对抗、通信导航、遥感遥测等。
8,贵公司为游艇第一股，其设计和研发的游艇都应用于哪些领域？,公司主要船舶产品按照用途分类可分为游艇和特种艇，其中游艇又可分为私人游艇和商务艇，主要用于个人休闲娱乐、商务活动、水上旅游观光、水上执法以及军事等领域；
9,请问贵公司在军工电子领域是否有布局？,公司子公司亚光电子前身为成都亚光电子有限责任公司，系由原国营亚光电工总厂（又称国营第970厂）改制而来。国营亚光电工总厂建立投产于1965年，是原电子工业部最早建立的半导体器件厂家之一，是我国第一批研制生产微波电路及器件的骨干企业，也是我国军用微波电路的主要生产定点厂家。50多年来，亚光电子一直致力于微波和微电子技术与产品的研究和开发，在LTCC、MCM、SIP、SOC和MEMS等微波电路前沿技术领域都有一定建树，始终处在国内军用射频微波行业的前列。产品覆盖频率从几十MHz到100GHz，实现了频道全覆盖，产品全覆盖，应用平台全覆盖，先后承接了众多国家重点工程、武器装备的军用电子元器件科研生产任务。亚光电子是国内主要的军用微波电路及器件生产企业之一，其产品主要有各类军用微波混合集成电路、微波单片集成电路和微波二极管、微波三极管等微波器件产品。亚光电子主要产品广泛应用于军用雷达、电子对抗、航空航天、卫星通信、微波通信、广播电视、微波测量等领域，主要客户为国内相关军工院所、军工厂等。
10,2018年一季报营收2.15亿元，同比增 44.30%，请问业绩增长的主要原因是什么？,主要是相比去年一季度，今年一季度成都亚光纳入了并表计算，故收入和利润同比去年有较大增幅。
11,今年一季度客户的订单有大量增长吗？,是的，有较大的增长，其中一季度成都亚光新接订单是去年的2倍。
12,今后几年游艇旅游是否能成为大众消费市场？,历年统计数据表明，船艇工业在国际上有着巨大的市场份额。仅游艇（意指休闲用游艇）一项，从上世纪80年代开始，国际市场每年的销售额都在200亿美元左右，而最近几年均保持在250亿美元左右。另外，游艇配件水上运动器材的年销售额约150亿美元。近年外销游艇的主要市场还将继续以欧美与日本等国家为主。从未来发展来看，游艇业发展的潜在市场空间非常巨大。
13,公司自有品牌游艇是否已打入欧美等发达国家？,公司已有各类型船舶出口欧美，东南亚及非洲国家。
14,2017年亚光电子本部实现销售收入8.3亿，今年业绩是否也会大幅增长？,"2018年成都亚光承诺的扣非净利是2.2亿元，因此，今年业绩相比去年有较大的增长。
"
15,请问下贵公司游艇的大客户都有哪些？,格力集团、万达集团、霍英东集团都曾是公司的大客户。 
16,亚光电子的产品门类很全，问下，是否实现了陆海空领域的全覆盖？,是的，陆海空及宇航全覆盖。
17,贵公司是否存在军品研发周期长的问题？,亚光电子军工产品的研发模式有四种：第一种是定制模式，由客户提出项目的指标要求，经过技术协议的确认，由公司负责研制；第二种是厂校联合/厂所联合模式，利用公司在某一领域的技术优势与相关研究所或高校进行联合技术攻关，或者利用联合方的市场优势推广产品；第三种是以研带产模式，以国产化替代为目标，实现某些进口产品的对标研制；第四种是预研模式，由公司内部根据市场前瞻判断，确定战略性技术和产品，组织团队进行技术攻关，完成技术积累和样品生产。
18,亚光电子是否有研发武器装备的军用电子元器件？,收到，成都亚光主要是研制军工电子元器件，公司下游客户覆盖面较广，均为军工集团的科研院所及相关工厂，包括中航工业集团、航天科工集团、航天科技集团、中国电科集团、中船重工集团等，有200多家客户。配套产品的覆盖领域包括军用雷达、电子对抗、通信导航、遥感遥测等。 公司产品基本覆盖了各个细分领域最领先的整机院所，体现了公司的技术实力与生产水平。
19,军工电子是否已成为公司利润主要来源？,是的，谢谢
