,Question,Answer
0,请问2017年贵公司的研发费用具体情况是怎样的，取得了哪些成就?,"感谢您的提问！广哈通信作为高新技术企业，为取得技术领先的市场地位，每年研发投入占营业收入的10%以上，保证了科研开发的顺利进行。2017年末，公司研发人员数量108人，占公司总人数的30.95%；2017年度研发投入3,515.05万元，占营业收入的比例为13.46%，公司当期研发费用全部计入当期管理费用，未予以资本化。报告期内，公司申请专利13项，其中发明专利11项；截至报告期末，公司已累计获得授权专利31项，其中发明专利9项，实用新型专利14项，外观专利8项；获得软件著作权65项。上述知识产权的取得有利于提升公司的核心竞争力，并对推动公司新产品的研发有积极作用。谢谢。"
1,请问孙总，贵公司业务发展规划是怎样的？,"感谢您的提问。（1）公司业务拓展计划在继续巩固提升公司在电力和国防领域市场地位的基础上，增加公司在铁路、石油石化、轨道交通、政府应急等业务领域和国际业务的市场开发力度，抓住现有客户指挥调度产品升级换代的机遇，进一步增强公司产品核心竞争力。同时，借助国家对指挥调度系统行业的支持，公司将以募集资金投资项目为发展契机，进一步提升公司的行业地位，加强公司的盈利能力。
（2）公司技术研发计划一方面，公司根据指挥调度系统行业的发展要求，对现有主要产品进行升级开发，更好的满足行业客户的需求。另一方面，公司将不断加强自主创新能力建设，密切关注指挥调度系统行业发展前沿趋势，以及电力、军工、铁路、石油石化、轨道交通等行业客户对指挥调度系统需求。公司将以基于ATCA架构的硬件平台与基于IMS架构的综合业务软件平台，整合有线、无线与物联业务应用，与终端系列一起，共同形成完整的综合业务解决方案。公司持续的技术研发和投入，为公司可持续发展提供技术积累。
（3）公司人才培养计划人才是企业发展的关键，是企业的首要资源。随着公司的业务快速发展，对人才的需求日趋迫切。未来几年，公司将制定有竞争力的薪酬和职业发展计划，通过引进和内部培养并举的方式，并培养高水平的技术人才、营销人才和管理人才。
1）营造良好的氛围，树立科学的理念。在公司高速度、高效益发展中，同步实现员工个人价值，真正体现“以人为本”的文化理念。倡导团队合作、德才兼备、能力优于学历等理念，激励员工发挥其主观能动性，将个人价值发挥到较高水平，提高其成就感，有效提升公司业绩，实现公司与员工共同发展。
2）完善公司薪酬制度。公司逐步建立固定薪酬和浮动薪酬相结合、短期激励和长期激励相结合的机制，薪资和职位挂钩，体现“多劳多得”、“以岗定薪”的理念。同时，加强对员工的人性化关怀，举办员工俱乐部和户外活动，让员工在细微处感受公司的体贴。
3）建立人才晋升双通道。公司的技术人才占大多数，由于管理类职位的有限，技术人才在一定阶段碰到了职业发展的瓶颈，因此建立人才晋升的技术专家型和管理型两方面的通道，坚持德才兼备原则，把品德、知识、能力和业绩作为衡量人才的主要标准，不唯学历，不唯职称，不唯资历，不唯身份，建立以公开、竞争、择优为导向的选拔机制，充分施展个人才能的选拔任用机制。"
2,公司是否有管理层股权激励方面的动向？,您好！建立和完善公司的长效激励机制是公司长期的工作，股权激励也是其中一个重要方面。公司会按照规定披露相关信息，请留意公司公告。谢谢您的提问。
3,目前贵公司保障数字调度产品的产能与市场份额分别是多少？近年来有什么变化？为什么？,感谢您的提问。公司目前的生产模式，决定了公司没有产能瓶颈，相当长的时间内都够能保障市场对数字及多媒体产品的供货需求。随着网络及信息技术的发展，多媒体指挥调度及融合调度的需求会呈增加趋势。
4,请问孙总，贵公司所处行业发展趋势如何？,感谢您的提问。公司所处行业主要包括国防领域、电力领域以及铁路领域。（1）国防领域智能化、信息化发展趋势：党的“十九大”明确将“加快军事智能化发展”、“提高基于网络信息体系的联合作战能力、全域作战能力”作为有效塑造态势、管控危机、遏制战争、打赢战争重要手段。未来，我国利用信息化技术发展改造武器装备、开发利用信息资源、聚合重组军队要素、提高体系作战能力、推进军队变革发展等空间很大，对于具备相关能力的企业来说是个巨大的发展机会。（2）电力领域融合调度趋势：当前，我国社会经济和科学技术快速发展，大量的新技术被应用于电力系统之中，特别是信息通信技术的发展，使得电力调度通信系统发展迅速，在电力系统中将占据越来越重要的地位。随着电力市场和电网建设的进一步发展，特别是在高度的信息化、自动化、互动化为特征的智能电网建设的要求下，电力调度系统发生了巨大变化，对通信性能提出了更高要求。融合调度作为调度通信的一种新业态，未来必将大有可为。（3）铁路领域向数字化、网络技术演变的趋势：铁路调度通信设备经历了机械、模拟、数字、GSM-R网多个阶段，伴随着进入21世纪中国高速铁路的迅速发展，开发并应用软交换技术将大大扩展铁路调度通信的新功能，为铁路调度通信数字化、网络化、宽带化、智能化提供了思路，并将为铁路运输信息化提供更广阔的通信平台，推动铁路调度通信的更大飞跃，技术更新换代的需求，给该领域的设备生产厂家提供了较大的发展空间。
5,指挥调度系统市场未来发展前景有多大？有哪些依据？,"您好！国家信息化建设的巨大投入和发展，为指挥调度市场的未来铺展了广阔前景。
在国防领域，我国日益重视国防建设，特别是“十九大”关于“加快军队智能化发展，提高基于网络信息体系的联合作战能力”的要求，为未来军队现代化和信息化建设指明了方向，随着国防信息化装备水平的提高，多兵种协同作战、训练推进，指挥调度通信系统作为军队信息化的重要组成部分，也将迎来行业的快速增长期。
在电力市场，目前国家进入“十三五”发展中期，智能电网建设蓬勃开展，作为智能电网的重要组成部分，信息通信平台为实现电网调度的信息化、自动化、互动化提供了可能。随着对电网安全、经济运行水平的要求不断提升，信息通信对电力生产的科学组织、精确指挥、前瞻指导和高效协调的作用会更加凸显，必将拥有更加广阔的部署和应用空间。
铁路作为综合交通运输体系重要组成部分和重大民生工程，国家建设力度不断增大，铁路里程持续延展，高铁、动车等先进交通工具越来越高的普及率，对通信系统信息化程度的要求越来越高，改善的需求也越发迫切，铁路信息化建设受益于铁路基建密集投资，也将在未来表现出良好的成长性。感谢您的提问！
"
6,请问2017年贵公司对大客户是否存在依赖?,感谢您的提问，公司主要向国防与电力行业销售指挥调度系统，行业内的企业普遍具有客户集中度较高的特征。2017年，广哈通信前五名客户合计销售金额占年度销售总额的73.18%，其中第一大客户销售金额占年度销售金额总额的54.68%，公司存在一定的对客户依赖度的风险，但是未来公司将持续拓展市场，吸引更多优质客户。谢谢。
7,陈总，你好，请问广哈通信的实际控制人及性质？大股东后续有没有优质资产注入的可能？谢谢,感谢您的提问！公司的实际控制人为广州智能装备产业集团，是广州市属国有企业。公司将继续坚持产业与资本双轮驱动发展的战略，通过资本平台的有效运作与实施，促进公司规模的进一步扩大和未来的长远可持续性发展。关于资本运作事宜，请留意公司按规定披露的公告。
8,请问公司未来的发展战略是怎样的？,感谢您的提问！公司明确了以多媒体指挥调度系统为核心的产品发展策略，公司未来将逐步完成IMS 交换平台的研究与产品化，以此作为下一代的企业信息通信核心平台，提供满足国防信息化建设特殊需求、符合智能电网建设技术趋势、具有铁路调度领先技术优势的现代化信息调度产品及解决方案。
9,公司已成为国内军用指挥调度通信产品供应商之一，目前都有哪些具体合作？,您好！公司产品为定制化系统产品，根据客户具体需求对产品进行相应配置。公司国防行业产品系相关项目总承制单位的重要组成部分。具体合作公司将按规定披露，请持续关注公司公告。感谢你的提问！
