,Question,Answer
0,您好，公司是什么时候上市的？,您好，公司于2015年12月22日挂牌上市。
1,请问公司的分配预案达到承诺的分红比例吗？,公司的分配预案按相关规定执行，具体内容请见公司年报。
2,能简单的介绍下新项目的情况吗？,您好，相关信息公司会按照交易所规定在公告中披露，谢谢关注！
3,公司截至目前为止都有哪些子公司和参股公司？,您好，公司截至目前为止所有的子公司和参股公司的具体请见年度报告，上面有详细的列出。
4,要实现公司的发展目标，请问信心来自哪里。,公司所处行业的景气度日渐上升，在公司管理团队的正确带领以及全体员工的共同努力下，公司的发展定会越来越好。
5,公司去年主打产品的销量是多少？,您好，公司具备设计与施工一体化的能力，主打产品的分类、销售及地区分布，请见年度报告。
6,请问公司目前的研发机构有哪些？公司未来产品的研发与创新将如何进行？,公司总部设有研发中心，并且在2016年通过外延并购绿之源，强化了公司在生态修复与重构领域的研发实力，公司将充分利用绿之源的技术研发和人才优势，同时结合新设立的上海苗木基地丰富的植物资源与培养经验，大力建设公司研发平台，为公司业务提高核心竞争力打下坚实基础。
7,请问老总， 2016年存货是多少，存货增加的内容是哪些？,"您好， 2016年存货期末余额为73,940.82万元，存货增加的内容是工程施工、消耗性生物资产，具体请见年度报告。"
8,贵公司一季度亏损主要是并购企业的周期性导致，请问金点16年一季度业绩情况？,"您好，金点2016年一季度业绩合并净利润为-900.61万元,具体情况请见并购重组金点园林的相关公告。"
9,公司截止至今的产品有多少个种类？,公司主要产品种类有生态修复与重构、市政园林景观、地产园林景观、设计和养护、苗木销售等。
10,请问老总公司今年净利润同比增长多少？而管理费用去用比去年同期的增长了多少呢？,公司今年净利润同比增长89.48%，管理费用同比增长54.01%。
11,公司目前主要的研发方面是什么？,目前公司的主要研发情况如下：不断完善水环境生态修复、土壤修复、矿山修复、固体废弃物处理与资源化利用等多方位生态修复体系；专注于植物新品种开发与应用的研究，从新优品种的引进与驯化，到野生植物资源的发掘与繁育，密切关注植物资源的最新动向，储备了更多具有美尚品牌的差异化品种，同时在景观营造方面不断突破，创新研发出快速组合集装箱种植绿化技术、“水上森林”多功能森林浮床技术、新型立体绿化技术等多项技术。公司将充分利用收购绿之源后获得的技术研发及人才优势，同时结合新设立的上海苗木研发基地丰富的植物资源与培育经验，以公司研发中心为基础，大力建设研发平台，以巩固公司在生态修复与重构领域的技术优势，并促进公司主营业务的持续健康发展。
12,公司的前5名供应商是什么，与公司存不存在关联关系？,具体内容详见年度报告第四节内容。
13,公司高级管理人员的考评及激励情况怎样，有没有股权激励制度？,公司建立了高级管理人员的薪酬与公司业绩挂钩的绩效考核与激励约束机制，公司高级管理人员实行基本年薪和年终绩效考核相结合的薪酬制度。根据公司年度经营目标完成情况以及高级管理人员的工作业绩，由董事会薪酬与考核委员会对高级管理人员进行年度绩效考核，并监督薪酬制度执行情况。
14,2017年公司是否考虑对高管实行股权激励，如果有的话大概什么时候实行？,公司如有相关的行动会按照规定进行公告，谢谢关注！
15,公司截止目前的股东总人数是多少？,您好，公司股东人数会在定期报告中披露，平时股东人数不在互动平台披露，还请理解！
16,未来几年， 公司如何定位， 哪些市场更适合公司产品的长远发展？,相关内容在公司2016年年度报告中已作出详细阐述。
17,请问公司拟进入的什么新的细分领域吗？这一领域与公司现有业务的相关性？,公司专注于生态景观建设行业，大力发展生态修复与重构，并将不断完善生态产业链的布局。
18,董事长您好！公司近来完成了两个公司的购并，未来公司是否还会继续进行购并？公司管理层对公司未来的发展是如何规划的？谢谢！,我们认为企业应稳步健康发展，水到自然渠成。公司未来的发展规划在2016年年度报告中以作出详尽阐述，敬请关注。
19,公司在税收方面有没有相关的优惠政策？具体税率是多少？, 您好，公司在税收方面有相关的优惠政策，具体的情况请见年报的相关章节，上面有详细的税收政策。
20,叔叔好，公司的主营业务是什么？,公司的主营业务为生态景观建设，主要包括生态修复与重构和园林景观两大类别，前者主要包括湿地生态修复与保护、城市湿地公园、面源污染生态拦截与治理、河道综合治理、矿山修复、边坡治理、土壤修复等，后者主要为道路绿化、广场景观、地产景观等。
21,请问：公司已经投产的募投项目及超募项目，2017年是否可以完全投产并且贡献效益？这部分的折旧和费用对利润影响大吗？谢谢,您好，本公司不存在超募资金，所有募投项目正在按计划实施，具体明细情况请见相关公告；折旧和费用在正常的计划范围内。
22,公司预计2017年业绩较去年同期是上升还是下降？若上升，则增幅是多少？,关于2017年度业绩情况还请关注公司后续公告！
23,钱总您好！公司并表金点园林后，应收和存货增长幅度大，请问这样的周转率是地产园林领域的特质吗？公司的收入和利润是否存在虚胖？,您好，今年应收和存货增长幅度大，主要是合并金点园林所致，由于施工与结算存在一定周期；按照会计准则确定的方法，进行帐务处理，不存在收入和利润虚胖。
