,Question,Answer
0,"请问董事长,关于公司最新项目进展如何？达到预期了吗？",您好！公司会根据不同项目进展情况确定不同对策。谢谢！
1,请问公司的分配预案达到承诺的分红比例吗？,您好！公司的2016年度利润分配方案是在充分考虑公司发展情况和相关制度要求后决定的，已达到了分红比例要求。谢谢！
2,请问2017年全年预计销售目标是多少？实现净利润的目标是多少？,您好！公司的2017年经营计划已在2016年年度报告里披露，敬请查阅相关内容。谢谢！
3,请问公司会进入新的细分领域吗？这一领域与公司现有业务的相关性？,您好！公司目前专注于车联网、智能驾驶和智慧交通领域，暂未有进入其它领域的计划。谢谢！
4,请问公司目前的研发机构有哪些？公司未来产品的研发与创新将如何进行？,您好！目前总公司设有研发中心，子公司广东索菱、三旗和英卡分别设立了研发部门。公司的研发主要围绕车联网、智能驾驶和智慧交通展开。谢谢！
5,请问公司以后每年会用什么形式回馈股东？,您好！目前公司正处于快速发展的阶段，做大做强是对股东最好的回馈。同时，我们会根据业务发展情况，用多种形式回馈股东。谢谢！
6,钟叔叔好，公司的主营业务和上市时间介绍一下。,你好，公司于2015-06-11在深交所上市，公司目前主营业务为多媒体导航CID系统、多功能娱乐CID系统和智能化CID系统等硬件部分。
7,新三板的扩容，带来了新的投资机会，你们公司在这方面有什么打算吗？,您好！目前没有什么计划。谢谢！
8,请问独立董事，您的履职情况如何，是否能真正保护了中小股东利益？,您好！作为独立董事，我们一直严格按照相关法律法规以及相关制度的要求，诚信、勤勉、独立地履行职责，充分发挥独立董事的职能作用，维护公司整体利益和全体股东尤其是中小股东的合法权益。谢谢！
9,公司在税收方面有没有相关的优惠政策？具体税率是多少？,公司取得高新技术企业证书，，本公司自2014年1月1日起执行15%的所得税优惠税率
10,公司有没有股权激励计划？,您好！公司会根据业务发展需要适时推出股权激励计划或员工持股计划。谢谢！
11,请问：公司产品的技术含量如何？专利多吗？行业垄断地位如何？ 那些项目能给公司带来利润增长点？预计是否能保持3年的增长？,您好！公司所处的车联网行业是充分竞争的行业，公司产品在行业上处于领先地位。公司计划在10月份推出智能驾驶舱产品，将是行业内第一家将智能驾驶舱产品投放市场的公司。目前公司有300多项专利和软件著作权。公司开发的新产品将会给公司带来新的利润增长点，基于目前车联网行业的快速发展和公司的竞争优势，我们对未来几年的增长非常有信心。谢谢！
12,"公司采取了具体怎样的应对措施,在同业中不断做大做强?",公司在做好主业的同时，不断加大车联网硬件应用相关服务方面的市场投入，积极向智能驾驶及智慧交通领域延伸，公司利用特有的技术与研发优势、产品品质优势、创新业务模式优势等力争成为汽车智能网联、自动驾驶、智慧交通综合解决方案的提供商。
13,你好，请问贵司目前产品的销售趋势如何？今年的销售目标是多少？公司有没有一个具体可行的持续增长计划？,您好！关于公司2017年的经营计划请见公司《2016年年度报告》，于2017年4月25日披露在巨潮资讯网上。谢谢！
14,在企业文化方面，公司有什么特色吗？,公司设立有企划部发展公司的企业文化，公司同时重视企业文化建设，丰富员工生活，并为广大员工提供了舒适、良好的工作环境，在改善企业用工环境方面采取了有效的措施。
15,在给用户提供增值服务方面，公司做了哪些工作以增强对原有客户的锁定、新客户的拓展？,您好！主要靠技术优势和服务优势来拓展新客户。谢谢！
16,"同行业内有哪些主要竞争对手？公司采取了什么样的应对措施,在保持稳定增长的前提下不断做大做强?",公司目前竞争对手有路畅、华阳通用、好帮手等，公司在行业已深耕20年，具有一定的技术研发优势以及创新业务模式优势。现阶段正在重点发展国内前装市场和海外前装市场
17,公司未来3年发展前景如何?,公司未来三年内将坚定不移地重点发展国内前装市场和海外前装市场，在产品结构上形成汽车智能网联、智能驾驶、智慧交通的多产品线，同时在后装市场积极尝试创新商业模式，做行业创新业务标杆。
18,请问公司公司的核心竞争力是什么？,您好！公司具有20年专业从事CID系统的研发、生产、销售和服务的经验，并以此为基础为客户提供车联网服务的专业生产商，在产品的硬件、软件技术研发创新能力及技术水平方面，处于国内行业领先地位。谢谢！
19,做大、做好市值管理是每个公司成长的必然追求，公司是如何进行市值管理的？,您好！首先公司会通过内生增长和外延并购来做大做强主业；其次公司会积极做好投资者关系，让投资者了解公司的投资价值。谢谢！
20,行业有没有周期性？,"公司的主营营业是CID,CID系统作为汽车的配套产品，其消费受汽车行业景气程度的影响，CID系统产业与汽车行业波动的相关性明显，行业有一定的周期性。"
21,公司生产经营的季节性如何?哪个季节是旺季?,您好！一般情况下，“五一”、“十一”和春节前后是汽车销售的旺季，对公司的后装业务有影响。但公司现在前装业务和增值服务收入已占了很大一部分，会抵消部分影响。谢谢！
22,希望公司在本专业领域专注于做强做大做实，提升公司的行业地位，给投资者以回报！,感谢您的关注和支持！
