,Question,Answer
0,陈叔叔好，很喜欢陈叔叔，哈哈。国信证券今年一季度有没有项目挂牌上市？,具体上市项目请参见巨潮网或交易所的相关公告。
1,公司或者子公司有参与粤港澳大弯区的相关项目吗,您好！公司地处深圳，位于粤港澳大湾区，公司未来重大投资项目请以巨潮网等指定媒体披露的内容为准。谢谢！
2,张叔叔好，公司是什么时候上市的？,您好！公司于2016年11月24日在深交所中小板挂牌上市。谢谢！
3,公司未来五年的目标是多少？能够实现吗？,您好！公司的目标是成为具有全球竞争力的精密制造企业，围绕这一目标，公司制定了详细的经营计划，公司管理层将竭尽全力把公司经营管理做好，来保证目标的实现。
4,陈叔叔好，公司的主营业务是什么？,公司主营业务是以微特电机换向器、汽车轻量化、高强弹性零件和连接器等精密产品的研发、生产和销售。
5,黄总您好！希望你提供一下去年公司一线人员的工资水平状况？以及去年新增及流失人员的状况？谢谢！,您好，公司根据当地的薪酬政策及岗位要求制定员工的薪酬标准，公司员工新增及流失情况处于正常水平。谢谢！
6,胡总，能不能及时更新一下公司网站信息，网站信息没更新已经蛮久了？,您好！因公司准备对网站做一些调整，待定稿后将及时更新网站。谢谢！
7,近期受证监会对高送转打压的影响，昨天及今天陆续有几家公司开始公告缩小送转比例，在股东大会前会不会做缩小送配的预案？,您好！目前公司控股股东没有调整2016年度分配预案计划。谢谢！
8,公司目前有哪些在建项目？建设进度如何？还需要多少资金？,公司目前在建项目主要为深圳坪山和长沙凯中两个IPO募投项目，预计将于今年逐步投产，IPO募集资金能够保证项目资金的需求。
9,请问：公司产品的技术含量如何？专利多吗？行业垄断地位如何？ 那些项目能给公司带来利润增长点？预计是否能保持3年的增长？,公司主要产品换向器是微特电机的核心部件之一，对电机性能有重要影响，产品对精密指标的要求相当高，因此技术含量高；专利共有50余项，其中发明专利16项；公司客户主要为博世集团、德昌电机、法雷奥以及戴姆勒等，是行业龙头企业，近五年国内产销量连续排名第一；公司轻量化、连接器以及高强弹性零部件已经量产，将成为未来新的利润增长点，以及IPO募投项目的逐步投产，未来三年经营业绩预计将保持合理的增长趋势。
10,张董好！大洋电机在08年上市时还没公司一半大，这几年通过资本市场延伸产业链一度达到400亿市值，请问公司有没有进一步上下延伸的动作可能？,您好！公司将采用内生式和外延式相结合的发展策略，快速部署，做大做强精密零部件业务和提升自身的配套产品供应能力。谢谢！
11,请问净利润的增长率和销售收入增长同步吗？,您好，公司预计今年净利润增长20.18%，营业收入增长16.60%。谢谢！
