,Question,Answer
0,吴叔叔和，公司的机顶盒销售情况如何？,您好，详见公司2016年年度报告中经营情况讨论与分析，谢谢。
1,公司的规模优势具体会体现在哪些方面？公司的品牌如何管理？互相间的市场是否有重合以及竞争关系？如何增强各品牌间的凝聚力？,您好，公司相关产品在数字电视行业、新能源汽车产业和军工行业中名列前茅，公司十分重视品牌建设。通过几年的努力，各业务单元在产品、技术、市场资源方面加强共享与整合，各单元间的协同效应正在逐步显现，在生产规模、市场资源、内部资源等方面的优势均会逐步显现。
2,吴叔叔好，公司是什么时候上市的？,您好，公司于2010年12月7日上市。
3,能介绍一下公司现在各大区域的销售和占有率等基本情况吗?,您好，请详见公司2016年年度报告中营业收入构成情况，谢谢。
4,小军叔叔好，是哪一家券商的？,您好，中信建投证券股份有限责任公司。
5,请问：公司产品的技术含量如何？专利多吗？行业垄断地位如何？ 那些项目能给公司带来利润增长点？预计是否能保持3年的增长？,您好，请查阅公司 2016年年度报告相关章节，如核心竞争力分析、经营情况讨论与分析、公司未来发展展望等。
6,去年公司经营遇到的最大困难是什么?今年有望改善吗？,2016年，公司主要原材料IC芯片、内存、PCB板、包装材料以及钢板等大宗商品交易价格大幅上涨，使得公司原材料采购成本有所上涨。2017年，公司将继续通过招投标方式采购原材料、积极与客户沟通适当提高产品价格、强化细节成本管理，精益生产以及不断加大研发，推出附加值较高的高端新产品等方式来缓解原材料波动带来的风险。
7,公司是否会进军新的细分市场和领域，以及扩大市场占有率？如果会，请问新的领域现在占公司营业收入比重是多少？未来打算提升到多少？多长时间能实现？,您好，公司在大力发展现有主营业务的同时，公司将积极关注和寻求在未来具有巨大发展空间和较长发展周期的新兴业务领域内的发展机会，谨慎选择，积极布局，促进公司业务向多元化转型。
8,去年的市场行情并不好，物价又涨，今年公司在市场开拓方面有什么计划？能否详细谈谈？,您好，目前市场竞争激烈，原材料价格波动较大，在新的一年，公司通过开拓新客户、推出新产品、做大新项目等方式来促使公司整体业务的增长。谢谢！
9,请预估一下未来十年公司的市场规模多大？谢谢！,你好，任何一家公司的生产经营都有一定的不确定性，但公司未来发展战略目标明确，措施具体。未来，公司将在计算机信息电子和智能自动化大行业范围内，同时大力发展军工和民用两大领域业务，积极通过内生外延多种方式，一方面持续加大军工和新能源电动汽车关键零部件业务的投入，迅速做大做强军工和新能源电动汽车关键零部件业务；另一方面，在稳健发展现有业务的同时，积极发展基于计算机信息电子和智能控制技术的智能化、自动化、信息化类产品业务，实现主营业务多元化，军工业务和民用业务同步快速发展的目标。
