,Question,Answer
0,龚总您好：年报说公司业绩驱动主要来自行业持续增长、海外业务拓展、新技术转化和新兴应用领域业务拓展等方面。那海外欧美市场现在公司拓展了那些客户？霍尼韦尔和博世目前是公司的客户么？,你好！海外拓展了Axis，Logi，Epson等客户；霍尼韦尔和博世目前还不是公司客户。谢谢！
1,成泉资本的退出事件给公司管理层有什么触动？公司有无市值管理计划？,您好！公司重心主要在内部主营业务经营发展上。感谢您的提问。
2,前五大客户营收占比很大，公司在发展新业务争取新客户方面有哪些规划？,您好！关于客户拓展，在安防镜头业务方面，公司根据多年的经营管理经验积累，凭借丰富的光学镜头专业研发设计能力、超精密加工智造能力等优势，通过参加安防展会等多种方式积极拓展安防客户；同时公司通过积极布局消费电子类镜头、投影视讯、无人机、虚拟现实、智能家居等新的应用领域，开拓新领域客户。感谢您的提问！
3,尊敬的董事长，请问公司在提升产品毛利率方面有哪些措施？,您好！公司主要从优化产品结构，提升产品良率，提高自动化水平，加强员工培训等方面提升产品毛利率。谢谢！
4,龚说明了您好：激光光学引擎的客户，目前除了火乐科技和爱普生之外，还有其他的知名客户吗？,你好！还有其他客户正在逐步展开业务。谢谢！
5,龚总您好：武汉分公司到时会建工厂吗？有没有打算建设一个专做手机镜头的工厂？上次董秘回答潜望式手机镜头正在和客户一起测试，不知道现在进展到什么程度了？,"你好！武汉分公司从事智能电子产品、计算机及信息科技产品、光电产品领域的技术开发及服务，生产经营各类光电镜头产品和光电显示相关产品、新型光电传感器及电子组件产品、图像识别和处理系统等产品及上述产品的相关服务；
目前没有计划建设一个专做手机镜头的工厂；
潜望式手机镜头目前没有实质性进展。谢谢！"
6,请问公司上市后 是否有相应的市值管理部门 关于公司市值龚总有啥看法,你好！公司没有相应的市值管理部门。谢谢！
7,关于2017年业绩和分配方案 从公司股价表现来看 不如人意啊 不符合市场预期  请问龚总怎么看？,董事会从公司的实际情况出发提出的《2017年度利润分配预案》符合《公司章程》以及上市承诺。预案与公司业绩成长性相匹配，兼顾了公司发展的资金需求和对投资者的合理回报，有利于公司的持续稳定健康发展，不存在损害投资者利益的情况，谢谢。
8,公司一季度备货增加，是否意味着公司的产能过剩。在拓展新用户方面，公司有什么举措。,公司一季度备货增加主要是客户需求增加。关于客户拓展，在安防镜头业务方面，公司根据多年的经营管理经验积累，凭借丰富的光学镜头专业研发设计能力、超精密加工智造能力等优势，通过参加安防展会等多种方式积极拓展安防客户；同时公司通过积极布局消费电子类镜头、投影视讯、无人机、虚拟现实、智能家居等新的应用领域，开拓新领域客户。感谢您的提问！
9,请问董事长：超额完成利润任务的提取30%的奖励高管的议案有否损害中小股东的利益？是否是贵公司独创？,公司2018年度薪酬方案是以公司2018年度经营业绩、绩效考核情况为评价基础，有利于强化公司管理层的绩效管理，促进公司经营目标的实现，符合公司的实际情况，不存在损害公司及中小股东利益的情形；该种激励措施并非公司独创，谢谢。
10,公司除了安防镜头外，还有没有其余比较好的利润增长点。公司下一步准备从哪方面入手。。例如手机摄像头  无人机  智能家电  车载镜头等？,你好！除了安防镜头外，公司还积极培育新的业务增长点，如在教育展台、投影视讯、无人机、虚拟现实、智能家居、激光显示光引擎等新兴业务领域已进行了投入和布局。谢谢您的提问！
