,Question,Answer
0,公司是否在海外有生产工厂，技术方面有跟国外企业合作么？,您好！公司没有在海外设立工厂，国内工厂主要在惠州工业园。技术方面跟丰田和三菱有合作。谢谢！
1,每年投入研发方面的费用大概是多少？,"您好！2017年投入11,641.70万元，占同期营业收入比例7.77%；2016年投入4,881.65万元，占同期营业收入比例5.14%。谢谢！"
2,在海南、雄安这些地区是否有业务布局?,您好！暂时没有。
3,公司目前拥有多少项发明专利？,您好！包括子公司在内，目前有31项发明专利。谢谢！
4,与汽车有关的独角兽企业不断发展，公司是否考虑与之合作？,您好！公司对外保持开放、合作共赢的态度，只要是有利于公司发展主营业务，有利于公司增强核心竞争力，无论是独角兽企业还是刚起步创立的新企业，公司都可以考虑与其合作。谢谢！
5,4月24日网媒报道，索菱股份预计半年度净利润同比增长30%至60%，4月23日网媒报道索菱股份下午盘大跌5.6% 股价创1月新低，这是怎么回事？,您好！股价短期受多种因素影响，长期来看跟业绩正相关。谢谢支持！
6,公司除了CID系统，是否会在汽车后端服务市场开展更多的业务？,您好！公司主要发展方向为自动驾驶和车联网领域。谢谢！
7,目前产能利用率情况如何？,您好！目前产能利用率保持较高水平。谢谢
8,今年以来参加了哪些展会？,您好！主要有：1月9日国际消费类电子产品展览会、4月13号香港电子产品展、4月25日北京车展。谢谢关注！
9,公司产品有进入政府采购吗？,您好！公司产品主要销售给汽车厂商。谢谢！
10,在智能驾驶方面，公司目前最新进展如何？,您好！公司在3月初设立的参股子公司深圳市逸行智能驾驶科技有限公司主要进行L3-L4级的自动驾驶技术研发。谢谢！
11,公司与特斯拉有合作么？同国外车企的最新合作情况能否透露一下？,您好！公司目前没有和特斯拉合作。开始和国外车企开始合作的有丰田和三菱。谢谢！
12,汽车智能驾驶舱模型的研发投入了多少成本，能否透露一下？,您好！公司在智能驾驶舱平台投入大量人力物力，而且还在继续投入。谢谢！
13,CID采用无线通信、移动网络和卫星导航等技术，这是否会造成用户隐私泄露问题？,您好！公司高度重视保护用户隐私，不会产生用户隐私泄露问题。谢谢！
14,公司产品在汽车卫星导航定位上精准度如何，是不是会出现定位偏差的问题？,您好！地图由供应商提供，非公司自己开发。谢谢！
15,公司的智能驾驶舱产品将应用于客户的新能源车系列，那么在应用于新能源汽车的过程中，公司产品是否需要进行调整和适应，还是无缝衔接？,您好！智能驾驶舱都是根据汽车厂商要求直接订制，是为指定车型量身定做的产品。谢谢！
16,海外市场拓展情况如何？,您好！传统车机拓展平稳，车联网和智慧城市产品海外有收获，增长较快。谢谢！
17,粤港澳大湾区政策对公司影响几何？,您好！没有直接影响。谢谢！
