,Question,Answer
0,燃气锅炉市场如何，上海运能在北京业务开展情况怎样？,燃气锅炉应用面极其宽泛，采用清洁燃料和洁净燃烧技术的高效、节能、低污染锅炉将是锅炉产品发展的趋势，并向高端和高附加值的产品市场发展。目前，上海运能在北京地区相关业务有两个合同，金额1个多亿，合同正在执行当中，谢谢！
1,公司一季度业绩实现同比翻番，主要原因是什么？,公司一季度实施中的大名县草根新能源热电有限公司生物质热电联产、新疆晶和源新材料有限公司余热综合利用、河北盛滔环保科技有限责任公司干熄焦余热回收等发电工程总包项目进展顺利，收入的增加推动了业绩增长。谢谢！
2,请问超临界二氧化碳布雷顿循环发电系统与技术进展如何？,目前仍处于系统设计、论证阶段。
3,公司如何保证在农村秸秆 鸡粪等原料的收集?运输费用如何？,原材料收集不足的问题是国内生物质发电项目运营不理想的重要原因之一，为了规避单一原料收集的风险，公司在玉米秆、麦秆、稻草秆等常规生物质收集之外，结合鸡粪、牛粪等畜禽粪等生物质，单独压块或混合压块，加工成固体成型颗粒，拓宽了原料来源。与此同时，公司为进一步确保原料供应，在每个自营项目周边将建立多种原料收储点，收储点将具有收集、压块、储运等功能，压块后，秸秆体积缩小密度增大，运输费用将大幅降低。
4,请问公司高管如何看待农业绿色能源的发展前景？公司在这一块有何规划？,"国家能源局印发的《生物质能发展“十三五”规划》中明确提出了包括生物质发电、生物燃料和液体燃料一系列目标，要替代150万吨的可再生能源。同时，农业农村、“美丽中国”、秸秆处置等都对农业可再生能源发展提出迫切需求，市场需求旺盛，地方政府对秸秆等生物质的处置需求强烈。
公司通过林源科技等生物质项目，依托于高效的发电岛技术探索出经济可行的商业模式，逐步形成了农业生态产业园的运作模式，未来将围绕着农村秸秆、动物粪便等生物质提供综合处理方案，依托公司的研发、制造能力，公司可以实现供热、发电、制冷、高压空气等系统的能源管理。"
5,林源科技10MW生物质气化发电项目是否已经实现营收？,您好，林源科技今年已实现了收入，谢谢！
6,公司与竞争对手相比，优势在哪里？,相较于竞争对手，公司自成立以来一直在流体机械领域深耕细作，每年的研发投入不少于销售收入3%，获得了多项专利技术，先后推出了富有竞争力的小型空气压缩机、蒸汽压缩机、小型高效汽轮机等新产品，目前正在推进小型燃气轮机的研发工作，高效优质的产品获得了宝钢、科伦药业、拉法基等客户的认可，多年来锤炼、打造了一支年富力强的研发、生产、管理、销售队伍，依托于核心技术、设备，公司顺利进入了生物质发电、光热发电、余热余气综合利用等能源领域，丰富了公司业务服务范围。
7,公司目前有哪些产品已经进入军工市场？未来在这一块的规划是怎样？,您好，目前军工产品以子公司泰州锋陵特电的发电机组为主。未来，公司军工事业部将积极与主管军代表室进行沟通，按照装备承制资格认证的各项要求，建立集团公司保密体系、国军标质量管理体系，通过相关认证工作，并取得武器装备承制资格。谢谢！
8,公司今年在外延并购上有何战略？,您好，公司将根据发展需要适时通过并购等方式拓展整体业务的发展。谢谢！
9,公司如何应对因现金流紧张而造成的财务风险？,       公司会结合资本市场的状况，灵活运用各种融资工具筹资，通过发行公司债、可转债、增发股份等方式筹集资金，满足企业快速发展的大量资金需要。谢谢。
