,Question,Answer
0,截至今天收盘，股东人数？今年上半年业绩情况，谢谢,您好！公司不掌握今天股东人数；关于今年上半年业绩情况，请关注公司定期报告，谢谢！
1,未来公司的盈利增长点在哪里？,"您好！
1、紧抓游戏行业发展红利，抢占加速器业务更多市场份额；
2、积极布局上下游产业链，努力成为游戏服务行业中有影响力的公司；
3、抓住互联网广告快速发展势头，丰富优化产品、形成产品矩阵提升广告业务收入；
4、发挥与狮之吼之间的协同效应，全球化的市场环境下，狮之吼的出海能力推动公司业务在全球市场的协同发展；
5、助力狮子吼建立起面向整个游戏市场的直客销售平台以及直客群体，力争提升业务收入。谢谢！"
2,公司是否有计划进行游戏的自主研发？,您好！无计划！谢谢！
3,公司如何应对游戏行业的政策变动？,您好！未来人类的娱乐需求是多元化的，整个文化娱乐产业从行业趋势上是一个非常好的产业，未来的增量也是可观的。引导和规范行业的健康发展是政策需要做的，在健康发展的态势下，行业自律也会推动行业进步，往更加健康的方向发展。谢谢！
4,请介绍一下目前狮子吼的月活数据。,截止2018年3月31日，狮之吼在海外总安装用户约5.03亿，月活跃用户约1.35亿，谢谢！
5,重组募集配套进展如何？,您好，重组募集配套工作正在推进过程中。谢谢
6,主管部门对于游戏产业出台的一些政策对这个行业会有一些什么样的影响？,您好！未来人类的娱乐需求是多元化的，整个文化娱乐产业从行业趋势上是一个非常好的产业，未来的增量也是可观的。引导和规范行业的健康发展是政策需要做的，在健康发展的态势下，行业自律也会推动行业进步，往更加健康的方向发展。谢谢！
7,狮之吼的市场还在发达国家吗？还有多少空间？,越发达的国家，市场越成熟，至于说到还有多少空间，这个要分两个方面来讲，一个是用户体量的空间，一个是流量单价的空间，发达国家用户体量的增长空间已不大，但流量单价的空间这个是逐年走高的，狮之吼拥有庞大的存量用户，将长期享有流量涨价的红利，用户体量空间方面，公司未来几年将重点放在人口众多的发展中国家去增长，谢谢！
8,公司如何看待市场竞争格局变化？,您好！随着市场用户基数逐渐增大，竞争也在加剧，我们将凭借自己的技术优势，进一步优化产品，提升运营效率，让公司在当下的市场环境下占领更多的市场份额。谢谢！
9,2018年公司在各业务板块将会有何举措？,"您好！公司2018年经营计划如下：
1、持续优化产品、丰富产品矩阵、增进技术水平，提升运营效率并扩大市场占有率；
2、适时开展新技术的开发与新模式的探索，积极尝试和拓展互联网实时交互加速新应用场景；
3、把狮之吼出海的能力和资源优势赋能整个集团业务，发挥其海外庞大用户流量优势，与现有网络优化业务进行充分协同，实现公司目前网络应用优化的全球化，获取更大的市场，为业务发展打开广阔的空间；
4、积极发掘能与公司产生较强协同效应的游戏服务产业、互联网广告领域的合作对象，通过技术、业务、资本等层面进行合作，进一步做强做大。谢谢！
"
10,2018年游戏加速器和狮子吼业务发展是否有加速趋势？,"    您好！2017年公司逐步推进全球化发展战略，在紧抓内生业务增长的同时，通过重大资产重组收购海外移动互联网企业狮之吼100%股权，成功拓宽了公司的主业范围。目前公司主营业务为向网游等互联网实时交互应用提供网络加速服务以及基于移动互联网应用软件的流量广告服务业务，公司双业务协同效应明显，逐步形成全球性的业务布局。
    未来公司将从内生增长和外延式扩张两方面进行推进：内生增长方面，公司将借助公司现有的加速服务行业地位和忠实用户群体积累，针对游戏玩家、游戏厂商和开发者的服务需求进行业务的丰富和拓展，建立产业链服务联盟，充分发挥狮之吼业务覆盖全球200多个国家和地区的丰富经验和的庞大的用户资源优势，对公司目前网络应用优化进行赋能，由国内单一市场拓展至全球多个市场；外延扩张方面，重点发掘能与公司产生较强协同效应的游戏服务产业的标的，通过业务、资本等层面进行合作，通过内外发展，稳步构建贯穿上下游产业链、全球性的多业务生态环境。谢谢！"
11,请预测一下直客销售平台未来对公司的业绩贡献。,直客平台对公司收入贡献幅度方面：按每单位展示量（ecpm）来衡量，每单位展示量收益幅度估计能翻番，但是把它放到公司总体池子来算这个增长的幅度，需要综合直客广告主的需求总量来计算，这本身也是一个需求和资源的匹配，所以现在还不能很准确计算，关于业绩请以公司定期报告为准。谢谢！
12,请问公司股权激励制度进展如何,您好！公司2017年股票期权与限制性股票激励计划已经于2017年11月15日完成授予登记，详见巨潮资讯网的相关公告。谢谢！
13,公司海外业务发展的怎么样？,截止2018年3月31日，狮之吼在海外总安装用户约5.03亿，月活跃用户约1.35亿。产品方面，公司已加大在个性化、图形图像、音乐、运动健康、通讯、效率、娱乐等领域进行布局和拓展力度，比如去年底推出的一款新品，不足半年的时间，目前安装量达到3000多万，月活数量达到几百万，月收入也达到几百万人民币，狮之吼要做的就是以创新技术为驱动、形成宠大的用户流量平台。在市场方面，除了传统优势的欧美等发达国家和地区外，基于对全球市场的数据跟踪与产品用户数据对比分析，我们在部分地区发展中国家加大了资源投入。同时，在与具有区域优势的广告平台合作方面也取得了较大的突破。谢谢！
14,直客销售平台的推进速度如何？,直客销售平台实际上是我们这次并购重组的募投项目之一，这可以让公司的流量出售给更精准和客户，也能较大提升公司流量的效率和价值，目前公司已完成直客销售平台的前期调研，正在进行系统框架搭建。谢谢！
15,请介绍一下直客销售平台，该平台的推进速度如何？,直客销售平台实际上是我们这次并购重组的募投项目之一，这可以让公司的流量出售给更精准和客户，也能较大提升公司流量的效率和价值，目前公司已完成直客销售平台的前期调研，正在进行系统框架搭建。谢谢！
16,公司在产品上狮之吼主要采取什么策略？,用户需求为导向，快速迭代更新。谢谢！
