,Question,Answer
0,请问公司股票上市时期价格多少，现在多少，还具有投资价值吗？,是否具有投资价值，请投资者自行决策。
1,请问净利润的增长率和销售收入增长同步吗？,不完全同步
2,请问公司目前的研发机构有哪些？公司未来产品的研发与创新将如何进行？,公司目前研发机构主要为金卡技术研究院。公司将继续重视技术研发的创新与领先，保持行业领先的研发费用投入。继续对行业内领先关键技术进行预研和开发，加快研发项目的进程。加强研发人员能力培养，提升研发整体科研素质。同时，注重知识产权管理，健全知识产权管理体系，提升公司核心竞争力。
3,"请问董事长,关于公司最新项目进展如何？达到预期了吗？",关于对外投资项目的情况，请关注公司披露的公告，谢谢。
4,能简单的介绍下新项目的情况吗？,不是很明白您所说的新项目，但关于对外投资项目的情况，请关注公司披露的公告，谢谢。
5,请问公司今年有定增计划吗？,目前尚没有计划。
6,公司去年主打产品的销量是多少？,请查阅2016年度报告，谢谢。
7,请问公司今年营收的增长能超过行业的平均水平吗？,我们将尽力
8,公司今年有新投资的项目吗？如果有，当年能否为公司贡献利润？如有利润贡献，公司预计能实现多少利润？,今年的新增对外投资项目请关注公司后续的公告。
9,请问2017年全年预计销售目标是多少？实现净利润的目标是多少？,尊敬的投资者，您好，公司今年的销售目标和净利润为在去年基础上实现一定增长。
10,公司截止至今的产品有多少个种类？,公司主要产品为民用智能燃气表、工商业用气体流量计、智慧燃气管理系统及云平台。
11,公司目前面临的最大问题是什么？,公司在2016年度报告中第四节“经营情况讨论与分析”之“九、 公司未来发展的展望”部分，详细描述了公司经营中可能存在的风险。
12,请问今年预计主要产品的销售目标是多少？净利润是多少？,尊敬的投资者，您好，公司今年的销售目标和净利润为在去年基础上实现一定增长。
13,截至目前，公司的同比销售额有增长吗？,您好，目前第一季度报表尚未统计完成，请关注后续披露的公司2017年度第一季度报告。
14,请问公司目前产能多少？,公司目前产能没有问题
15,将来公司的下属公司会有上市的打算吗?,目前没有具体计划。
16,请问老总公司今年净利润同比增长多少？,公司将努力实现净利润在前一年的基础上有一定增长。
17,公司去年财务费用和管理费用怎样？同财务费用相比呢？今年有没有折旧？请问管理费用今年会能稳定吗？,公司去年财务费用和管理费用请阅读2016年度报告。固定资产折旧每年都有。受研发费用投入持续增长及天信合并影响，2017年管理费用将会同比增长。
18,请问公司明年净利润能做到多少？,公司将努力实现净利润在前一年的基础上有一定增长。
19,公司对同行竞争对手有怎样的考量？你们的成本、管理、市场等优势体现在哪些方面？,尊敬的投资者，您好，公司具有技术研发优势、市场拓展优势、管理与质量优势、产品产业链优势，具体请查看公司年报 第三节公司业务概要中三、核心竞争力分析
20,公司未来五年的目标是多少？能够实现吗？,尊敬的投资者，您好，公司未来五年目标是保持行业领先地位，公司将尽最大努力实现目标。
21,公司有没有股权激励计划？,公司将根据公司的发展情况择机推出对高管以及核心骨干的激励计划。
22,公司是否会计划多元化发展？,公司将围绕着“智能化”行业发展趋势，基于共同的价值观、传统与创新优势，布局“互联网能源”，为客户提供从表具、计量、营收到服务全过程、高价值、高性能的产品及整体解决方案，致力于成为公用事业智慧解决方案服务商，助力打造智慧城市，助推中国经济、社会的协调可持续发展。
23,如果我想对贵公司长期投资，能给我一个长期持有的理由吗？,请投资者关注公司的各项公告，自行决定投资。
24,请问公司会进入新的细分领域吗？这一领域与公司现有业务的相关性？,公司后续将进入水务领域，向超声波智能水表方向延伸。
25,请描述一下公司未来的发展前景，谢谢！,尊敬的投资者，你好，公司的未来发展前景，请关注公司2016年度报告中第四节“经营情况讨论与分析”之“九、公司未来发展的展望”部分。谢谢。
26,2017年公司是否考虑对高管实行股权激励，如果有的话大概什么时候实行？,公司将根据公司的发展情况择机推出对高管以及核心骨干的激励计划。
27,公司在税收方面有没有相关的优惠政策？具体税率是多少？,尊敬的投资者，您好，关于税收优惠政策，请查看公司2016年度报告“第十一节、财务报告”中“第六项、税项”中“2.税收优惠”。
28,公司的前5大客户是哪些？,尊敬的投资者，你好，公司出于客户信息保密义务的考虑，选择不披露前五大客户。
29,公司今年的财务费用会有多少？,答：尊敬的投资者，您好，公司今年的财务费用暂无法预计。
30,在做项目之前是否对项目进行严谨的可行性研究？,有，我们对每一个投资项目都会进行严谨的调研和可行性研究。
31,请问开完股东会后，如果送股通过几日内会送股？,"尊敬的投资者，您好，公司的利润分配预案已经披露，以公司现有总股本234,972,974股为基数，向全体股东以每10股派人民币现金1元（含税）,合计派发人民币现金红利23,497,297.4元。不送股。"
32,公司预计2017年业绩较去年同期是上升还是下降？若上升，则增幅是多少？,答：尊敬的投资者，您好，关于2017年业绩的前景展望，请关注后续披露的业绩预告和定期报告，谢谢。
