,Question,Answer
0,公司2018年是否会推出新的智能安防相关产品？,"2017年募集资金已经全部投入核心产品研发并使用完毕，已正式发布相关产品，并在市场上取得了良好效果；公司在2018年将会基于视频图像技术、大数据分析技术、网络旁路采集分析技术等，进一步完善安防和安全两大产品线。
"
1,公司应收账款比例较高的原因是什么?相应的措施有哪些?,公司2017年收入增速较快，且大部分项目在下半年验收，导致2017年末应收账款余额较高，未来公司将通过加强内部管理加大应收账款回收力度，缩短交付周期，从而提升应收账款周转效率
2,每年年初政府会做出各项投入预算，今年政府在新疆安防的投入和去年相比是什么样的情况？,您好，目前尚未获得准确数据，谢谢。
3,您好，公司目前在手订单饱满吗？今年获取订单能力如何？,您好，公司订单情况请以定期报告为准。公司通过疆外市场技术和疆内实战应用结合，已在安防领域拥有自身独特核心软件产品与解决方案能力，并积累了丰富的实战应用经验，公司已具有长期的市场竞争力，谢谢！
4,请问一季度公司新增的合同金额有多少呢？,相关信息请以公司公告信息为准，谢谢！
5,公司如何看待智能安防行业2018年的走势？,"安防行业在2018年将会保持持续增长，""雪亮工程""是当前安防业务及安防投入在全国最重要的落地体现，随着全国各地“雪亮工程”的切实推进，有望推动智能安防行业在2018年迎来快速建设期。"
6,请问公司今年上半年业绩预计是否向好？,请以公司定期报告或业绩预告信息为准，谢谢！
7,公司目前重点实施的项目是？进展如何？,重点项目情况请以公司公告和定期报告信息为准
8,公司长期以来一直致力于新疆区域公共安全信息化建设，未来是否考虑开拓其他地区的市场？,2013年至2016年，公司疆外市场收入占比平均达到30%左右，2017年因新疆市场的快速增长，该比重有所降低。目前公司近50%员工为疆外员工，分布于北京、上海、西安、广州、贵州、杭州等公司未来重点市场战略区域。疆外市场布局将是2018年我们的经营工作重点。
9,请问公司高管如何看待智能安防及信息化工程整体的发展趋势？,未来智能安防行业将会进一步向纵深发展，尤其针对“数据融合”和“实战应用”两大方向是未来发展的重点。
10,请问公司今年的经营目标及计划是什么？,"公司历来重视疆外市场布局，2017年设立了广州熙菱分公司，2018年拟设立杭州熙菱和上海智通两家合资控股子公司，并继续加大产品研发投入。软件产品布局和全国市场布局将是我们2018年的经营工作重点。
"
11,公司应收账款总额和占收入的比重逐年提升，这方面有何解决措施吗？,公司将通过加强内部管理加大应收账款回收力度，缩短交付周期，从而提升应收账款周转效率
12,除了政府机关、事业单位等，公司2018年是否将拓展其他客户？,公司专注于智能安防与信息安全领域的技术和产品，具有广阔的市场空间，随着应用的不断深入，客户将会从政府机关、事业单位逐步拓展到其他领域。
13,公司业务是否受季节性波动？公司如何应对季节性波动的影响？,公司业务主要针对政府客户，具有较强的季节性波动特点。我们将通过加强内部项目管理，降低季节性波动对业务的影响
14,公司软件开发能力如何？,您好，公司依据行业、技术的发展需要持续进行研发投入，目前公司已申报技术专利二十余项、软件著作权一百余个并在持续增加，各类软件产品已服务多个客户并收获了良好的口碑，具有良好的市场竞争力。未来公司还会继续在行业前沿技术等方面进行持续的研发和创新。
15,请问公司的大数据资源管理平台在哪些情景有实际的应用？,"该平台主要用于协助各地公安机关(省级、地市)构建大数据资源池，分布式汇集、存储各类公安数据；同时该平台将建好的大数据资源池，以服务的形式对外发布，供各警种及各业务单位使用。
"
16,请问公司对18年整个年度公司的经营环境和经营状况的规划，业务相比去年比较会有增长吗？,"公司2017年主要市场新疆区域因债务清理等因素的影响，2018年政府投入节奏可能出现放缓，但社会稳定和长治久安仍是新疆工作的总目标，未来市场需求仍有较大空间。
另外公司历来重视疆外市场布局，2017年设立了广州熙菱分公司，2018年拟设立杭州熙菱和上海智通两家合资控股子公司，并继续加大产品研发投入。软件产品布局和全国市场布局将是2018年我们的经营工作重点。"
17,公司与国内同类大数据公司相比有什么可持续性的竞争优势吗？,"1.公司积累了相对完整的数据平台组件，涉及采集、存储、分析、服务、应用5个关键层，基于这些核心基础组件，可以快速构建面向各种实战应用的大数据平台。同时，公司既有公安业务大数据的实战经验，也有公安安全大数据的实战经验，业务数据和安全数据的融合优势是我们大数据方面的一大核心竞争力。
2. 公司拥有了比较强大对于公安大数据的治理工具和服务能力，熙菱的大数据资源管理平台专业面向公安系统进行数据治理，解决公安目前各种维度数据如何充分用起来的问题。
3.公司积累了比较丰富的用于公安大数据研判的技战法。
"
18,公司的主营业务受国家宏观政策影响大吗？,公司业务以政府客户为主，国家宏观政策的变化会对公司业务构成一定影响。
19,公司今年一季度业绩出现亏损的原因是什么？,"1、公司主要客户为政府客户，业务具有比较典型的季节性波动特征，2013年至2016年第一季度利润均为亏损，2017年一季度因新疆安防快速发展，建设客户交付要求较为紧急，因此在2017年第一季度产生盈利
2、公司收入确认方式为验收法，2018年第一季度，因两会等因素影响，项目验收进度有所放缓
3、公司2018年人员需求扩充，费用较上年同期有一定增长
4、应收账款余额增长较快，导致按账龄计提的减值损失增加"
20,请问公司在区块链技术方面有没技术储备？,您好，我公司密切关注、研究区块链相关技术，目前没有实际应用。感谢您的关注。
21,它的年报的路演是几号？,您好，熙菱信息的2017年度业绩网上说明会于2018年5月7日15:00-17:00召开。
22,请问公司目前在安防方面有什么外延并购方面的计划吗？,我们持续关注符合公司发展战略的，具有先进技术的行业公司，未来并购计划请以公司公告为准.
