,Question,Answer
0,请问，未来十年预估市场规模多大。谢谢,您好！公司市值是公司当前业绩和未来发展潜力的被市场认可程度的体现。公司将通过制定正确发展战略、完善公司治理、提升核心竞争力，将公司做大做强，持续创造公司价值，实现公司内在价值与市值的动态均衡。谢谢！ 
1,请问公司里是否有专人负责回答全景网投资者关系互动平台里股民的问题？股民的问题是否会传到公司的高层？,您好!公司高度重视投资者关系管理，安排专人负责回答股民问题。谢谢！
2,能不介绍一下公司现在各大区域的销售和占有率等基本情况?,至2016年底之前公司业务在福建省占70%左右，福建省以外占30%左右。谢谢。
3,近期有机构密集调研吗？,您好！机构调研情况公司将按照相关规定及时在巨潮网发布，敬请关注！
4,贵公司对待机构与普通投资者在信息披露方面有何异同？,您好！公司将严格按照各项法律、法规、规章、规范性文件的相关要求，坚持及时、真实、准确、完整、充分、公平地披露信息。谢谢！
5,去年监管层要求现金分红，各交易所也发布了现金分红指引，公司怎么看，有这个打算吗？,您好，公司将严格按照监管部门关于现金分红的相关规定进行分红，谢谢。
6,请简要介绍公司的产品及服务体系？,您好，公司主要经营建筑智能化系统建设和行业信息化系统定制业务。公司业务链涵盖设计咨询、软硬件开发、系统集成、管理运维等全过程，属于智慧城市行业综合解决方案范畴。谢谢
7,请问公司领导谈谈对于投资者关系的理解？,公司高度重视投资者关系管理工作，通过投资者电话、投资者互动平台、现场调研、网上说明会等多种渠道加强与投资者的联系和沟通，以便于投资者快捷、全面获取公司信息，树立公司良好的资本市场形象。同时公司将通过制定正确发展战略、完善公司治理、提升核心竞争力，将公司做大做强，持续创造公司价值，切实保障全体股东与公司利益最大化。
8,去年底公司其他流动资产较年初变化情况，原因是什么？,公司其他流动资产较年初变化原因是发行费用影响。谢谢。
9,请简要介绍目前公司面临的主要竞争情况？,您好，智慧城市建设要充分利用原有城市信息化建设成果，并与通信技术、物联网技术等进行融合，涉及到大量的系统集成，因此智慧城市建设给系统集成产业带来了重要的发展机遇和巨大市场。系统集成基本都是定制化项目，需要为客户提供智慧城市行业综合解决方案，参与者及主要竞争对手均为国内具有一定规模的集成厂商，主要包括银江股份、汉鼎宇佑、延华智能等，谢谢
10,请问公司2017年业绩怎么样？,敬请关注公司2017年第一季度业绩公告。谢谢。
11,普通投资者投资一只股票不是来亏钱的，公司有能力、有条件推出高送转、适当派现，就应该公开、透明的发公告。,您好，感谢您的建议，公司会严格按照公司章程及相关利润分配政策，结合当期经营业绩来合理的进行利润分配，谢谢。
12,请简要介绍公司的战略布局？,"您好！公司未来发展目标：1、巩固发展现有优势业务领域。加大研发投入，强化技术优势，加大在民生、公共安全、城市服务等应用领域的持续投入，提高公司在上述领域的技术水平，扩大规模优势，保持公司在该优势领域的领先地位。
2、重点推进智慧城市行业应用平台的研发升级。结合公司发展战略和中长期发展规划，聚焦于民生中的智慧养老、智慧就业；公共安全中的应急指挥平台；城市服务中的智慧园区和城市建筑节能监测五个方向，完善和增强向客户提供智慧城市行业综合解决方案服务的能力，不断提升现有解决方案技术层次。
3、重点投资建设市场前景广阔的运维及售后服务建设项目——“基于云计算的智慧服务平台项目”，使公司未来运维服务收入稳步增长，以提高公司市场竞争力，增加经营利润。
4、持续加大市场营销网络体系的建设力度。加强西部和华中、华东等重点区域中心的建设，深化团队建设、品牌塑造、制度管理、文化建设，使公司的主要业务逐步由福建地区覆盖至福建省外其他地区，从而降低单一市场风险。
谢谢！"
13,请问贵公司所属行业的发展情况？,您好，公司所属行业为智慧城市领域，据公开数据，“十二五”期间，智慧城市产值将超过7000亿元左右，随着物联网迅猛发展，预计在“十三五”期间，智慧城市产值将超过4万亿。行业发展前景良好，谢谢。
14,请问公司在市场方面的开拓有什么计划？,您好！公司根据现有营销网络和未来发展规划，布局形成一个公司总部和四个运营中心为主体架构的全国性业务拓展网络。运营中心以分公司的形式设立，各运营中心将会加强对核心区域的终端控制力度，对原有分属各区域的分公司业务进行整合管理，在总公司的统一管理下形成覆盖全国智慧城市服务的整体营销和服务网络，在扩大市场占有率的基础上，提升公司品牌的知名度和影响力，巩固公司在智慧城市行业综合解决方案行业的优势地位，实现公司整体利润最大化的目标。谢谢！
15,随着公司规模的扩大，建议公司引入具有国际化快销品工作经历的高端人才。,您好，谢谢您的建议。
16,请介绍一下公司的行业地位？,您好，公司通过多年发展，现已成为国内具有较强竞争力的智慧城市行业综合解决方案提供商之一，在民生、公共安全、城市服务等细分应用领域拥有较强的市场竞争力。公司2012年至2014年连续三年被中国建筑业协会智能建筑分会评为“全国智能建筑行业60强企业”，2015年被中国建筑业协会智能建筑分会评为“全国智能建筑行业80强企业”，2010年至2015年连续六年被中国计算机用户协会机房设备应用分会评为“中国机房工程企业30强”。谢谢。
17,我是公司的一名小股东，请问我想现场参加股东大会，不知道应该怎么做？需要什么样的程序？,您好！详见4月21日巨潮网公司关于召开2016年年度股东大会的通知相关公告。
18,今年一定加大广告宣传，提高销售额度。继续争取好成绩,您好，谢谢您的建议，公司一定努力提高经营业绩，为广大投资者带来满意的回报。
19,请简单说明下公司股东股份质押的情况,您好！公司持股5%以上股东股票质押情况详见巨潮网相关公告。
20,行业有没有周期性？,您好，智慧城市行业的发展与基本民生、公共安全和产业发展相互关联，与宏观经济发展正相关，具有一定的周期性。谢谢。
21,请问贵公司所属行业的发展有哪些有利因素？,您好。行业发展有利因素主要有：1.宏观经济持续稳定增长。2.我国城镇化建设方针不变。3.智慧城市建设不断深入发展。4.随着大数据、物联网、云计算、移动互联网等新一代信息技术的发展，智慧城市将迎来快速发展期。谢谢。
22,去年公司经营遇到的最大困难是什么?今年有望改善吗？,去年公司经营总体比较平稳，但是流动资金比较紧张；今年公司上市以后已经解决了。谢谢。
23,请问公司大股东近期有无减持股份计划？,您好！目前公司大股东近期没有减持股份计划，谢谢！
24,公司所处行业和主要产品？,您好，公司所处行业为软件与信息技术服务业，细分行业属于智慧城市领域。公司主要经营建筑智能化系统建设和行业信息化系统定制业务。公司业务链涵盖设计咨询、软硬件开发、系统集成、管理运维等全过程。谢谢。
25,请问公司的企业文化是什么？请介绍公司的企业文化建设情况？,"您好！公司的企业文化核心-“质量、信誉、沟通、创新”。
公司要永续经营，必须讲求“质量、信誉”。质量的内涵包括向客户提供优质的产品，也包括各个岗位的员工将本职工作的质量做到最好；沟通---能够提高公司的凝聚力，减少工作和配合中的摩擦力，也包括与我们客户作良好沟通，相互理解，使大家能够齐心协力，发挥最高的工作效率；创新---是一个企业永存活力的唯一法宝。创新要求企业是学习型的组织，而每一位领导和员工也同样需要在工作中不断学习和创新。 谢谢！  
"
26,有些上市公司在信息披露方面做不好，还经常披露虚假信息欺骗投资者，希望贵公司在这方面能做的尽可能规范！,您好！公司将严格按照各项法律、法规、规章、规范性文件的相关要求，认真自觉履行信息披露义务，加强信息披露关，切实提高公司规范运作水平和透明度，坚持以投资者需求为导向，及时、真实、准确、完整、充分、公平地披露信息。
27,公司的核心竞争力有哪些？,"您好，公司核心竞争力主要体现在以下几方面：
1、高素质管理人才
2、较强的研发能力
3、齐全的资质
4、良好的品牌
5、完善的服务体系
具体情况敬请查阅公司在指定的信息披露媒体披露的〈2016年年度报告〉谢谢。 "
28,请简单介绍下子公司的业务情况,计算机信息技术、计算机软硬件技术研发、技术服务、互联网信息服务；计算机网络技术研发；楼宇智能化工程、养老综合服务、康复护理服务、健康管理服务等。
29,除了在巨潮网上查看公司公告，还可以在哪里了解公司的日常经营情况？中小投资者有哪些渠道可以客观的了解和跟踪公司服务在行业内的差异性和优异性？,您好！还可以在《中国证券报》、《上海证券报》、《证券时报》、《证券日报》和公司网站了解公司日常经营情况。谢谢!
30,请简要介绍公司获得的荣誉？,您好，相关情况敬请查阅公司在指定的信息披露媒体披露的〈2016年年度报告〉第四节，谢谢。 
31,请问，你们的分红有什么标准没有？,"您好！根据《公司法》、《公司章程》等有关规定及公司实际经营情况，着眼于公司长远和可持续性发展、并兼顾全体股东的整体利益，谢谢。
"
32,"如何看待""市值管理""?是否有必要实施""市值管理""?",您好！公司市值是公司当前业绩和未来发展潜力的被市场认可程度的体现。公司将通过制定正确发展战略、完善公司治理、提升核心竞争力，将公司做大做强，持续创造公司价值，实现公司内在价值与市值的动态均衡。谢谢！
33,公司生产经营的季节性如何?哪个季节是旺季?,公司客户主要为政府机关、事业单位和大中型国有企业，这些客户通常实行预算管理和产品集中采购制度，一般为下半年制订次年年度预算和投资计划，次年上半年集中通过该年度预算和投资计划，采购招标一般则安排在年中或下半年，因而存在一定的季节性 。谢谢！
34,请问董事长，有没有坚持公司股票的打算？,我将严格遵守相关法律法规以及有关承诺，持有公司股票。
