,Question,Answer
0,公司股票横盘还要持续多久？,您好，公司高度重视市值管理，管理层一直在努力工作，确保公司主营业务可持续性发展，股价的涨幅受多种因素的影响，我们希望公司能以良好的业绩回馈广大投资者，同时也希望投资者在股市中赚钱盈利。股市有风险，投资需谨慎！谢谢您的关注！
1,大股东今年有无定增计划？,您好！公司将根据未来业务发展需要，针对投资项目，到时根据融资需求再作考虑，谢谢关注。
2,相较于同行业，公司影视制作有哪些竞争优势？,1、拥有全流程稳健的核心主创团队、独立的策划及创作团队。高效、稳定的管理团队年富力强、经验丰富，在精品言情剧方面保持较高的市场竞争力。2、梦幻星生园由“精品”升级转变为“精”“耕”“细”作，长期以来都比较注重剧本和制作过程环节及后期制作的投入，在精品头部内容为制作标准的基础上细分用户定制内容。3、公司作品原创能力强，并且优质的IP 储备丰富，公司的人才储备和影视剧制作经验、强大的发行能力和优质的客户资源为公司长期提供有力保障。
3,请问中美贸易战对公司有影响吗？,您好！中美贸易战对我公司没有影响，谢谢！
4,证金公司是公司的股东吗？,您好，经查截止到2018年3月30日的前100股东名册，未发现证金公司持有公司股票，谢谢！
5,公司净利下降严重，为啥还有10送0.5元,您好，根据《公司章程》和《分红管理制度》，公司在2017年业绩同比2016年是增长的，真诚的回报投资者是公司和管理层的职责和义务，公司考虑资金未来的需求情况和回报投资者的要求，综合考虑后提出每10股送0.5元，具体详见公司2017年度报告相关内容，谢谢！
6,公司一季度净利617万 同比下降93%，原因是什么？有哪些补救措施？,您好！公司一季度同比下降主要是公司影视业务去年同期星空海二季度结转网络部分收入，本期电视剧《幕后之王》《我知道你的秘密》处于拍摄制作期未达到结转条件，这是电视剧行业正常现象；一季度游戏业务同比有较大提高。感谢您对公司关注，谢谢！
7,公司游戏产品具体包括哪些？、,公司游戏产品主要包括《莽荒记》《雪鹰领主》《斗罗大陆2D》《新校花贴身高手》等等。谢谢。
8,鲸鱼阅读目前发展情况如何？,您好，鲸鱼阅读平台是由公司参股子公司华阅文学经营管理，公司是华阅文学的少数股东，在此不适合对其经营情况进行说明，谢谢！
9,公司海外业务主要涉及哪些国家地区？,您好！公司现有海外业务主要是东南亚地区及日本、韩国等。谢谢！
10,公司要如何加快应收账款周转速度？,您好！公司应收账款在公司应收期限内，客户均为长期合作对象，公司有相应部门进行催收加快货款回收，确保公司资金安全。
11,周冬雨的《幕后之王》给公司带来的收益是多少？,周冬雨主演的《幕后之王》网络版权销售情况已披露（公告编号：2018-001），请查阅！
12,请问公司每年研发费用是多少？,您好！公司每年的研发费用均在年报上有公告，2017年研发投入为3013.94万元。谢谢！
13,请问公司在美业务比例是多少？,您好！感谢您对公司的关注，我司目前没有在美业务。谢谢！
14,公司会邀请胡歌、彭于晏参与公司影视制作吗？,公司始终坚持“打造精品剧”的产品定位，所以优秀的、关注度高的演员与公司都有合作的机会，谢谢。
15,公司今年的招聘流程外包服务项目预计有多少？,您好，公司今年人才招聘已做一定的预算费用，将通过多种渠道招聘公司需要的人才，至于是否外包公司根据人才招聘难度而择时确定，感谢您的关注！
