,Question,Answer
0,如何看待众信旅游与凯撒、中国国旅之间的竞争？管理层计划如何将众信旅游的市场占有率优势继续保持下去？,您好！感谢您的关注。如之前所说，公司会努力进行产品本地化落地，提高各区域市场的市场份额。
1,携程、途牛的发展，将来会不会对众信旅游的产品形成替代的威胁？众信旅游相对于互联网旅游平台的核心优势是什么,您好！旅游行业是一个注重服务和运营的行业，目前来看携程、途牛更侧重于渠道端，众信更侧重于产品端。市场竞争要求公司必须抓住产品制造的核心，强化资源端把控力度，不断进行产品升级和真正的产品本地化落地，不断扩大批发业务优势，批发零售结合，加强各类分销渠道建设，才能在竞争中胜出。
2,竹园、全境旅游和众信旅游，以及优耐德，这几个品牌之间怎么区隔？,您好！感谢您的关注。竹园国旅的品牌是“全景旅游”。“全景旅游”和“优耐德旅游”是公司出境游批发业务的两个品牌。“众信旅游”是公司的简称，也是公司的零售品牌。
3,腾邦国际也在做出境游，是否和公司构成激烈的竞争？,您好，感谢您对公司的关注。由于两家公司主要的经营区域存在一定的差异，短期内两家公司还未产生较为明显的竞争。公司也会积极关注腾邦的发展情况。
4,公司的营销模式是什么？,您好！感谢您的关注，公司实施批发零售一体，线上线下结合的发展战略。
5,公司未来有没有什么并购计划？,您好！涉及信息披露的问题，请您关注公司后续公告。
6,刚才公司答复“局部地区局势不稳，对公司影响不大”，可是事实上之前欧洲遭受恐怖袭击，公司业务实际上还是遭受了比较实质性的影响，请问公司是否认可这点？,您好！感谢您的关注。2016年受到欧洲恐袭和签证指纹的双重影响，欧洲业务受到短期冲击，2017年整个欧洲市场已经回暖，业务得到较快恢复。
7,如何制定销售激励政策，怎样提高销售人员的工作效率？,您好！公司拥有一整套较为完善的销售激励政策。
8,2017年，公司的业绩增速比前几年有所降低。请问2017年，出境游全行业增速是多少，公司是低于行业增速还是高于行业增速？,您好！感谢您的关注。根据中国旅游研究院发布的数据显示，2017年全年，中国公民出境旅游13051万人次，比上年同期增长7.0%。公司的营收增长近20%。
9,海南获得政策红利，公司是否会开展海南旅游业务？,您好！感谢您的关注，目前没有针对此项政策的特别业务考虑。
10,局部地区局势不稳是否对公司有影响？,您好！目前公司产品的目的地遍布全球，总体而言，不存在对单一目的地的依赖。局部地区局势不稳，对公司影响不大。
11,公司业务主要侧重于门店销售还是网络销售？,您好！感谢您的关注。目前公司业务既有门店销售也有网络销售，重点在前者。
12,公司在打通上下游产业链上有何措施？,您好！感谢您的关注。公司拥有批发、零售等多个渠道，近年来，在出境游热点地区，开始实施目的地一体化战略， 已经在欧洲、日本、美国、东南亚等地采用投资、战略合作等方式建立了落地服务公司，产业链一体化成果得到初步显现。
13,公司在出境互联网金融布局有何新的进展？,您好，公司目前拥有一家小贷公司，一家拥有全国牌照的货币兑换公司，旅游金融业务正在稳步推进。
14,公司业务受国家政策和国际化系影响大么？如何避免类似的影响,您好！出境游行业受到国家政策、国际关系等多方面影响，目前公司产品的目的地遍布全球，总体而言，不存在对单一目的地的依赖。
15,相对于同行业竞争对手，公司有哪些竞争优势？,您好！感谢您的关注，公司具有规模与成本优势、产品及服务质量优势、技术优势、品牌优势、资本优势等多项优势，具体请参见公司年度报告。
16,公司17年净利小幅增长，请问18年能否继续保持增长？,您好，公司管理层会勤勉尽责，努力经营好公司，力争给投资者一个良好的业务回报。
17,行业复苏明显，公司业绩是否会大幅增长？,您好！感谢您的关注。我们一直看好出境游行业的发展空间，对公司未来发展充满信心！
18,近期公司股东频繁质押，是有资金需求吗？有无其他融资计划？,您好！近期公司股东的质押是股东的个人行为。公司股份总体的质押率不高。
19,请问公司新设“中企信商业保理有限公司“从事保理业务的目的是什么？与主业的协同或关联是什么？对公司现金流的影响是怎样？,公司所从事金融行业业务主要为服务终端消费者和支持行业上下游产业公司，并尽可能合理有效利用资金，让企业利润最大化。
20,旅游行业竞争加剧，公司如何保持龙头地位？,您好，感谢您的关注，出境游市场本身较为分散，且有较大的增长潜力，未来公司将进一步进行产品本地化落地，并在全国范围内进行零售网络扩张。
21,公司未来有什么新的利润增长点么？,您好，公司会在现有主业上精耕细做，并会大力开发旅游产业其他环节和周边产业业务。
22,请问公司客户年龄层主要集中在哪个阶段？,您好！公司的客群分布在各个年龄段。其中跟团游产品以80后及上具有消费能力的人群为主，定制游和自由行产品也越来越受到年龄偏轻的人群喜爱。
23,公司年报毛利率下降主要因为什么原因？,您好！公司毛利率水平基本稳定，2017年较2016年略有下降，属于正常波动范围。
24,公司如何利用好互联网渠道？跟飞猪、携程这样拥有流量入口的公司如何差异化竞争？,您好！公司实施批发零售一体，线上线下结合的发展战略，互联网渠道目前更多的是合作。
25,请问公司有什么企业文化或者价值观？,您好，公司以正派经营，谦虚做人为社训。
26,贵公司是否参股独角兽企业？,没有
