,Question,Answer
0,公司去年股价已经透支了前几年的业绩 请问接下来一路下滑的业绩 股价会去何方？市值打算跌破100亿吗？,尊敬的投资者您好！第一公司做好产品的研发和发行，第二公司将继浙江盛和之后收购优质标的，第三公司将增加优质IP的储备，做大做强主业，保持业绩的确定性才是维护股价的根本，感谢您的关注与支持！
1,公司目前为什么跟腾讯合作少了？,您好，公司目前依然同腾讯保持友好合作，感谢您的关注！
2,建议公司可以通过扶持直播平台上的知名主播方式推广公司旗下游戏，这样效果更直观，而不是把有限的推广经费花在网页广告上。,尊敬的投资者，公司有游戏精准营销的有效推广方式，也会通过各种方式进行推广游戏，亦会通过和主播合作的方式进行推广，感谢您的关注与支持！
3,懂事长你好 公司股价被拦腰一刀了 公司为什么无动于衷 能不能做一点维护中小投资者利益的事情？,您好，公司管理层积极做好主营业务，积极回报广大投资者，感谢您的关注！
4,请问凯英在国内游戏排行中排名第几,您好，国内暂无官方排名机构，感谢您的关注！
5,公司能否在互动平台及微信公众号加强与投资者交流,尊敬的投资者您好！会积极进行投资者交流，感谢您的关注与支持！
6,请问本公司在面对腾讯与网易的两座大山下，是否有超越的信心与可能性,尊敬的投资者您好！公司做好细分领域产品，做大做强主业，感谢您的关注与支持！
7,公司能否稳定下股价，现在股价严重脱离公司实际价值，体现不了公司价值。公司现金流充足，是否考虑再收购其它游戏研发公司，做大做强游戏领域,您好，未来公司会积极寻找优秀标的，不排除收购其他游戏研发公司，促进公司产业链纵深布局，加快公司主营业务发展，感谢您的关注！
8,请问战舰世界反击战为什么不由本公司自己发行,尊敬的投资者您好！网易出品的品质众所周知以精品著称，战舰世界闪击战国内交由网易发行，说明了公司产品的研发能力受到了业界一线巨头的认可，公司将以该产品为良好开端，开启与网易的更多合作，感谢您的关注与支持！
9,公司幽游白书游戏预计什么时候能上市,尊敬的投资者您好！ 产品正在研发中，具体上线时间请见公司官网公告，感谢您的关注与支持！
10,请问公司区块链技术能力是否足够支撑项目实现及上线应用？,您好，公司依托长期积累的互联网游戏及内容平台研发、运营及数据存储分析经验，为区块链游戏应用项目的研究奠定了坚实基础。在现有技术基础上，公司将积极加强区块链技术领域的探索、研究及积累。同时，公司也积极储备区块链技术人才，感谢您的关注！
11,公司原准备募集资金开发的项目，资金用在收购盛和上，现在是否不打算开发了？公司有没新的打算方案？,尊敬的投资者您好！前期我已经回复了，原准备募集资金开发的项目并不是没有开发，而是已经用公司的自有资金开发完成了。感谢您的关注与支持！
12,1、公司是否和英雄互娱联手开发区块链项目？ 2、公司将落地西安区地链项目是否就是和英雄互娱联手开发的项目？,您好，公司即将落户西安的项目主要针对国内市场，而英雄互娱的项目是针对海外市场，感谢您的关注与支持！
13,敢达争锋对决这款游戏经常维护更新后还会出现新的问题，是否表明公司招聘的程序员缺乏游戏开发经验，或者公司管理存在缺漏？,尊敬的投资者您好！每个游戏都会存在些许小bug ，我们会不断进行迭代修正，这个跟公司管理并无关联。感谢您的关注与支持！
14,公司跟韩国娱美德在上饶是有什么具体合作计划么？,您好，公司尚未在上饶同韩国娱美德签署合作计划，感谢您的关注！
15,请问浙江盛和营收计算是按季度结算还是主要在年底？是否存在波动？,尊敬的投资者您好！营收计算是按会计准则进行确认的，不存在按季度或者按年度结算，感谢您的关注与支持！
16,公司对下半年的预期怎么样？能超越去年吗？,您好，请您参考公司2018年一季度报告中关于半年度净利润的预计情况，感谢您的关注！
17,蓝月传奇手游是浙江盛和研发的吗？近期蓝月传奇被人民日报点名批评是否会影响该产品流水？,尊敬的投资者您好！人民日报点名的是《贪玩蓝月》的广告，其游戏本身内容并无不良情况，目前贪玩已对广告进行整改，产品目前运营正常，不影响流水。感谢您的关注与支持！
18,请问董秘今年一季度业绩下滑原因是部分产品流水下滑，导致流水下滑的具体原因是什么？,您好，请您关注公司季度报告！
19,5G到来，公司怎么看,"尊敬的投资者您好！5G到来，将是通信再一次飞跃，届时下载的速率将可达到10Gbps,所以相比4G时代，网络性能各方面将有大幅度提升，那么未来的游戏产品体验感会更好，感谢您的关注与支持！"
20,公司今年新开的H5游戏平台目前运营情况如何？ 流水能够赶上页游平台吗,您好，公司H5游戏正在研发中，流水情况暂时无法预估，感谢您的关注！
21,请问浙江盛和今年一季度完成多少营业收入和净利润？环比增长还是下滑？,您好，浙江盛和业务进展顺利，已经完成2017年度承诺业绩，感谢您的关注！
22,公司将采取何措施防止收购的公司在业绩承诺期过了以后业绩大变脸，从而导致商誉减值。,您好，公司将在对赌期结束后，给予团队充分激励，以确保团队做更多更好的产品；公司也将加强自身平台建设、客户积累及IP储备，帮助公司做好产品并获取更高利润。
