,Question,Answer
0,到3月底的股东人数？ 还有新疆喀什地区的项目何时启动招投标？ 怎么回答问题只回答一半？后面的那些字是文化不够，不认识呢还是目中无人，根本不当回事？  不知道也是个回答，什么都不说算几个意思？ 如果是我股票买少了，也请吱个声，要买多少才能让你好好工作，认真回答投资者问题？,您好！截止2017年3月31日，公司股东持股总户数14386户，有关新疆喀什地区的项目请您关注有关网站的招标公告。谢谢！
1,新投资的项目今年能否为公司贡献利润？如有利润贡献，公司预计能实现多少利润？,您好！请持续关注公司的有关公告。谢谢！
2,徐叔叔好，公司的主营产品是什么呢？2008年1月23日上市,您好！公司的主营产品为PCCP。谢谢！
3,徐叔叔好，公司的主营业务介绍一下。,您好！目前公司主营业务主要由PCCP（预应力钢筒混凝土管）传统制造业务和PPP项目新业务构成。其中PCCP是公司传统产业，包括设计、科研、生产销售、运输和安装，该产品广泛被应用于水利、市政、电力、热力燃气和农业灌溉等领域。PPP模式业务主要涉及城市市政基础设施、城市综合管廊、海绵城市等项目的投资、建设、运营。谢谢！
4,徐叔叔好，公司的主营业务介绍一下。,您好！目前公司主营业务主要由PCCP（预应力钢筒混凝土管）传统制造业务和PPP项目新业务构成。其中PCCP是公司传统产业，包括设计、科研、生产销售、运输和安装，该产品广泛被应用于水利、市政、电力、热力燃气和农业灌溉等领域。PPP模式业务主要涉及城市市政基础设施、城市综合管廊、海绵城市等项目的投资、建设、运营。谢谢！
5,公司去年主打产品的销量是多少？,您好！2016年，公司主营业务主要由PCCP（预应力钢筒混凝土管）传统制造业务和PPP项目新业务构成，实现营业收入分别占年度总收入的67.76%和27.65%。谢谢！
6,能简单的介绍下新项目的情况吗？,"您好！有关公司PPP项目情况如下：
1、龙海市锦江大道（三期）A段新建道路、平宁路道路改造和城区防洪及污水截流综合改造工程PPP项目：总投资 7.23亿元，合作期：各子项目建设期10年运营期。其中：（1）锦江大道（三期）A段工程建设期22个月；（2）龙海市平宁路（美一城-锦江道段）道路改造工程建设期11个月；（3）龙海市城区防洪及污水截流综合改造工程（石码段）建设期9个月；该项目目前正在实施中。                                                                              2、新疆鄯善石材工业园区道路建设（PPP）项目：总投资5.52亿元，本项目建设期3年，运营期为10年。本项目包括道路、给水、绿化及总图等各相关专业设计内的全部工程投资、建设、运营、维护。该项目目前正在实施中。
3、桐城市同安路和盛唐路延伸段地下综合管廊PPP项目”，总投资7.67亿元，项目合作期为地下管廊工程合作期 22 年（建设期为 2 年，运营期为 20 年），道路工程合作期 12 年（建设期为 2 年，运营期为 10 年），自 PPP 项目协议生效日起计算。目前已取得中标通知书尚未签订合同。                                                                         请持续关注公司有关公告，谢谢！"
7,公司募投项目，预期如何？是否谨慎？,您好，公司募投项目目前仅有“公司企业技术中心建设项目”暂未实施。公司具备国家级技术中心的资格认证，该项目的实施环境并未发生变化，未来公司将紧密结合公司发展战略、行业发展趋势和自身技术需求逐步开展该项目实施。谢谢！
8,请问公司的分配预案达到承诺的分红比例吗？,您好，公司最近三年以现金方式累计分配利润的比例占最近三年实现的年均可分配利润的226.69%，符合相关规定的要求。谢谢！
9,请问老总， 2016年存货是多少，存货增加的内容是哪些？,您好，公司2016年末存货余额15180万元，较上年同期下降3.47%。
10,公司是否会计划多元化发展？,您好，从公司的发展战略来看，公司走的是多元化发展道路，但是阶段不同，目标不同。2017年度“调整转型”的目标是实现传统业务和新业务“此消彼长”的平稳过渡。谢谢！
11,公司截至目前为止都有哪些子公司和参股公司？,您好！公司共有17家子公司，无参股公司。具体可查阅公司2016年年报。谢谢！
12,未来几年， 公司如何定位， 哪些市场更适合公司产品的长远发展？,您好，公司自成立以来，在基础设施建设方面积累了一定的管理经验，产品优势明显。根据国家整体经济形势的分析，未来几年仍将进行大规模的基础设施建设。公司将继续发扬现有优势，通过模式创新，推定公司持续发展。谢谢！
13,请问公司目前的研发机构有哪些？公司未来产品的研发与创新将如何进行？,您好！目前公司的研发机构主要是技术中心，被认定为“国家级企业技术中心”、“自治区高新技术企业”。公司重视科技创新，加快产研结合、科技转化工作，吸收、引进了一批优秀的专业技术人才，形成复合型等全方位的技术团队，具有较强的自主研发能力。同时加强公司内部及行业沟通交流，通过不断加大对新材料、新工艺与新产品试制的研发力度，提高产品科技含量，降低生产成本，提升产业技术水平和产品的市场竞争力。谢谢！
14,请问2017年全年预计销售目标是多少亿元？实现净利润的目标是多少亿元？,您好，公司2017年经营目标为：力争实现营业收入96000.71万元，归属于母公司所有者的净利润2407.15万元。谢谢！ 
15,公司截止至今的产品有多少个种类？,公司目前的生产产品有混凝土管材、塑化管材、管廊制品、管片等。谢谢！
16,公司2016年管理费用较上年同期相比如何，原因是什么？2017年会下降吗？,您好，感谢对公司的关注。对于2016年度公司业绩实现情况，在公司年度中均有详细披露。公司2016年度财务决算报告中也对指标变动进行分析描述，请参阅。
